iso3c,organism,system,product,pressure,prop_global
SUR,maiz,crop,produce,ghg,1.0566255591858042e-9
SUR,maiz,crop,produce,nutrient,0
SUR,maiz,crop,produce,water,4.690551406647973e-9
SUR,ocer,crop,produce,disturbance,0
SUR,ocer,crop,produce,ghg,0
SUR,ocer,crop,produce,nutrient,0
SUR,ocer,crop,produce,water,0
SUR,oilp,crop,produce,disturbance,3.5512292826586194e-7
SUR,oilp,crop,produce,ghg,0
SUR,oilp,crop,produce,nutrient,0
SUR,oilp,crop,produce,water,0
SUR,orts,crop,produce,disturbance,2.7386218177646292e-8
SUR,orts,crop,produce,ghg,1.6868324327466888e-8
SUR,orts,crop,produce,nutrient,0
SUR,orts,crop,produce,water,1.9513272194216255e-8
SUR,plnt,crop,produce,disturbance,2.400222415544104e-7
SUR,plnt,crop,produce,ghg,4.1917952188016224e-8
SUR,plnt,crop,produce,nutrient,5.08470773343704e-8
SUR,plnt,crop,produce,water,3.3865812449960694e-7
SUR,pota,crop,produce,disturbance,0
SUR,pota,crop,produce,ghg,0
SUR,pota,crop,produce,nutrient,0
SUR,pota,crop,produce,water,0
SUR,rice,crop,produce,disturbance,3.0876502066056387e-5
SUR,rice,crop,produce,ghg,8.3486495257776e-5
SUR,rice,crop,produce,nutrient,2.211708479341887e-5
SUR,rice,crop,produce,water,7.491245675524027e-5
SUR,sorg,crop,produce,disturbance,0
SUR,sorg,crop,produce,ghg,0
SUR,sorg,crop,produce,nutrient,0
SUR,sorg,crop,produce,water,0
SUR,soyb,crop,produce,disturbance,8.361775670839528e-9
SUR,soyb,crop,produce,ghg,1.9070508831052946e-10
SUR,soyb,crop,produce,nutrient,0
SUR,soyb,crop,produce,water,3.042263079043558e-10
SUR,spis,crop,produce,disturbance,0
SUR,spis,crop,produce,ghg,0
SUR,spis,crop,produce,nutrient,0
SUR,spis,crop,produce,water,0
SUR,sugb,crop,produce,disturbance,0
SUR,sugb,crop,produce,ghg,0
SUR,sugb,crop,produce,nutrient,0
SUR,sugb,crop,produce,water,0
SUR,sugc,crop,produce,disturbance,1.693119288139644e-6
SUR,sugc,crop,produce,ghg,3.563022121965232e-6
SUR,sugc,crop,produce,nutrient,3.409105471575816e-6
SUR,sugc,crop,produce,water,5.009253256858342e-6
SUR,swpo,crop,produce,disturbance,1.0494309105977697e-8
SUR,swpo,crop,produce,ghg,8.373056634862423e-9
SUR,swpo,crop,produce,nutrient,0
SUR,swpo,crop,produce,water,2.1877197789577547e-9
SUR,tnut,crop,produce,disturbance,0
SUR,tnut,crop,produce,ghg,0
SUR,tnut,crop,produce,nutrient,0
SUR,tnut,crop,produce,water,0
SUR,vege,crop,produce,disturbance,4.1836938274427355e-7
SUR,vege,crop,produce,ghg,1.5659075989265803e-7
SUR,vege,crop,produce,nutrient,1.333527540815506e-7
SUR,vege,crop,produce,water,1.3218343915572167e-6
SUR,whea,crop,produce,disturbance,0
SUR,whea,crop,produce,ghg,0
SUR,whea,crop,produce,nutrient,0
SUR,whea,crop,produce,water,0
SUR,xfru,crop,produce,disturbance,1.1209268827981183e-6
SUR,xfru,crop,produce,ghg,1.9577281290152596e-7
SUR,xfru,crop,produce,nutrient,2.3747523693407994e-7
SUR,xfru,crop,produce,water,6.184575000994439e-6
SUR,xmil,crop,produce,disturbance,0
SUR,xmil,crop,produce,ghg,0
SUR,xmil,crop,produce,nutrient,0
SUR,xmil,crop,produce,water,0
SUR,xoil,crop,produce,disturbance,1.1616694972146008e-8
SUR,xoil,crop,produce,ghg,2.5720590752893783e-10
SUR,xoil,crop,produce,nutrient,0
SUR,xoil,crop,produce,water,2.5721951994941348e-9
SUR,xpul,crop,produce,disturbance,5.1068563042015873e-8
SUR,xpul,crop,produce,ghg,5.673776226967699e-9
SUR,xpul,crop,produce,nutrient,4.8262403524578276e-9
SUR,xpul,crop,produce,water,9.172238167158325e-9
SUR,yams,crop,produce,disturbance,0
SUR,yams,crop,produce,ghg,0
SUR,yams,crop,produce,nutrient,0
SUR,yams,crop,produce,water,0
SVK,bana,crop,produce,disturbance,0
SVK,bana,crop,produce,ghg,0
SVK,bana,crop,produce,nutrient,0
SVK,bana,crop,produce,water,0
SVK,barl,crop,produce,disturbance,8.691341802638109e-5
SVK,barl,crop,produce,ghg,4.299672873333149e-5
SVK,barl,crop,produce,nutrient,2.6376299063988786e-5
SVK,barl,crop,produce,water,5.236520747413667e-6
SVK,cass,crop,produce,disturbance,0
SVK,cass,crop,produce,ghg,0
SVK,cass,crop,produce,nutrient,0
SVK,cass,crop,produce,water,0
SVK,cnut,crop,produce,disturbance,0
SVK,cnut,crop,produce,ghg,0
SVK,cnut,crop,produce,nutrient,0
SVK,cnut,crop,produce,water,0
SVK,coco,crop,produce,disturbance,0
SVK,coco,crop,produce,ghg,0
SVK,coco,crop,produce,nutrient,0
SVK,coco,crop,produce,water,0
SVK,maiz,crop,produce,disturbance,9.59557521783472e-5
SVK,maiz,crop,produce,ghg,4.7715411263888565e-5
SVK,maiz,crop,produce,nutrient,3.0219682140627275e-5
SVK,maiz,crop,produce,water,4.462935029069854e-5
SVK,ocer,crop,produce,disturbance,2.3948462167571437e-5
SVK,ocer,crop,produce,ghg,9.579880518729064e-6
SVK,ocer,crop,produce,nutrient,6.307502885195192e-6
SVK,ocer,crop,produce,water,1.5528411108433467e-5
SVK,oilp,crop,produce,disturbance,0
SVK,oilp,crop,produce,ghg,0
SVK,oilp,crop,produce,nutrient,0
SVK,oilp,crop,produce,water,0
SVK,orts,crop,produce,disturbance,0
SVK,orts,crop,produce,ghg,0
SVK,orts,crop,produce,nutrient,0
SVK,orts,crop,produce,water,0
SVK,plnt,crop,produce,disturbance,0
SVK,plnt,crop,produce,ghg,0
SVK,plnt,crop,produce,nutrient,0
SVK,plnt,crop,produce,water,0
SVK,pota,crop,produce,disturbance,6.194504414888048e-6
SVK,pota,crop,produce,ghg,4.715631653933216e-6
SVK,pota,crop,produce,nutrient,2.6871381083302952e-6
SVK,pota,crop,produce,water,3.1628386766891512e-6
SVK,rice,crop,produce,disturbance,0
SVK,rice,crop,produce,ghg,0
SVK,rice,crop,produce,nutrient,0
SVK,rice,crop,produce,water,0
SVK,sorg,crop,produce,disturbance,1.9355546333177868e-7
SVK,sorg,crop,produce,ghg,1.008435709049652e-7
SVK,sorg,crop,produce,nutrient,5.9090169301865264e-8
SVK,sorg,crop,produce,water,1.8844927724918385e-7
SVK,soyb,crop,produce,disturbance,8.027360722573908e-6
SVK,soyb,crop,produce,ghg,3.468482520026602e-6
SVK,soyb,crop,produce,nutrient,9.391860709399579e-8
SVK,soyb,crop,produce,water,1.1660418784359558e-5
SVK,spis,crop,produce,disturbance,1.009241567311884e-6
SVK,spis,crop,produce,ghg,9.450488165562812e-7
SVK,spis,crop,produce,nutrient,4.197799948291875e-7
SVK,spis,crop,produce,water,1.539137251690231e-6
SVK,sugb,crop,produce,disturbance,9.721153384233287e-6
SVK,sugb,crop,produce,ghg,7.5414435026240735e-6
SVK,sugb,crop,produce,nutrient,4.8955032898017975e-6
SVK,sugb,crop,produce,water,1.0578526232629157e-5
SVK,sugc,crop,produce,disturbance,0
SVK,sugc,crop,produce,ghg,0
SVK,sugc,crop,produce,nutrient,0
SVK,sugc,crop,produce,water,0
SVK,swpo,crop,produce,disturbance,0
SVK,swpo,crop,produce,ghg,0
SVK,swpo,crop,produce,nutrient,0
SVK,swpo,crop,produce,water,0
SVK,tnut,crop,produce,disturbance,8.852996184651689e-9
SVK,tnut,crop,produce,ghg,4.107766949651216e-9
SVK,tnut,crop,produce,nutrient,3.832629014596117e-9
SVK,tnut,crop,produce,water,1.125561258905646e-9
SVK,vege,crop,produce,disturbance,1.351184375108948e-5
SVK,vege,crop,produce,ghg,3.3876895301395513e-6
SVK,vege,crop,produce,nutrient,2.823493553699393e-6
SVK,vege,crop,produce,water,7.143177737844824e-6
SVK,whea,crop,produce,disturbance,2.0288350151670485e-4
SVK,whea,crop,produce,ghg,1.234881893391711e-4
SVK,whea,crop,produce,nutrient,8.76312828014702e-5
SVK,whea,crop,produce,water,7.650519513435337e-6
SVK,xfru,crop,produce,disturbance,1.3719485124087501e-5
SVK,xfru,crop,produce,ghg,1.2097070703762095e-6
SVK,xfru,crop,produce,nutrient,1.1356791232657646e-6
SVK,xfru,crop,produce,water,8.054866677272381e-6
SVK,xmil,crop,produce,disturbance,6.787068129561088e-7
SVK,xmil,crop,produce,ghg,2.2238911032036337e-8
SVK,xmil,crop,produce,nutrient,0
SVK,xmil,crop,produce,water,4.7781488889999805e-8
SVK,xoil,crop,produce,disturbance,1.414989766841271e-4
SVK,xoil,crop,produce,ghg,6.56912485287202e-5
SVK,xoil,crop,produce,nutrient,5.380657570646723e-5
SVK,xoil,crop,produce,water,1.4564787428583512e-5
SVK,xpul,crop,produce,disturbance,5.806046600846506e-6
SVK,xpul,crop,produce,ghg,8.357476708880487e-7
SVK,xpul,crop,produce,nutrient,1.3077992438304288e-7
SVK,xpul,crop,produce,water,2.3064462414733516e-6
SVK,yams,crop,produce,disturbance,0
SVK,yams,crop,produce,ghg,0
SVK,yams,crop,produce,nutrient,0
SVK,yams,crop,produce,water,0
SVN,bana,crop,produce,disturbance,0
SVN,bana,crop,produce,ghg,0
SVN,bana,crop,produce,nutrient,0
SVN,bana,crop,produce,water,0
SVN,barl,crop,produce,disturbance,1.0478820097076257e-5
SVN,barl,crop,produce,ghg,7.439566777087318e-6
SVN,barl,crop,produce,nutrient,5.746639307507096e-6
SVN,barl,crop,produce,water,5.203225245392186e-6
SVN,cass,crop,produce,disturbance,0
SVN,cass,crop,produce,ghg,0
SVN,cass,crop,produce,nutrient,0
SVN,cass,crop,produce,water,0
SVN,cnut,crop,produce,disturbance,0
SVN,cnut,crop,produce,ghg,0
SVN,cnut,crop,produce,nutrient,0
SVN,cnut,crop,produce,water,0
SVN,coco,crop,produce,disturbance,0
SVN,coco,crop,produce,ghg,0
SVN,coco,crop,produce,nutrient,0
SVN,coco,crop,produce,water,0
SVN,maiz,crop,produce,disturbance,2.1863461654455587e-5
SVN,maiz,crop,produce,ghg,1.4062415476070532e-5
SVN,maiz,crop,produce,nutrient,1.1134024951853618e-5
SVN,maiz,crop,produce,water,3.1298497962510033e-6
SVN,ocer,crop,produce,disturbance,4.846125967258505e-6
SVN,ocer,crop,produce,ghg,3.015791468981842e-6
SVN,ocer,crop,produce,nutrient,2.124871498072586e-6
SVN,ocer,crop,produce,water,1.0199416153417226e-6
SVN,oilp,crop,produce,disturbance,0
SVN,oilp,crop,produce,ghg,0
SVN,oilp,crop,produce,nutrient,0
SVN,oilp,crop,produce,water,0
SVN,orts,crop,produce,disturbance,8.454933489591991e-7
SVN,orts,crop,produce,ghg,9.04820526010725e-7
SVN,orts,crop,produce,nutrient,6.216075744657216e-7
SVN,orts,crop,produce,water,3.3541704148281464e-7
SVN,plnt,crop,produce,disturbance,0
SVN,plnt,crop,produce,ghg,0
SVN,plnt,crop,produce,nutrient,0
SVN,plnt,crop,produce,water,0
SVN,pota,crop,produce,disturbance,2.2058251887541897e-6
SVN,pota,crop,produce,ghg,2.26005495324509e-6
SVN,pota,crop,produce,nutrient,1.6550104782367594e-6
SVN,pota,crop,produce,water,5.23122755721698e-7
SVN,rice,crop,produce,disturbance,0
SVN,rice,crop,produce,ghg,0
SVN,rice,crop,produce,nutrient,0
SVN,rice,crop,produce,water,0
SVN,sorg,crop,produce,disturbance,6.173123168766464e-10
SVN,sorg,crop,produce,ghg,4.31815356015114e-10
SVN,sorg,crop,produce,nutrient,3.402318395727088e-10
SVN,sorg,crop,produce,water,5.008810203415861e-10
SVN,soyb,crop,produce,disturbance,2.4052732621658393e-7
SVN,soyb,crop,produce,ghg,9.633977827960218e-7
SVN,soyb,crop,produce,nutrient,5.540695351236954e-9
SVN,soyb,crop,produce,water,1.5547240786839058e-6
SVN,spis,crop,produce,disturbance,3.5579777163408565e-7
SVN,spis,crop,produce,ghg,3.672735964426296e-7
SVN,spis,crop,produce,nutrient,3.288084056021662e-7
SVN,spis,crop,produce,water,4.1514792843253606e-7
SVN,sugb,crop,produce,disturbance,2.2447720132619094e-9
SVN,sugb,crop,produce,ghg,2.2966819029396524e-9
SVN,sugb,crop,produce,nutrient,2.3399091529733232e-9
SVN,sugb,crop,produce,water,0
SVN,sugc,crop,produce,disturbance,0
SVN,sugc,crop,produce,ghg,0
SVN,sugc,crop,produce,nutrient,0
SVN,sugc,crop,produce,water,0
SVN,swpo,crop,produce,disturbance,0
SVN,swpo,crop,produce,ghg,0
SVN,swpo,crop,produce,nutrient,0
SVN,swpo,crop,produce,water,0
SVN,tnut,crop,produce,disturbance,1.7284015192703124e-7
SVN,tnut,crop,produce,ghg,1.743283559538734e-7
SVN,tnut,crop,produce,nutrient,1.6547879013820878e-7
SVN,tnut,crop,produce,water,2.1471282437204953e-7
SVN,vege,crop,produce,disturbance,2.082587200699294e-6
SVN,vege,crop,produce,ghg,1.8338102615419357e-6
SVN,vege,crop,produce,nutrient,1.3107118673733238e-6
SVN,vege,crop,produce,water,2.223517526175953e-6
SVN,whea,crop,produce,disturbance,1.776579885844155e-5
SVN,whea,crop,produce,ghg,1.5246911871309897e-5
SVN,whea,crop,produce,nutrient,1.3914310735460704e-5
SVN,whea,crop,produce,water,7.233865249726575e-6
SVN,xfru,crop,produce,disturbance,1.254384188632437e-5
SVN,xfru,crop,produce,ghg,2.023581222144766e-6
SVN,xfru,crop,produce,nutrient,2.0574637715914524e-6
SVN,xfru,crop,produce,water,2.38826146072918e-6
SVN,xmil,crop,produce,disturbance,9.66374339136212e-8
SVN,xmil,crop,produce,ghg,5.3259989550851e-9
SVN,xmil,crop,produce,nutrient,0
SVN,xmil,crop,produce,water,1.1674878240654095e-8
SVN,xoil,crop,produce,disturbance,3.247287157273794e-6
SVN,xoil,crop,produce,ghg,1.99257484560666e-6
SVN,xoil,crop,produce,nutrient,1.9791923493425767e-6
SVN,xoil,crop,produce,water,1.1413100722156462e-6
SVN,xpul,crop,produce,disturbance,5.56478971816868e-7
SVN,xpul,crop,produce,ghg,1.0998159352130073e-7
SVN,xpul,crop,produce,nutrient,2.0685829616931493e-8
SVN,xpul,crop,produce,water,2.4816990434633616e-7
SVN,yams,crop,produce,disturbance,0
SVN,yams,crop,produce,ghg,0
SVN,yams,crop,produce,nutrient,0
SVN,yams,crop,produce,water,0
SWE,bana,crop,produce,disturbance,0
SWE,bana,crop,produce,ghg,0
SWE,bana,crop,produce,nutrient,0
SWE,bana,crop,produce,water,0
SWE,barl,crop,produce,disturbance,1.861357067351896e-4
SWE,barl,crop,produce,ghg,8.8309712985197e-5
SWE,barl,crop,produce,nutrient,5.878519555939042e-5
SWE,barl,crop,produce,water,1.0624108942016785e-4
SWE,cass,crop,produce,disturbance,0
SWE,cass,crop,produce,ghg,0
SWE,cass,crop,produce,nutrient,0
SWE,cass,crop,produce,water,0
SWE,cnut,crop,produce,disturbance,0
SWE,cnut,crop,produce,ghg,0
SWE,cnut,crop,produce,nutrient,0
SWE,cnut,crop,produce,water,0
SWE,coco,crop,produce,disturbance,0
SWE,coco,crop,produce,ghg,0
SWE,coco,crop,produce,nutrient,0
SWE,coco,crop,produce,water,0
SWE,maiz,crop,produce,disturbance,0
SWE,maiz,crop,produce,ghg,0
SWE,maiz,crop,produce,nutrient,0
SWE,maiz,crop,produce,water,0
SWE,ocer,crop,produce,disturbance,1.4648837579504502e-4
SWE,ocer,crop,produce,ghg,2.5295961849265712e-5
SWE,ocer,crop,produce,nutrient,0
SWE,ocer,crop,produce,water,8.982610810153982e-6
SWE,oilp,crop,produce,disturbance,0
SWE,oilp,crop,produce,ghg,0
SWE,oilp,crop,produce,nutrient,0
SWE,oilp,crop,produce,water,0
SWE,orts,crop,produce,disturbance,0
SWE,orts,crop,produce,ghg,0
SWE,orts,crop,produce,nutrient,0
SWE,orts,crop,produce,water,0
SWE,plnt,crop,produce,disturbance,0
SWE,plnt,crop,produce,ghg,0
SWE,plnt,crop,produce,nutrient,0
SWE,plnt,crop,produce,water,0
SWE,pota,crop,produce,disturbance,1.5255245890111614e-5
SWE,pota,crop,produce,ghg,2.151358789979794e-5
SWE,pota,crop,produce,nutrient,1.086764420553196e-5
SWE,pota,crop,produce,water,6.832600667737665e-6
SWE,rice,crop,produce,disturbance,0
SWE,rice,crop,produce,ghg,0
SWE,rice,crop,produce,nutrient,0
SWE,rice,crop,produce,water,0
SWE,sorg,crop,produce,disturbance,0
SWE,sorg,crop,produce,ghg,0
SWE,sorg,crop,produce,nutrient,0
SWE,sorg,crop,produce,water,0
SWE,soyb,crop,produce,disturbance,0
SWE,soyb,crop,produce,ghg,0
SWE,soyb,crop,produce,nutrient,0
SWE,soyb,crop,produce,water,0
SWE,spis,crop,produce,disturbance,0
SWE,spis,crop,produce,ghg,0
SWE,spis,crop,produce,nutrient,0
SWE,spis,crop,produce,water,0
SWE,sugb,crop,produce,disturbance,2.1932656820375977e-5
SWE,sugb,crop,produce,ghg,2.261275199936721e-5
SWE,sugb,crop,produce,nutrient,1.632719457567325e-5
SWE,sugb,crop,produce,water,6.466886439737771e-6
SWE,sugc,crop,produce,disturbance,0
SWE,sugc,crop,produce,ghg,0
SWE,sugc,crop,produce,nutrient,0
SWE,sugc,crop,produce,water,0
SWE,swpo,crop,produce,disturbance,0
SWE,swpo,crop,produce,ghg,0
SWE,swpo,crop,produce,nutrient,0
SWE,swpo,crop,produce,water,0
SWE,tnut,crop,produce,disturbance,0
SWE,tnut,crop,produce,ghg,0
SWE,tnut,crop,produce,nutrient,0
SWE,tnut,crop,produce,water,0
SWE,vege,crop,produce,disturbance,1.578905267604649e-5
SWE,vege,crop,produce,ghg,8.642421033579421e-6
SWE,vege,crop,produce,nutrient,7.041699890817338e-6
SWE,vege,crop,produce,water,3.045430937823377e-6
SWE,whea,crop,produce,disturbance,2.2274720822581506e-4
SWE,whea,crop,produce,ghg,1.4030830719374794e-4
SWE,whea,crop,produce,nutrient,1.0007579207864742e-4
SWE,whea,crop,produce,water,8.231914727632909e-4
SWE,xfru,crop,produce,disturbance,5.524608308866334e-6
SWE,xfru,crop,produce,ghg,3.655329240008662e-7
SWE,xfru,crop,produce,nutrient,4.283832267456503e-7
SWE,xfru,crop,produce,water,3.304408454617934e-6
SWE,xmil,crop,produce,disturbance,0
SWE,xmil,crop,produce,ghg,0
SWE,xmil,crop,produce,nutrient,0
SWE,xmil,crop,produce,water,0
SWE,xoil,crop,produce,disturbance,6.417595483804996e-5
SWE,xoil,crop,produce,ghg,2.720158544012541e-5
SWE,xoil,crop,produce,nutrient,2.5159214587142784e-5
SWE,xoil,crop,produce,water,2.9572298211697107e-5
SWE,xpul,crop,produce,disturbance,1.0582528534227253e-5
SWE,xpul,crop,produce,ghg,2.481652398759404e-6
SWE,xpul,crop,produce,nutrient,3.7625887964137485e-7
SWE,xpul,crop,produce,water,7.988330548725385e-6
SWE,yams,crop,produce,disturbance,0
SWE,yams,crop,produce,ghg,0
SWE,yams,crop,produce,nutrient,0
SWE,yams,crop,produce,water,0
SWZ,bana,crop,produce,disturbance,5.429542191808044e-7
SWZ,bana,crop,produce,ghg,4.6142291563180296e-8
SWZ,bana,crop,produce,nutrient,9.52495519483111e-9
SWZ,bana,crop,produce,water,3.3215756167522857e-6
SWZ,barl,crop,produce,disturbance,0
SWZ,barl,crop,produce,ghg,0
SWZ,barl,crop,produce,nutrient,0
SWZ,barl,crop,produce,water,0
SWZ,cass,crop,produce,disturbance,0
SWZ,cass,crop,produce,ghg,0
SWZ,cass,crop,produce,nutrient,0
SWZ,cass,crop,produce,water,0
SWZ,cnut,crop,produce,disturbance,0
SWZ,cnut,crop,produce,ghg,0
SWZ,cnut,crop,produce,nutrient,0
SWZ,cnut,crop,produce,water,0
SWZ,coco,crop,produce,disturbance,0
SWZ,coco,crop,produce,ghg,0
SWZ,coco,crop,produce,nutrient,0
SWZ,coco,crop,produce,water,0
SWZ,maiz,crop,produce,disturbance,3.471180707761528e-5
SWZ,maiz,crop,produce,ghg,2.3703600383726076e-6
SWZ,maiz,crop,produce,nutrient,4.6916691315798444e-7
SWZ,maiz,crop,produce,water,3.76561372186626e-7
SWZ,ocer,crop,produce,disturbance,0
SWZ,ocer,crop,produce,ghg,0
SWZ,ocer,crop,produce,nutrient,0
SWZ,ocer,crop,produce,water,0
SWZ,oilp,crop,produce,disturbance,0
SWZ,oilp,crop,produce,ghg,0
SWZ,oilp,crop,produce,nutrient,0
SWZ,oilp,crop,produce,water,0
SWZ,orts,crop,produce,disturbance,4.502002468830296e-6
SWZ,orts,crop,produce,ghg,5.207999838088381e-7
SWZ,orts,crop,produce,nutrient,0
SWZ,orts,crop,produce,water,3.6750542015750864e-8
SWZ,plnt,crop,produce,disturbance,0
SWZ,plnt,crop,produce,ghg,0
SWZ,plnt,crop,produce,nutrient,0
SWZ,plnt,crop,produce,water,0
SWZ,pota,crop,produce,disturbance,2.0215294160096604e-6
SWZ,pota,crop,produce,ghg,6.805849085118556e-8
SWZ,pota,crop,produce,nutrient,7.077214405940063e-10
SWZ,pota,crop,produce,water,6.032939536093486e-8
SWZ,rice,crop,produce,disturbance,2.183040767201323e-8
SWZ,rice,crop,produce,ghg,1.9802966282434273e-8
SWZ,rice,crop,produce,nutrient,2.150336175806271e-9
SWZ,rice,crop,produce,water,6.497658188947563e-8
SWZ,sorg,crop,produce,disturbance,4.999668385459609e-7
SWZ,sorg,crop,produce,ghg,1.1704917527280631e-8
SWZ,sorg,crop,produce,nutrient,1.644611287326714e-12
SWZ,sorg,crop,produce,water,4.341150096140683e-8
SWZ,soyb,crop,produce,disturbance,1.0494309360770404e-8
SWZ,soyb,crop,produce,ghg,5.314195124515256e-10
SWZ,soyb,crop,produce,nutrient,0
SWZ,soyb,crop,produce,water,4.224399665380991e-10
SWZ,spis,crop,produce,disturbance,0
SWZ,spis,crop,produce,ghg,0
SWZ,spis,crop,produce,nutrient,0
SWZ,spis,crop,produce,water,0
SWZ,sugb,crop,produce,disturbance,0
SWZ,sugb,crop,produce,ghg,0
SWZ,sugb,crop,produce,nutrient,0
SWZ,sugb,crop,produce,water,0
SWZ,sugc,crop,produce,disturbance,2.9878644489506455e-5
SWZ,sugc,crop,produce,ghg,5.1266777539534765e-5
SWZ,sugc,crop,produce,nutrient,5.413378305566625e-6
SWZ,sugc,crop,produce,water,2.698441653646361e-4
SWZ,swpo,crop,produce,disturbance,7.669824645154817e-7
SWZ,swpo,crop,produce,ghg,3.035299252584126e-8
SWZ,swpo,crop,produce,nutrient,0
SWZ,swpo,crop,produce,water,4.31379815115892e-8
SWZ,tnut,crop,produce,disturbance,4.6983077953575897e-7
SWZ,tnut,crop,produce,ghg,2.745601409362383e-7
SWZ,tnut,crop,produce,nutrient,1.0063866929551374e-7
SWZ,tnut,crop,produce,water,1.17465445564197e-7
SWZ,vege,crop,produce,disturbance,8.925213347393629e-7
SWZ,vege,crop,produce,ghg,3.0380831917294825e-7
SWZ,vege,crop,produce,nutrient,1.0033970818152756e-7
SWZ,vege,crop,produce,water,1.1237991150373798e-6
SWZ,whea,crop,produce,disturbance,1.7385758853958617e-7
SWZ,whea,crop,produce,ghg,2.0826364077083185e-8
SWZ,whea,crop,produce,nutrient,2.22751796099977e-9
SWZ,whea,crop,produce,water,1.714433842047049e-7
SWZ,xfru,crop,produce,disturbance,7.540076848739243e-6
SWZ,xfru,crop,produce,ghg,5.715713979746394e-7
SWZ,xfru,crop,produce,nutrient,1.834326755121015e-7
SWZ,xfru,crop,produce,water,9.072565531744764e-6
SWZ,xmil,crop,produce,disturbance,0
SWZ,xmil,crop,produce,ghg,0
SWZ,xmil,crop,produce,nutrient,0
SWZ,xmil,crop,produce,water,0
SWZ,xoil,crop,produce,disturbance,4.145782379025897e-6
SWZ,xoil,crop,produce,ghg,8.449657888804558e-8
SWZ,xoil,crop,produce,nutrient,1.1599010432624272e-8
SWZ,xoil,crop,produce,water,8.818942418980911e-7
SWZ,xpul,crop,produce,disturbance,3.6653759268021718e-6
SWZ,xpul,crop,produce,ghg,1.382530082013316e-7
SWZ,xpul,crop,produce,nutrient,2.266626953628943e-8
SWZ,xpul,crop,produce,water,1.9473820179912275e-7
SWZ,yams,crop,produce,disturbance,0
SWZ,yams,crop,produce,ghg,0
SWZ,yams,crop,produce,nutrient,0
SWZ,yams,crop,produce,water,0
SXM,bana,crop,produce,disturbance,0
SXM,bana,crop,produce,ghg,0
SXM,bana,crop,produce,nutrient,0
SXM,bana,crop,produce,water,0
SXM,barl,crop,produce,disturbance,0
SXM,barl,crop,produce,ghg,0
SXM,barl,crop,produce,nutrient,0
SXM,barl,crop,produce,water,0
SXM,cass,crop,produce,disturbance,0
SXM,cass,crop,produce,ghg,0
SXM,cass,crop,produce,nutrient,0
SXM,cass,crop,produce,water,0
SXM,cnut,crop,produce,disturbance,0
SXM,cnut,crop,produce,ghg,0
SXM,cnut,crop,produce,nutrient,0
SXM,cnut,crop,produce,water,0
SXM,coco,crop,produce,disturbance,0
SXM,coco,crop,produce,ghg,0
SXM,coco,crop,produce,nutrient,0
SXM,coco,crop,produce,water,0
SXM,maiz,crop,produce,disturbance,0
SXM,maiz,crop,produce,ghg,0
SXM,maiz,crop,produce,nutrient,0
SXM,maiz,crop,produce,water,0
SXM,ocer,crop,produce,disturbance,0
SXM,ocer,crop,produce,ghg,0
SXM,ocer,crop,produce,nutrient,0
SXM,ocer,crop,produce,water,0
SXM,oilp,crop,produce,disturbance,0
SXM,oilp,crop,produce,ghg,0
SXM,oilp,crop,produce,nutrient,0
SXM,oilp,crop,produce,water,0
SXM,orts,crop,produce,disturbance,0
SXM,orts,crop,produce,ghg,0
SXM,orts,crop,produce,nutrient,0
SXM,orts,crop,produce,water,0
SXM,plnt,crop,produce,disturbance,0
SXM,plnt,crop,produce,ghg,0
SXM,plnt,crop,produce,nutrient,0
SXM,plnt,crop,produce,water,0
SXM,pota,crop,produce,disturbance,0
SXM,pota,crop,produce,ghg,0
SXM,pota,crop,produce,nutrient,0
SXM,pota,crop,produce,water,0
SXM,rice,crop,produce,disturbance,0
SXM,rice,crop,produce,ghg,0
SXM,rice,crop,produce,nutrient,0
SXM,rice,crop,produce,water,0
SXM,sorg,crop,produce,disturbance,0
SXM,sorg,crop,produce,ghg,0
SXM,sorg,crop,produce,nutrient,0
SXM,sorg,crop,produce,water,0
SXM,soyb,crop,produce,disturbance,0
SXM,soyb,crop,produce,ghg,0
SXM,soyb,crop,produce,nutrient,0
SXM,soyb,crop,produce,water,0
SXM,spis,crop,produce,disturbance,0
SXM,spis,crop,produce,ghg,0
SXM,spis,crop,produce,nutrient,0
SXM,spis,crop,produce,water,0
SXM,sugb,crop,produce,disturbance,0
SXM,sugb,crop,produce,ghg,0
SXM,sugb,crop,produce,nutrient,0
SXM,sugb,crop,produce,water,0
SXM,sugc,crop,produce,disturbance,0
SXM,sugc,crop,produce,ghg,0
SXM,sugc,crop,produce,nutrient,0
SXM,sugc,crop,produce,water,0
SXM,swpo,crop,produce,disturbance,0
SXM,swpo,crop,produce,ghg,0
SXM,swpo,crop,produce,nutrient,0
SXM,swpo,crop,produce,water,0
SXM,tnut,crop,produce,disturbance,0
SXM,tnut,crop,produce,ghg,0
SXM,tnut,crop,produce,nutrient,0
SXM,tnut,crop,produce,water,0
SXM,vege,crop,produce,disturbance,0
SXM,vege,crop,produce,ghg,0
SXM,vege,crop,produce,nutrient,0
SXM,vege,crop,produce,water,0
SXM,whea,crop,produce,disturbance,0
SXM,whea,crop,produce,ghg,0
SXM,whea,crop,produce,nutrient,0
SXM,whea,crop,produce,water,0
SXM,xfru,crop,produce,disturbance,0
SXM,xfru,crop,produce,ghg,0
SXM,xfru,crop,produce,nutrient,0
SXM,xfru,crop,produce,water,0
