iso3c,product,tonnes,million_kcal,tonnes_protein,grouping,global_tonnes,global_kcal,global_protein,percent_tonnes,percent_kcal,percent_protein
AUS,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AUT,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AZE,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BDI,plnt,924.2999725341796,712.0157819770628,7.381797829796491,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.1415996877642816e-7,6.659052051639488e-8,2.0024089955749143e-8
BEL,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BEN,plnt,429.8999938964844,331.16476189749187,3.433338673887327,produce,8096533158.171552,10692449562.723593,368645858.3690638,5.30967990247284e-8,3.09718329700624e-8,9.31337921189961e-9
BES,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BFA,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BGD,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BGR,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BHR,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BHS,plnt,138.08192944526672,106.36862046129464,1.1027728198655655,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.705445117653911e-8,9.94801236492345e-9,2.9914151883988954e-9
BIH,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BLM,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BLR,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BLZ,plnt,10310.384761810305,7942.39628563149,82.34250581056214,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.2734320431213684e-6,7.428041852374559e-7,2.2336479290681815e-7
BMU,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BOL,plnt,477396.4636210501,367752.7063278764,3812.662862521152,produce,8096533158.171552,10692449562.723593,368645858.3690638,5.896307151403812e-5,3.439368165083044e-5,1.0342345576290638e-5
BRA,plnt,354.8000025898218,273.3130031334218,2.833562660343459,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.382122516619776e-8,2.5561308615965375e-8,7.686408502945079e-9
BRB,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BRN,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BTN,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BWA,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CAF,plnt,86050.99946895242,66287.6463241789,687.234772267877,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.0628129075480178e-5,6.199481787155051e-6,1.8642140055724242e-6
CAN,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CCK,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CHE,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CHL,plnt,9,6.932967898099336,0.07187729356522476,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.111586876034295e-9,6.483984663597854e-10,1.9497653895589404e-10
CHN,plnt,35.30000019073486,27.19264090280725,0.28191871961799336,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.3598907706698875e-9,2.5431628873525133e-9,7.64741318036876e-10
CIV,plnt,1856416.5610423384,1430052.935911833,14826.022015265018,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.2928536507859802e-4,1.3374418345608435e-4,4.0217519548048705e-5
CMR,plnt,3712583.762707554,2859913.7828729236,29650.052555290848,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.5853993186708203e-4,2.674704019968688e-4,8.04296369596188e-5
COD,plnt,2064520.981851816,1590361.9657923514,16488.020076014338,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.5498826985821286e-4,1.487369153778129e-4,4.4725906182587914e-5
COG,plnt,73415.94845330715,56554.49042614379,586.3266310386408,produce,8096533158.171552,10692449562.723593,368645858.3690638,9.06757831025628e-6,5.2891987092748245e-6,1.590487503732239e-6
COK,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
COL,plnt,3481169.99525246,2681648.869434658,27801.897522134797,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.299580977741115e-4,2.5079836511771074e-4,7.54162752434923e-5
COM,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CPV,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CRI,plnt,80654.4446413219,62130.51950414608,644.1359105360515,produce,8096533158.171552,10692449562.723593,368645858.3690638,9.96160246190311e-6,5.810690912281482e-6,1.747302718619411e-6
CUB,plnt,737492.4898594916,568112.4174761339,5889.884910642137,produce,8096533158.171552,10692449562.723593,368645858.3690638,9.108744143351847e-5,5.313211104186155e-5,1.5977081464307606e-5
CUW,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CXR,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CYM,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CYP,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CZE,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DEU,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DJI,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DMA,plnt,5982.44775390625,4608.4575810987235,47.778017049571005,produce,8096533158.171552,10692449562.723593,368645858.3690638,7.388900455336704e-7,4.3100110541226175e-7,1.2960410639345587e-7
DNK,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DOM,plnt,1133701.4709049463,873323.9893124435,9054.154826617994,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.4002307515541273e-4,8.167669944940002e-5,2.4560576556250295e-5
DZA,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ECU,plnt,786665.7430218309,605992.038100535,6282.600505431757,produce,8096533158.171552,10692449562.723593,368645858.3690638,9.716081286320384e-5,5.667476236812625e-5,1.704237376550704e-5
EGY,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ERI,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ESH,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ESP,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
EST,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ETH,plnt,1.2999999523162842,1.0014286596599409,0.01038227535637952,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.605625428711101e-10,9.365755281663034e-11,2.8163276816161795e-11
FIN,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FJI,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FLK,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FRA,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FRO,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FSM,plnt,308.5233860015869,237.66474788465692,2.463980665263691,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.810561631433633e-8,2.2227343368839674e-8,6.683869109949194e-9
GAB,plnt,284926.82486984134,219487.61445888685,2275.529892864108,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.519121323949307e-5,2.0527346252263144e-5,6.17267179653487e-6
GBR,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GEO,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GGY,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GHA,plnt,4080287.061978996,3143166.579525604,32586.66566491697,produce,8096533158.171552,10692449562.723593,368645858.3690638,5.039548387275983e-4,2.9396131925498397e-4,8.839558325457534e-5
GIB,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GIN,plnt,487619.7180651724,375627.9835362321,3894.30951372917,produce,8096533158.171552,10692449562.723593,368645858.3690638,6.0225742121865405e-5,3.5130208595583194e-05,1.056382277277735e-5
GLP,plnt,3818.026750564575,2941.139655083191,30.4921588433568,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.7156315869727185e-7,2.7506696550963393e-7,8.271396016289996e-8
GMB,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GNB,plnt,55318.302412867546,42613.33497841797,441.7922068955069,produce,8096533158.171552,10692449562.723593,368645858.3690638,6.832344329626649e-6,3.985366938458904e-6,1.198419016152933e-6
GNQ,plnt,39290.7848546505,30266.8611209355,313.79058637842235,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.852791199279615e-6,2.8306760713141857e-6,8.511979159800461e-7
GRC,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GRD,plnt,71.70000040531158,55.23264456708162,0.5726224419732573,produce,8096533158.171552,10692449562.723593,368645858.3690638,8.855642162466443e-9,5.16557447786667e-9,1.5533131024626503e-9
GRL,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GTM,plnt,367135.2601063251,282815.219175278,2932.076540978609,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.534474854040314e-5,2.644999328883801e-5,7.953640260467021e-6
GUF,plnt,3047.9869863688946,2347.955103368898,24.342339489135753,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.764558147078872e-7,2.195900097162417e-7,6.603177259831255e-8
GUM,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GUY,plnt,9728.027120321987,7493.78885967023,77.6915845708724,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.2015052529617352e-6,7.008486517247974e-7,2.1074856208771707e-7
HKG,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
HND,plnt,100300.66334825754,77264.58657239313,801.0378026966097,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.238810011505079e-5,7.226088476653259e-6,2.1729195771803945e-6
HRV,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
HTI,plnt,295871.8700476885,227918.90855458257,2362.941029012193,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.6543031970303885e-5,2.1315874086435886e-5,6.409785910700706e-6
HUN,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IDN,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IMN,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IND,plnt,32.10000038146973,24.72758579707845,0.2563623500958585,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.964659904970846e-9,2.3126212241659445e-9,6.954163305402051e-10
IOT,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IRL,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IRN,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IRQ,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ISL,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ISR,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ITA,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
JAM,plnt,45034.859211444855,34691.692578707814,359.66486624550987,produce,8096533158.171552,10692449562.723593,368645858.3690638,5.562239829277143e-6,3.2445037383810774e-6,9.756378868237203e-7
JEY,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
JOR,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
JPN,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KAZ,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KEN,plnt,52640.93333230913,40550.87787987628,420.4097576304232,produce,8096533158.171552,10692449562.723593,368645858.3690638,6.501663403821233e-6,3.7924778267129946e-6,1.140416332060177e-6
KGZ,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KHM,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KIR,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KNA,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KOR,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KWT,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LAO,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LBN,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LBR,plnt,50487.0957788676,38891.71270035062,403.208422728143,produce,8096533158.171552,10692449562.723593,368645858.3690638,6.235643675208409e-6,3.6373061637752608e-6,1.093755466322037e-6
LBY,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LCA,plnt,1224.0098650455477,942.8912334797426,9.775390710734442,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.511770335690155e-7,8.818290214497568e-8,2.6517023014939093e-8
LIE,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LKA,plnt,649578.6533665955,500389.77234235586,5187.772840192685,produce,8096533158.171552,10692449562.723593,368645858.3690638,8.022923400381534e-5,4.6798422513661687e-5,1.4072510845894357e-5
LSO,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LTU,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LUX,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LVA,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MAC,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MAF,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MAR,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MCO,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MDA,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MDG,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MDV,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MEX,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MHL,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MKD,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MLI,plnt,427.200008392334,329.0848826946465,3.4117756015869194,produce,8096533158.171552,10692449562.723593,368645858.3690638,5.276332475229546e-8,3.077731447449743e-8,9.254886564251798e-9
MLT,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MMR,plnt,1060009.4414935485,816556.8255063308,8465.623312015749,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.309213981818524e-4,7.636761068792328e-5,2.2964108018109152e-5
MNE,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MNG,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MNP,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MOZ,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MRT,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MSR,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MTQ,plnt,12208.868621826172,9404.854914137017,97.50449267002898,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.5079131256943204e-6,8.79579076708911e-7,2.64493660938987e-7
MUS,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MWI,plnt,379746.1461610794,292529.76008463354,3032.7916919869617,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.690231469969523e-5,2.7358535419653646e-5,8.22684325114737e-6
MYS,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MYT,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
"NAM",plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NCL,plnt,242.1650337576866,186.54693389824257,1.934018580292645,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.9909719262160715e-8,1.744660405493885e-8,5.2462777931345535e-9
NER,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NFK,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NGA,plnt,3083240.2119932696,2375111.7124309256,24623.884649949567,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.808099283681018e-4,2.2212980276391733e-4,6.679550058934275e-5
NIC,plnt,242576.0356464386,186863.54088721768,1937.300991783055,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.996048196277872e-5,1.7476214387643048e-5,5.255181762664909e-6
NIU,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
NLD,plnt,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
