SPAM_short_name,iso3c,2017,2010,coef
rice,HUN,12303,5893,2.0877312065162057
rice,IDN,81148594,66469392,1.2208415265781278
rice,IND,168500000,143963008,1.1704395618074332
rice,IRN,2010000,2489999,0.8072292398511003
rice,IRQ,265852,155829,1.7060495799883206
rice,ITA,1598027,1516400,1.0538294645212345
rice,JAM,1,264,0.003787878787878788
rice,JPN,9780000,10604000,0.9222934741606941
rice,KAZ,489485,373150,1.311764705882353
rice,KEN,101866,85536,1.1909137673026562
rice,KGZ,38180,20861,1.8302094818081587
rice,KHM,10350000,8245320,1.2552575279067397
rice,KOR,5284348,5810817,0.9093984546407158
rice,LAO,4039779,3070640,1.3156146601359977
rice,LBR,247495,296090,0.8358776047823296
rice,LKA,2383153,4300620,0.5541417284019513
rice,MAR,57698,50520,1.1420823436262866
rice,MDG,3600500,4737965,0.7599254110150666
rice,MEX,265567,216676,1.2256410493086451
rice,MKD,17080,25700,0.6645914396887159
rice,MLI,2780905,1296154,2.145505086586933
rice,MMR,25624866,32065100,0.7991512890962448
rice,MOZ,110000,257527,0.42713967855797647
rice,MRT,247452,134447,1.840517081080277
rice,MUS,160,156,1.0256410256410255
rice,MWI,121079,110106,1.0996585108895065
rice,MYS,2901894,2464830,1.1773201397256605
rice,NER,112632,102820,1.0954289048823187
rice,NGA,6607703,4472520,1.4774004364429896
rice,NIC,422612,453990,0.9308839401748937
rice,NPL,5230327,4023823,1.2998402265706022
rice,PAK,11174816,7234950,1.5445602250188322
rice,PAN,316403,275025,1.1504517771111717
rice,PER,3115544,2831374,1.1003646992590876
rice,PHL,19276347,15772319,1.2221631454448771
rice,PNG,847,822,1.0304136253041363
rice,PRI,152,33,4.606060606060606
rice,PRK,2383277,2426000,0.9823895300906843
rice,PRT,179777,170216,1.0561698077736523
rice,PRY,924000,315213,2.9313511815819777
rice,REU,316,233,1.3562231759656653
rice,ROU,43311,61588,0.7032376436968241
rice,RUS,986620,1060658,0.9301961612508461
rice,RWA,108958,67253,1.6201210354928404
rice,SAU,0,0,0
rice,SEN,710794,604043,1.1767274846327165
rice,SLB,2732,2617,1.0439434466946886
rice,SLE,897087,1026671,0.8737823509186488
rice,SLV,29616,34479,0.8589576263812756
rice,SOM,1475,8580,0.17191142191142192
rice,SUR,289431,226686,1.2767925676927556
rice,SWZ,83,117,0.7094017094017094
rice,SYR,0,0,0
rice,TCD,263555,186118,1.416064002407075
rice,TGO,140519,110109,1.2761808753144612
rice,THA,32687757,35702946,0.9155478934427428
rice,TJK,97763,76854,1.2720613110573296
rice,TKM,130000,30600,4.248366013071895
rice,TLS,87699,112925,0.7766127961036086
rice,TTO,1620,2259,0.7171314741035857
rice,TUR,900000,860000,1.0465116279069768
rice,TWN,1754049,1451011,1.2088461079895327
rice,TZA,2867557,2650120,1.0820479827328573
rice,UGA,262631,218111,1.2041162527336997
rice,UKR,63940,148000,0.432027027027027
rice,URY,1409582,1148738,1.2270700542682491
rice,USA,8084290,11027010,0.7331352742039773
rice,UZB,395422,249800,1.5829543634907925
rice,VEN,405000,899584,0.45020809618668184
rice,VNM,42763682,40005600,1.068942398064271
rice,XMI,179777,170216,1.0561698077736523
rice,ZAF,3031,3064,0.9892297650130548
rice,ZMB,38423,51656,0.743824531516184
rice,ZWE,745,664,1.1219879518072289
sesa,AFG,32000,32000,1
sesa,AGO,3204,3035,1.055683690280066
sesa,BEN,10000,10000,1
sesa,BFA,163787,90649,1.8068263301305034
sesa,BGD,33999,32000,1.06246875
sesa,BOL,11960,10000,1.196
sesa,BRA,13000,5000,2.6
sesa,CAF,11500,29024,0.39622381477398017
sesa,CHN,366000,587000,0.6235093696763203
sesa,CIV,3256,2559,1.2723720203204376
sesa,CMR,65000,12544,5.181760204081633
sesa,COD,4522,5020,0.900796812749004
sesa,COG,271,290,0.9344827586206896
sesa,COL,2420,2000,1.21
sesa,CRI,165,144,1.1458333333333333
sesa,CYP,1,1,1
sesa,ECU,16,21,0.7619047619047619
sesa,EGY,36224,46146,0.784986781086118
sesa,ERI,4990,4366,1.1429225836005497
sesa,ETH,232935,327741,0.7107288987340613
sesa,GIN,2333,524,4.452290076335878
sesa,GMB,1235,2355,0.524416135881104
sesa,GRC,633,80,7.9125
sesa,GTM,39000,49870,0.782033286545017
sesa,HND,763,811,0.9408138101109741
sesa,HTI,4049,4070,0.9948402948402948
sesa,IND,755000,893000,0.845464725643897
sesa,IRN,29000,45483,0.6376008618604754
sesa,IRQ,3421,13349,0.2562738781931231
sesa,ISR,48,41,1.170731707317073
sesa,ITA,307,199,1.5427135678391959
sesa,JOR,16,118,0.13559322033898305
sesa,JPN,11,11,1
sesa,KEN,10031,11342,0.884411920296244
sesa,KHM,30000,29916,1.0028078620136383
sesa,KOR,14258,12703,1.1224120286546486
sesa,LAO,16255,9560,1.7003138075313808
sesa,LBN,193,214,0.9018691588785047
sesa,LKA,7754,16950,0.4574631268436578
sesa,MAR,1000,1080,0.9259259259259259
sesa,MEX,54824,37289,1.470245917026469
sesa,MKD,37,50,0.74
sesa,MLI,27827,13312,2.0903695913461537
sesa,MMR,764320,787400,0.9706883413766828
sesa,MOZ,60000,63116,0.9506305849546867
sesa,MWI,2721,0,0
sesa,NER,49263,85694,0.5748710528158331
sesa,NGA,550000,149410,3.6811458403052004
sesa,NIC,4300,3630,1.184573002754821
sesa,PAK,35163,31041,1.1327921136561323
sesa,PAN,238,223,1.0672645739910314
sesa,PER,327,114,2.8684210526315788
sesa,PRY,30250,40135,0.7537062414351563
sesa,PSE,275,254,1.0826771653543308
sesa,SAU,3258,4664,0.6985420240137221
sesa,SEN,13000,5270,2.4667931688804554
sesa,SLE,2153,2928,0.7353142076502732
sesa,SLV,969,1823,0.5315414152495886
sesa,SOM,25783,26393,0.9768878111620506
sesa,SYR,416,4857,0.08564957792876261
sesa,TCD,158715,126039,1.2592530883298028
sesa,TGO,1771,1422,1.2454289732770745
sesa,THA,30000,47542,0.6310209919649994
sesa,TJK,872,650,1.3415384615384616
sesa,TUR,18410,23460,0.7847399829497016
sesa,TWN,3415,947,3.6061246040126718
sesa,TZA,809885,144420,5.607845173798643
sesa,UGA,146000,119000,1.226890756302521
sesa,UZB,6012,3900,1.5415384615384615
sesa,VEN,27650,15380,1.7977893368010402
sesa,VNM,29754,17000,1.7502352941176471
sesa,YEM,22543,25495,0.8842125907040597
smil,AFG,11948,15000,0.7965333333333333
smil,AGO,70000,40723,1.7189303342091693
smil,ARG,5328,9115,0.5845309928688974
smil,AUS,35855,36065,0.9941771800915015
smil,AUT,10608,7000,1.5154285714285713
smil,AZE,851,59,14.423728813559322
smil,BDI,10030,10344,0.9696442382057231
smil,BEN,24717,26926,0.9179603357349774
smil,BFA,828234,1147894,0.7215248097820879
smil,BGD,10380,11990,0.8657214345287739
smil,BGR,4432,5597,0.7918527782740754
smil,BLR,18365,16199,1.1337119575282424
smil,BTN,1739,4066,0.4276930644367929
smil,BWA,1099,3406,0.32266588373458605
smil,CAF,10000,10000,1
smil,CHE,788,98,8.040816326530612
smil,CHN,1996856,1573000,1.2694570883661793
smil,CIV,61600,48826,1.2616229058288617
smil,CMR,101965,89036,1.1452109259176064
smil,COD,40767,38385,1.0620554904259476
smil,COG,13923,10500,1.326
smil,CZE,1024,1328,0.7710843373493976
smil,ERI,25000,20000,1.25
smil,ESP,1540,1070,1.439252336448598
smil,ETH,926670,634826,1.4597228216865723
smil,FRA,40604,37500,1.0827733333333334
smil,GHA,163484,218952,0.7466659359128941
smil,GIN,202422,234038,0.8649108264469872
smil,GMB,99650,158018,0.630624359250212
smil,GNB,15229,15004,1.0149960010663823
smil,GRC,120,109,1.1009174311926606
smil,HRV,171,400,0.4275
smil,HUN,3230,17964,0.17980405254954354
smil,IND,11560000,13293000,0.869630632663808
smil,IRN,17331,13200,1.3129545454545455
smil,IRQ,3919,2266,1.7294792586054721
smil,JOR,7,0,0
smil,JPN,211,259,0.8146718146718147
smil,KAZ,37935,16480,2.301881067961165
smil,KEN,79902,53881,1.4829346151704683
smil,KGZ,93,62,1.5
smil,KOR,1623,1607,1.0099564405724952
smil,LBY,6623,6400,1.03484375
smil,LKA,5574,7330,0.7604365620736698
smil,MAR,4822,6000,0.8036666666666666
smil,MDA,54,283,0.19081272084805653
smil,MDV,4,5,0.8
smil,MEX,0,700,0
smil,MKD,44,30,1.4666666666666666
smil,MLI,1806559,1373342,1.3154472811579345
smil,MMR,240000,212600,1.1288805268109126
smil,MOZ,20079,48699,0.41230826094991685
smil,MRT,3318,3344,0.9922248803827751
smil,MWI,35121,24495,1.4338028169014085
smil,NAM,57644,45836,1.257614102452221
smil,NER,3790028,3837525,0.9876230122279334
smil,NGA,1500000,5170430,0.290111267341401
smil,NPL,306704,299523,1.0239747865773245
smil,PAK,339088,346000,0.9800231213872832
smil,POL,30785,18923,1.6268562067325476
smil,PRK,77179,65133,1.1849446517126494
smil,RUS,316137,133607,2.3661709341576413
smil,RWA,5065,4520,1.1205752212389382
smil,SAU,8055,5969,1.3494722734126319
smil,SEN,569154,813295,0.6998124911624933
smil,SLE,43637,32768,1.331695556640625
smil,SVK,706,701,1.007132667617689
smil,SVN,368,302,1.218543046357616
smil,SYR,3465,2400,1.44375
smil,TCD,660175,759940,0.86871989893939
smil,TGO,26044,51265,0.5080269189505511
smil,TJK,561,59,9.508474576271187
smil,TUR,4737,6772,0.6994979326639102
smil,TWN,416,508,0.8188976377952756
smil,TZA,319065,350870,0.909353891754781
smil,UGA,220627,268000,0.8232350746268656
smil,UKR,84440,117100,0.7210930828351836
smil,USA,405210,261610,1.5489086808608235
smil,UZB,6267,8500,0.7372941176470589
smil,VNM,3770,1431,2.6345213137665966
smil,YEM,44275,111135,0.3983893462905475
smil,ZAF,5328,7646,0.6968349463771907
smil,ZMB,32566,47997,0.6785007396295601
smil,ZWE,62092,51123,1.2145609608199832
sorg,AGO,75000,46787,1.6030093829482548
sorg,ALB,0,0,0
sorg,ARG,2526931,3637427,0.6947028765113362
sorg,AUS,994001,1507635,0.6593114381133365
sorg,AUT,20331,7897,2.5745219703684943
sorg,AZE,202,0,0
sorg,BDI,25499,83023,0.30713175866928444
sorg,BEN,138391,168090,0.8233148908322923
sorg,BFA,1365898,1990227,0.6863026177415943
sorg,BGD,92,251,0.3665338645418327
sorg,BGR,12219,8612,1.4188341848583372
sorg,BLZ,10089,19917,0.5065521915951198
sorg,BOL,556868,338397,1.6456056052506376
sorg,BRA,2223627,1532064,1.451393022745786
sorg,BWA,5975,32767,0.18234809411908323
sorg,CAF,30000,50000,0.6
sorg,CHN,2795192,2456000,1.1381074918566776
sorg,CIV,63400,47702,1.329084734392688
sorg,CMR,1371902,1098500,1.2488866636322258
sorg,COD,4110,6140,0.6693811074918566
sorg,COL,16423,98964,0.1659492340649125
sorg,CUB,7600,223,34.08071748878924
sorg,DOM,1155,1150,1.0043478260869565
sorg,DZA,4973,106,46.91509433962264
sorg,ECU,14681,12559,1.1689624970140935
sorg,EGY,807377,701629,1.1507178295081875
sorg,ERI,140000,64000,2.1875
sorg,ESP,30138,36561,0.8243209977845245
sorg,ETH,4816092,3959897,1.2162164823984059
sorg,FJI,25,30,0.8333333333333334
sorg,FRA,325792,285862,1.1396827840006716
sorg,FSM,18,13,1.3846153846153846
sorg,GHA,230000,324422,0.7089531536085716
sorg,GIN,29400,44770,0.6566897475988385
sorg,GMB,28832,39000,0.7392820512820513
sorg,GNB,18479,17592,1.0504206457480674
sorg,GRC,487,69,7.057971014492754
sorg,GTM,53666,47056,1.1404709282556953
sorg,HND,21000,41309,0.5083637948146893
sorg,HRV,114,1000,0.114
sorg,HTI,80000,145800,0.5486968449931413
sorg,HUN,24548,3900,6.294358974358975
sorg,IND,4570000,6698200,0.6822728494222329
sorg,IRQ,2043,51214,0.03989143593548639
sorg,ISR,46596,37500,1.24256
sorg,ITA,240694,271400,0.8868607221812822
sorg,JOR,13039,25476,0.5118150416077877
sorg,KAZ,4234,90,47.044444444444444
sorg,KEN,149467,164066,0.91101751734058245
sorg,KGZ,80,26,3.076923076923077
sorg,KOR,2677,2575,1.039611650485437
sorg,LBN,480,440,1.0909090909090908
sorg,LKA,130,100,1.3
sorg,LSO,33858,23830,1.4208140998741083
sorg,MAR,3642,5770,0.6311958405545928
sorg,MDA,4537,196,23.147959183673468
sorg,MDG,1320,1147,1.1508282476024412
sorg,MDV,52,52,1
sorg,MEX,4853110,6940225,0.6992727181035197
sorg,MKD,33,50,0.66
sorg,MLI,1393826,1250868,1.1142870390800628
sorg,MMR,209401,215992,0.9694849809252194
sorg,MOZ,100000,388596,0.257336668416556
sorg,MRT,80351,117026,0.6866081041819767
sorg,MWI,90370,53932,1.6756285693095008
sorg,NAM,2784,6054,0.45986124876114964
sorg,NCL,286,0,0
sorg,NER,1945136,1301840,1.4941436735697167
sorg,NGA,6939000,7140970,0.9717167275594212
sorg,NIC,78019,58776,1.327395535592759
sorg,OMN,49285,26058,1.8913577404252053
sorg,PAK,152698,141198,1.0814459128316265
sorg,PAN,918,4642,0.1977595863851788
sorg,PER,164,50,3.28
sorg,PHL,581,254,2.2874015748031495
sorg,PNG,4879,4097,1.1908713692946058
sorg,PRK,35419,28234,1.2544804136856273
sorg,PRY,107880,149543,0.7213978588098406
sorg,PSE,282,302,0.9337748344370861
sorg,ROU,54282,18677,2.9063554103978153
sorg,RUS,103550,9167,11.29595287444093
sorg,RWA,151447,161229,0.9393285327081357
sorg,SAU,147353,114022,1.2923207802003123
sorg,SEN,143253,162599,0.8810201784758824
sorg,SLE,30380,25644,1.1846825768210887
sorg,SLV,96304,166009,0.5801131263967616
sorg,SOM,122173,213610,0.571944197369037
sorg,SVK,1616,527,3.066413662239089
sorg,SWZ,634,584,1.0856164383561644
sorg,SYR,1660,2372,0.6998313659359191
sorg,TCD,946295,1017752,0.9297893789449689
sorg,TGO,276167,244674,1.128714125734651
sorg,THA,43000,54030,0.795854155099019
sorg,TJK,17,38,0.4473684210526316
sorg,TUN,1111,1189,0.9343986543313709
sorg,TUR,3,220,0.013636363636363636
sorg,TWN,2043,4411,0.4631602811153933
sorg,TZA,798172,798540,0.9995391589651114
sorg,UGA,312859,390779,0.8006034101115976
sorg,UKR,198500,61400,3.232899022801303
sorg,URY,212000,138000,1.536231884057971
sorg,USA,9191950,8775190,1.047492988755799
sorg,UZB,7000,17500,0.4
sorg,VEN,20000,392630,0.05093854264829483
sorg,YEM,164241,507302,0.3237538980725485
sorg,ZAF,152000,196500,0.7735368956743003
sorg,ZMB,17337,27732,0.6251622674167028
sorg,ZWE,126822,73675,1.72137088564642
soyb,AGO,13857,6087,2.2764908822079843
soyb,ALB,500,500,1
soyb,ARG,54971626,52675464,1.043590731350748
soyb,AUS,31000,59600,0.5201342281879194
soyb,AUT,193416,94544,2.045777627348113
soyb,AZE,41,38,1.0789473684210527
soyb,BDI,2167,2813,0.7703519374333452
soyb,BEN,164761,62987,2.615793735215203
soyb,BFA,18500,22394,0.8261141377154595
soyb,BGD,96921,69522,1.3941054630189005
soyb,BGR,20000,1647,12.143290831815422
soyb,BIH,11740,8007,1.4662170600724367
soyb,BLZ,13037,1317,9.899012908124526
soyb,BOL,2671046,1693048,1.5776552111930673
soyb,BRA,114732101,68756343,1.668676604862478
soyb,BTN,204,402,0.5074626865671642
soyb,CAN,7716600,4444600,1.7361742339018134
soyb,CHE,5642,3076,1.8342002600780234
soyb,CHN,13128960,15083300,0.8704302108954937
soyb,CIV,618,637,0.9701726844583988
soyb,CMR,18886,12544,1.5055803571428572
soyb,COD,25000,18232,1.3712154453707766
soyb,COL,77328,54207,1.4265316287564336
soyb,CZE,37012,16135,2.2938952587542607
soyb,DEU,66000,2000,33
soyb,ECU,35006,70000,0.5000857142857142
soyb,EGY,36388,43342,0.839555165889899
soyb,ESP,4599,1812,2.5380794701986753
soyb,ETH,80991,15824,5.118238119312437
soyb,FRA,415202,140059,2.9644792551710353
soyb,GAB,3975,3291,1.2078395624430265
soyb,GEO,1959,953,2.0556138509968522
soyb,GHA,170490,146000,1.1677397260273972
soyb,GRC,8099,1369,5.91599707815924
soyb,GTM,38000,43838,0.8668278662347735
soyb,HND,982,1270,0.7732283464566929
soyb,HRV,207765,153580,1.3528128662586274
soyb,HUN,179282,85440,2.0983380149812736
soyb,IDN,538729,907031,0.5939477261526894
soyb,IND,10933000,12736000,0.8584327889447236
soyb,IRN,200000,157401,1.2706399578147534
soyb,IRQ,30,26,1.1538461538461537
soyb,ITA,1019781,552500,1.8457574660633485
soyb,JOR,0,0,0
soyb,JPN,253000,222500,1.1370786516853932
soyb,KAZ,252319,113890,2.215462288172798
soyb,KEN,2154,1540,1.3987012987012988
soyb,KGZ,3512,114,30.80701754385965
soyb,KHM,168000,156589,1.0728722962660213
soyb,KOR,85644,105345,0.8129859034600598
soyb,LAO,7960,11435,0.6961084390030607
soyb,LBR,3272,3000,1.0906666666666667
soyb,LKA,14363,7520,1.9099734042553191
soyb,MAR,1000,1000,1
soyb,MDA,46524,110647,0.4204723128507777
soyb,MDG,45,47,0.9574468085106383
soyb,MEX,432927,167665,2.58209524945576
soyb,MKD,34,699,0.04864091559370529
soyb,MLI,7875,1871,4.208979155531801
soyb,MMR,209470,254500,0.823064833005894
soyb,MWI,208556,73356,2.843066688478107
soyb,NGA,730000,365080,1.9995617398926262
soyb,NIC,5693,4035,1.41090458488228
soyb,NPL,29061,22041,1.3184973458554512
soyb,PAK,19,51,0.37254901960784315
soyb,PAN,77,104,0.7403846153846154
soyb,PER,1581,2534,0.6239147592738753
soyb,PHL,666,812,0.8201970443349754
soyb,POL,20297,249,81.5140562248996
soyb,PRK,223325,350000,0.6380714285714286
soyb,PRY,10478000,7460435,1.4044757443768359
soyb,ROU,393495,149940,2.6243497398959583
soyb,RUS,3621712,1222371,2.9628582484368495
soyb,RWA,23934,57089,0.4192401338261311
soyb,SLV,5550,4500,1.2333333333333334
soyb,SUR,7,21,0.3333333333333333
soyb,SVK,102441,24045,4.260386774797255
soyb,SVN,7713,290,26.59655172413793
soyb,SYR,300,3147,0.09532888465204957
soyb,TGO,1609,2000,0.8045
soyb,THA,54000,158833,0.33997972713478936
soyb,TJK,25,22,1.1363636363636365
soyb,TLS,1006,362,2.7790055248618786
soyb,TUR,140000,86540,1.6177490177952392
soyb,TWN,4674,204,22.91176470588235
soyb,TZA,5759,3100,1.857741935483871
soyb,UGA,28000,27000,1.037037037037037
soyb,UKR,3899370,1680200,2.3207772884180455
soyb,URY,1316000,1793000,0.7339654210819855
soyb,USA,120064970,90663290,1.3242953129099992
soyb,UZB,6138,0,0
soyb,VEN,8000,51562,0.15515301966564524
soyb,VNM,101856,298600,0.3411118553248493
soyb,ZAF,1316000,566000,2.325088339222615
soyb,ZMB,351416,111887,3.140811711816386
soyb,ZWE,34931,57328,0.6093183086798772
sugb,AFG,2102,15200,0.13828947368421052
sugb,ALB,31599,40000,0.789975
sugb,ARM,54130,26000,2.081923076923077
sugb,AUT,2993710,3131666,0.9559480480996377
sugb,AZE,410085,251854,1.6282647883297465
sugb,BEL,5941783,4464778,1.3308126406284926
sugb,BIH,766,345,2.2202898550724637
sugb,BLR,4989334,3773390,1.3222418037891657
sugb,CAN,508379,508000,1.0007460629921259
sugb,CHE,1544781,1302055,1.186417624447508
sugb,CHL,1770497,1420268,1.2465936006443854
sugb,CHN,9384000,9296200,1.0094447193476905
sugb,COL,30776,15095,2.0388208015899303
sugb,CZE,4399521,3064986,1.435413081821581
sugb,DEU,34059900,23431929,1.4535679072772882
sugb,DNK,2454600,2409000,1.01892901618929
sugb,ECU,4564,4097,1.1139858432999756
sugb,EGY,10860921,7840304,1.3852678416551194
sugb,ESP,3292750,3534517,0.9315982919306938
sugb,FIN,430300,542100,0.7937649880095923
sugb,FRA,46300141,31874920,1.4525570887707326
sugb,GBR,8918000,6527489,1.3662221414697138
sugb,GGY,8918000,6527489,1.3662221414697138
sugb,GRC,392263,889400,0.4410422756914774
sugb,HRV,1295459,1249151,1.037071579016468
sugb,HUN,1075625,818941,1.3134340569100826
sugb,IRL,75000,50432,1.4871510152284264
sugb,IRN,4860929,3866499,1.2571913247617548
sugb,IRQ,29424,19542,1.5056800736874425
sugb,ITA,2453568,3550100,0.6911264471423341
sugb,JPN,3901000,3090000,1.2624595469255664
sugb,KAZ,463197,151970,3.047950253339475
sugb,KGZ,712278,139174,5.117895583945277
sugb,LBN,4426,1948,2.2720739219712525
sugb,LTU,956947,706700,1.3541064100749964
sugb,LVA,0,0,0
sugb,MAR,3741438,2435910,1.5359508356220057
sugb,MDA,876277,837624,1.0461460034573986
sugb,MEX,861,725,1.1875862068965517
sugb,MKD,7987,9112,0.8765364354697103
sugb,MLI,5315,3900,1.3628205128205129
sugb,NLD,7959266,5280433,1.5073131313284347
sugb,PAK,164641,53336,3.086864406779661
sugb,POL,15732952,9972598,1.5776181893624912
sugb,PRT,10099,4163,2.4258947874129233
sugb,ROU,1174502,837895,1.401729333627722
sugb,RUS,51913442,22255939,2.332565792887912
sugb,SVK,1230793,977694,1.2588734307462253
sugb,SVN,0,0,0
sugb,SWE,1963500,1973700,0.9948320413436692
sugb,SYR,65300,1427456,0.04574571825681492
sugb,TKM,242355,234000,1.0357051282051282
sugb,TUN,76917,0,0
sugb,TUR,21149020,17942112,1.1787363717270296
sugb,UKR,14881550,13749000,1.0823732635100736
sugb,USA,32039053,29060756,1.1024851865519258
sugb,VEN,23298,19672,1.18432289548597
sugb,XMI,10099,4163,2.4258947874129233
sugc,AFG,33725,92400,0.3649891774891775
sugc,AGO,563270,500000,1.12654
sugc,ARG,19076893,18889878,1.0099002756926223
sugc,ASM,30,29,1.0344827586206897
sugc,AUS,36561497,31234824,1.1705363539106224
sugc,BDI,215118,131730,1.6330220906399453
sugc,BEN,11096,11989,0.9255150554675119
sugc,BFA,487573,455000,1.071589010989011
sugc,BGD,3862775,4490812,0.8601506809904311
sugc,BHS,57091,57500,0.9928869565217391
sugc,BLZ,1670432,1122765,1.4877841756734491
sugc,BOL,8731676,6403181,1.363646600025831
sugc,BRA,758646205,717463793,1.057399986454787
sugc,BRB,131194,258800,0.5069319938176198
sugc,BTN,392,13646,0.028726366700864724
sugc,CAF,106569,96944,1.09928412279254
sugc,CHN,104404000,110788700,0.9423704764114029
sugc,CIV,1817147,1800467,1.0092642631050721
sugc,CMR,1288756,1450000,0.8887972413793104
sugc,COD,2303025,2078771,1.1078781645501117
sugc,COG,706565,622733,1.1346194918207322
sugc,COL,34833514,32538976,1.0705166013829077
sugc,CPV,28375,24611,1.1529397423916135
sugc,CRI,4142143,3734732,1.1090870777340918
sugc,CUB,19900000,11600000,1.7155172413793103
sugc,DJI,53,52,1.0192307692307692
sugc,DMA,4894,4800,1.0195833333333333
sugc,DOM,5460761,4577122,1.1930555925754218
sugc,ECU,9030074,8347182,1.0818110830697114
sugc,EGY,15382211,15708879,0.9792048815195533
sugc,ESP,1100,220,5
sugc,ETH,1496470,2969095,0.5040155333527556
sugc,FJI,1472340,1751000,0.8408566533409481
sugc,FRA,2860410,0,0
sugc,GAB,289823,247277,1.1720580563497616
sugc,GHA,151845,145000,1.047206896551724
sugc,GIN,309272,283000,1.092833922261484
sugc,GLP,672316,738100,0.9108738653299011
sugc,GNB,6829,6300,1.083968253968254
sugc,GRD,7288,7200,1.0122222222222221
sugc,GTM,25951271,22313828,1.1630129532234452
sugc,GUF,9844,4071,2.4180790960451977
sugc,GUY,1859037,2762260,0.6730130400469181
sugc,HND,5379869,6490645,0.8288650819756742
sugc,HTI,1479633,1220126,1.2126886895287863
sugc,IDN,21909790,26600000,0.8236763157894736
sugc,IND,306069000,292301600,1.0470999816627757
sugc,IRN,7744335,5647795,1.3712138985214584
sugc,IRQ,7000,12500,0.56
sugc,JAM,1131200,1390100,0.8137544061578303
sugc,JPN,1297000,1469000,0.8829135466303608
sugc,KEN,4751609,5709586,0.8322160310747574
sugc,KHM,586483,365555,1.604363228515545
sugc,LAO,1764390,818675,2.155177573518185
sugc,LBN,93,85,1.0941176470588236
sugc,LBR,273908,265000,1.0336150943396227
sugc,LKA,654522,914850,0.7154418757173308
sugc,MAR,553115,632280,0.8747943948883407
sugc,MDG,3098503,2905554,1.0664069571586003
sugc,MEX,56954993,50421620,1.1295748331767206
sugc,MLI,364044,359000,1.014050139275766
sugc,MMR,10370042,9249500,1.1211462241202228
sugc,MOZ,2900000,2720400,1.0660197029848553
sugc,MTQ,197467,223393,0.8839444387245795
sugc,MUS,3713331,4365833,0.850543527432222
sugc,MWI,2974720,2500000,1.189888
sugc,MYS,29990,200700,0.14942700548081714
sugc,NER,252854,222457,1.136642137581645
sugc,NGA,1489379,849898,1.752420878740743
sugc,NIC,7096373,4893928,1.4500362490008025
sugc,NPL,3234711,2592500,1.2477188042430087
sugc,OMN,1186,1139,1.04126426690079
sugc,PAK,83332740,49372900,1.687823482112657
sugc,PAN,2694552,2229031,1.208844560708218
sugc,PER,9399617,9854961,0.9537954538835821
sugc,PHL,29286893,17929269,1.6334683248937811
sugc,PNG,239174,334086,0.7159054854139353
sugc,PRT,5500,5100,1.0784313725490196
sugc,PRY,6608000,5130941,1.2878729262332191
sugc,PYF,3493,3000,1.1643333333333334
sugc,REU,1704937,1877197,0.9082355234959357
sugc,RWA,105939,115304,0.9187799209047388
sugc,SEN,886000,850000,1.0423529411764705
sugc,SLE,77896,76000,1.0249473684210526
sugc,SLV,7078586,5126693,1.3807313993640735
sugc,SOM,209495,230000,0.9108478260869565
sugc,SUR,124643,120000,1.0386916666666666
sugc,SWZ,5553417,5109864,1.0868032886980945
sugc,SYR,1,1,1
sugc,TCD,468519,441681,1.060763311077452
sugc,THA,101870298,68807800,1.4805050880859438
sugc,TWN,501705,712483,0.7041641695310625
sugc,TZA,3012771,2800825,1.07567270357841
sugc,UGA,3870738,3550000,1.0903487323943661
sugc,URY,347700,313300,1.109798914778168
sugc,USA,30153015,24820574,1.2148395520587074
sugc,VCT,17517,18000,0.9731666666666666
sugc,VEN,3600000,6842180,0.5261480989976879
sugc,VNM,18356398,16161700,1.1357962343070345
sugc,WLF,21,20,1.05
sugc,WSM,12,12,1
sugc,XMI,5500,5100,1.0784313725490196
sugc,YEM,0,0,0
sugc,ZAF,17388177,16015649,1.0856991808449348
sugc,ZMB,4333084,3500000,1.238024
sugc,ZWE,3452116,2692000,1.2823610698365528
sunf,AFG,389,245,1.5877551020408163
sunf,AGO,12021,11000,1.092818181818182
sunf,ALB,1117,2600,0.4296153846153846
sunf,ARG,3546707,2232034,1.5890022284606775
sunf,AUS,17000,41000,0.4146341463414634
sunf,AUT,51381,66498,0.7726698547324732
sunf,AZE,29794,15492,1.9231861605990188
sunf,BGR,2056987,1536321,1.3389044346851993
sunf,BIH,472,366,1.289617486338798
sunf,BLR,1079,2724,0.39610866372980913
sunf,BOL,68417,246683,0.27734785129092804
sunf,BRA,104144,86608,1.202475521891742
sunf,BTN,20,0,0
sunf,BWA,78,4958,0.01573215006050827
sunf,CAN,57600,67600,0.8520710059171598
sunf,CHE,16449,10600,1.5517924528301887
sunf,CHL,10763,7972,1.3501003512293026
sunf,CHN,2580000,2298000,1.122715404699739
sunf,CZE,53156,57358,0.9267408208096517
sunf,DEU,39600,47240,0.838272650296359
sunf,DZA,86,70,1.2285714285714286
sunf,ECU,266,258,1.0310077519379846
sunf,EGY,20117,39274,0.512221826144523
sunf,ESP,841740,887000,0.9489740698985344
sunf,FRA,1598972,1640837,0.9744855826629946
sunf,GEO,2200,2610,0.842911877394636
sunf,GRC,202898,116037,1.748562958366728
sunf,HRV,115880,61789,1.8754147178300344
sunf,HUN,2022332,969718,2.085484646051739
sunf,IND,222000,651000,0.34101382488479265
sunf,IRN,40000,57966,0.6900596901631991
sunf,IRQ,486,7500,0.0648
