ID_0,production,iso3c,Country,split_rest_names,prod_system
1,101514.89273357391,AFG,Afghanistan,trof,S
1,0,AFG,Afghanistan,vege,S
1,0,AFG,Afghanistan,tnut,S
1,0,AFG,Afghanistan,othr,S
1,0,AFG,Afghanistan,spis,S
1,3261739.6381790787,AFG,Afghanistan,whea,I
1,333749.6030600071,AFG,Afghanistan,rice,I
1,165602.93541882932,AFG,Afghanistan,maiz,I
1,63094.548576105386,AFG,Afghanistan,barl,I
1,33.13578414916992,AFG,Afghanistan,pmil,I
1,3.345440059900284,AFG,Afghanistan,smil,I
1,1.2000000476837158,AFG,Afghanistan,sorg,I
1,20.600000739097595,AFG,Afghanistan,ocer,I
1,482331.4316007495,AFG,Afghanistan,pota,I
1,0,AFG,Afghanistan,swpo,I
1,0,AFG,Afghanistan,yams,I
1,0,AFG,Afghanistan,cass,I
1,0,AFG,Afghanistan,orts,I
1,16.600000381469727,AFG,Afghanistan,bean,I
1,2.799999952316284,AFG,Afghanistan,chic,I
1,0,AFG,Afghanistan,cowp,I
1,0,AFG,Afghanistan,pige,I
1,14.699999988079071,AFG,Afghanistan,lent,I
1,28214.593165144324,AFG,Afghanistan,opul,I
1,0.10000000149011612,AFG,Afghanistan,soyb,I
1,6.4999998807907104,AFG,Afghanistan,grou,I
1,0,AFG,Afghanistan,cnut,I
1,0,AFG,Afghanistan,oilp,I
1,4161.5060849785805,AFG,Afghanistan,sunf,I
1,211.0999938994646,AFG,Afghanistan,rape,I
1,5691.6000057682395,AFG,Afghanistan,sesa,I
1,30825.19745492935,AFG,Afghanistan,sugc,I
1,2156.320110502653,AFG,Afghanistan,sugb,I
1,44679.115481480956,AFG,Afghanistan,cott,I
1,0,AFG,Afghanistan,acof,I
1,0,AFG,Afghanistan,rcof,I
1,0,AFG,Afghanistan,coco,I
1,0,AFG,Afghanistan,teas,I
1,0.7000000178813934,AFG,Afghanistan,toba,I
1,0,AFG,Afghanistan,bana,I
1,0,AFG,Afghanistan,plnt,I
1,6793.541934967041,AFG,Afghanistan,temf,I
1,1845.1850192695856,AFG,Afghanistan,ooil,I
1,0,AFG,Afghanistan,ofib,I
1,2790.587215423584,AFG,Afghanistan,trof,I
1,609325.5545635521,AFG,Afghanistan,vege,I
1,37784.64615673572,AFG,Afghanistan,tnut,I
1,0,AFG,Afghanistan,othr,I
1,18837.34931747988,AFG,Afghanistan,spis,I
1,1114.2108148410916,AFG,Afghanistan,whea,L
1,10.474904894828796,AFG,Afghanistan,rice,L
1,1.6755641996860504,AFG,Afghanistan,maiz,L
1,10.847255077213049,AFG,Afghanistan,barl,L
1,2.150640070438385,AFG,Afghanistan,pmil,L
1,95.10608072578907,AFG,Afghanistan,smil,L
1,0.20000000298023224,AFG,Afghanistan,sorg,L
1,0,AFG,Afghanistan,ocer,L
1,61847.80445796251,AFG,Afghanistan,pota,L
1,0,AFG,Afghanistan,swpo,L
1,0,AFG,Afghanistan,yams,L
1,0,AFG,Afghanistan,cass,L
1,0,AFG,Afghanistan,orts,L
1,287.39999402314425,AFG,Afghanistan,bean,L
1,0.10000000149011612,AFG,Afghanistan,chic,L
1,0,AFG,Afghanistan,cowp,L
1,0,AFG,Afghanistan,pige,L
1,1.2000000104308128,AFG,Afghanistan,lent,L
1,10668.99249625206,AFG,Afghanistan,opul,L
1,0.10000000149011612,AFG,Afghanistan,soyb,L
1,79.30000114440918,AFG,Afghanistan,grou,L
1,0,AFG,Afghanistan,cnut,L
1,0,AFG,Afghanistan,oilp,L
1,0.31755101680755615,AFG,Afghanistan,sunf,L
1,2.7999999672174454,AFG,Afghanistan,rape,L
1,0,AFG,Afghanistan,sesa,L
1,6660.797078728676,AFG,Afghanistan,sugc,L
1,0,AFG,Afghanistan,sugb,L
1,0,AFG,Afghanistan,cott,L
1,0,AFG,Afghanistan,acof,L
1,0,AFG,Afghanistan,rcof,L
1,0,AFG,Afghanistan,coco,L
1,0,AFG,Afghanistan,teas,L
1,0,AFG,Afghanistan,toba,L
1,462,AFG,Afghanistan,bana,L
1,0,AFG,Afghanistan,plnt,L
1,442865.2198819518,AFG,Afghanistan,temf,L
1,0.22630588710308075,AFG,Afghanistan,ooil,L
1,0,AFG,Afghanistan,ofib,L
1,915436.3714044094,AFG,Afghanistan,trof,L
1,0,AFG,Afghanistan,vege,L
1,21.350080024451017,AFG,Afghanistan,tnut,L
1,0,AFG,Afghanistan,othr,L
1,10.643976906314492,AFG,Afghanistan,spis,L
3,5475.100006103516,ALA,Åland,whea,A
3,0,ALA,Åland,rice,A
3,0,ALA,Åland,maiz,A
3,2604.199998855591,ALA,Åland,barl,A
3,0,ALA,Åland,pmil,A
3,0,ALA,Åland,smil,A
3,0,ALA,Åland,sorg,A
3,20859.79995727539,ALA,Åland,ocer,A
3,23574.499706864357,ALA,Åland,pota,A
3,0,ALA,Åland,swpo,A
3,0,ALA,Åland,yams,A
3,0,ALA,Åland,cass,A
3,0,ALA,Åland,orts,A
3,0,ALA,Åland,bean,A
3,0,ALA,Åland,chic,A
3,0,ALA,Åland,cowp,A
3,0,ALA,Åland,pige,A
3,0,ALA,Åland,lent,A
3,64.5999996215105,ALA,Åland,opul,A
3,0,ALA,Åland,soyb,A
3,0,ALA,Åland,grou,A
3,0,ALA,Åland,cnut,A
3,0,ALA,Åland,oilp,A
3,0,ALA,Åland,sunf,A
3,410.7999975681305,ALA,Åland,rape,A
3,0,ALA,Åland,sesa,A
3,0,ALA,Åland,sugc,A
3,7249.999943256378,ALA,Åland,sugb,A
3,0,ALA,Åland,cott,A
3,0,ALA,Åland,acof,A
3,0,ALA,Åland,rcof,A
3,0,ALA,Åland,coco,A
3,0,ALA,Åland,teas,A
3,0,ALA,Åland,toba,A
3,0,ALA,Åland,bana,A
3,0,ALA,Åland,plnt,A
3,4312.699939727783,ALA,Åland,temf,A
3,0,ALA,Åland,ooil,A
3,0,ALA,Åland,ofib,A
3,0,ALA,Åland,trof,A
3,4307.000099182129,ALA,Åland,vege,A
3,0,ALA,Åland,tnut,A
3,0,ALA,Åland,othr,A
3,0,ALA,Åland,spis,A
3,5473.599945068359,ALA,Åland,whea,H
3,0,ALA,Åland,rice,H
3,0,ALA,Åland,maiz,H
3,2599.999994277954,ALA,Åland,barl,H
3,0,ALA,Åland,pmil,H
3,0,ALA,Åland,smil,H
3,0,ALA,Åland,sorg,H
3,0,ALA,Åland,ocer,H
3,123.00000011920929,ALA,Åland,pota,H
3,0,ALA,Åland,swpo,H
3,0,ALA,Åland,yams,H
3,0,ALA,Åland,cass,H
3,0,ALA,Åland,orts,H
3,0,ALA,Åland,bean,H
3,0,ALA,Åland,chic,H
3,0,ALA,Åland,cowp,H
3,0,ALA,Åland,pige,H
3,0,ALA,Åland,lent,H
3,64.5999996215105,ALA,Åland,opul,H
3,0,ALA,Åland,soyb,H
3,0,ALA,Åland,grou,H
3,0,ALA,Åland,cnut,H
3,0,ALA,Åland,oilp,H
3,0,ALA,Åland,sunf,H
3,410.7999975681305,ALA,Åland,rape,H
3,0,ALA,Åland,sesa,H
3,0,ALA,Åland,sugc,H
3,983.6000046730042,ALA,Åland,sugb,H
3,0,ALA,Åland,cott,H
3,0,ALA,Åland,acof,H
3,0,ALA,Åland,rcof,H
3,0,ALA,Åland,coco,H
3,0,ALA,Åland,teas,H
3,0,ALA,Åland,toba,H
3,0,ALA,Åland,bana,H
3,0,ALA,Åland,plnt,H
3,2174.0000438690186,ALA,Åland,temf,H
3,0,ALA,Åland,ooil,H
3,0,ALA,Åland,ofib,H
3,0,ALA,Åland,trof,H
3,0,ALA,Åland,vege,H
3,0,ALA,Åland,tnut,H
3,0,ALA,Åland,othr,H
3,0,ALA,Åland,spis,H
3,0,ALA,Åland,whea,S
3,0,ALA,Åland,rice,S
3,0,ALA,Åland,maiz,S
3,0,ALA,Åland,barl,S
3,0,ALA,Åland,pmil,S
3,0,ALA,Åland,smil,S
3,0,ALA,Åland,sorg,S
3,0,ALA,Åland,ocer,S
3,0,ALA,Åland,pota,S
3,0,ALA,Åland,swpo,S
3,0,ALA,Åland,yams,S
3,0,ALA,Åland,cass,S
3,0,ALA,Åland,orts,S
3,0,ALA,Åland,bean,S
3,0,ALA,Åland,chic,S
3,0,ALA,Åland,cowp,S
3,0,ALA,Åland,pige,S
3,0,ALA,Åland,lent,S
3,0,ALA,Åland,opul,S
3,0,ALA,Åland,soyb,S
3,0,ALA,Åland,grou,S
3,0,ALA,Åland,cnut,S
3,0,ALA,Åland,oilp,S
3,0,ALA,Åland,sunf,S
3,0,ALA,Åland,rape,S
3,0,ALA,Åland,sesa,S
3,0,ALA,Åland,sugc,S
3,0,ALA,Åland,sugb,S
3,0,ALA,Åland,cott,S
3,0,ALA,Åland,acof,S
3,0,ALA,Åland,rcof,S
3,0,ALA,Åland,coco,S
3,0,ALA,Åland,teas,S
3,0,ALA,Åland,toba,S
3,0,ALA,Åland,bana,S
3,0,ALA,Åland,plnt,S
3,835.9000129699707,ALA,Åland,temf,S
3,0,ALA,Åland,ooil,S
3,0,ALA,Åland,ofib,S
3,0,ALA,Åland,trof,S
3,0,ALA,Åland,vege,S
3,0,ALA,Åland,tnut,S
3,0,ALA,Åland,othr,S
3,0,ALA,Åland,spis,S
3,0,ALA,Åland,whea,I
3,0,ALA,Åland,rice,I
3,0,ALA,Åland,maiz,I
3,0,ALA,Åland,barl,I
3,0,ALA,Åland,pmil,I
3,0,ALA,Åland,smil,I
3,0,ALA,Åland,sorg,I
3,1510.3000011444092,ALA,Åland,ocer,I
3,23451.500061035156,ALA,Åland,pota,I
3,0,ALA,Åland,swpo,I
3,0,ALA,Åland,yams,I
3,0,ALA,Åland,cass,I
3,0,ALA,Åland,orts,I
3,0,ALA,Åland,bean,I
3,0,ALA,Åland,chic,I
3,0,ALA,Åland,cowp,I
3,0,ALA,Åland,pige,I
3,0,ALA,Åland,lent,I
3,0,ALA,Åland,opul,I
3,0,ALA,Åland,soyb,I
3,0,ALA,Åland,grou,I
3,0,ALA,Åland,cnut,I
3,0,ALA,Åland,oilp,I
3,0,ALA,Åland,sunf,I
3,0,ALA,Åland,rape,I
3,0,ALA,Åland,sesa,I
3,0,ALA,Åland,sugc,I
3,6266.199905395508,ALA,Åland,sugb,I
3,0,ALA,Åland,cott,I
3,0,ALA,Åland,acof,I
3,0,ALA,Åland,rcof,I
3,0,ALA,Åland,coco,I
3,0,ALA,Åland,teas,I
3,0,ALA,Åland,toba,I
3,0,ALA,Åland,bana,I
3,0,ALA,Åland,plnt,I
3,0,ALA,Åland,temf,I
3,0,ALA,Åland,ooil,I
3,0,ALA,Åland,ofib,I
3,0,ALA,Åland,trof,I
3,4307.000099182129,ALA,Åland,vege,I
3,0,ALA,Åland,tnut,I
3,0,ALA,Åland,othr,I
3,0,ALA,Åland,spis,I
3,1.5000000223517418,ALA,Åland,whea,L
3,0,ALA,Åland,rice,L
3,0,ALA,Åland,maiz,L
3,4.200000055134296,ALA,Åland,barl,L
3,0,ALA,Åland,pmil,L
3,0,ALA,Åland,smil,L
3,0,ALA,Åland,sorg,L
3,19349.79998779297,ALA,Åland,ocer,L
3,0,ALA,Åland,pota,L
3,0,ALA,Åland,swpo,L
3,0,ALA,Åland,yams,L
3,0,ALA,Åland,cass,L
3,0,ALA,Åland,orts,L
3,0,ALA,Åland,bean,L
3,0,ALA,Åland,chic,L
3,0,ALA,Åland,cowp,L
3,0,ALA,Åland,pige,L
3,0,ALA,Åland,lent,L
3,0,ALA,Åland,opul,L
3,0,ALA,Åland,soyb,L
3,0,ALA,Åland,grou,L
3,0,ALA,Åland,cnut,L
3,0,ALA,Åland,oilp,L
3,0,ALA,Åland,sunf,L
3,0,ALA,Åland,rape,L
3,0,ALA,Åland,sesa,L
3,0,ALA,Åland,sugc,L
3,0,ALA,Åland,sugb,L
3,0,ALA,Åland,cott,L
3,0,ALA,Åland,acof,L
3,0,ALA,Åland,rcof,L
3,0,ALA,Åland,coco,L
3,0,ALA,Åland,teas,L
3,0,ALA,Åland,toba,L
3,0,ALA,Åland,bana,L
3,0,ALA,Åland,plnt,L
3,1303.199956893921,ALA,Åland,temf,L
3,0,ALA,Åland,ooil,L
3,0,ALA,Åland,ofib,L
3,0,ALA,Åland,trof,L
3,0,ALA,Åland,vege,L
3,0,ALA,Åland,tnut,L
3,0,ALA,Åland,othr,L
3,0,ALA,Åland,spis,L
4,285912.62757892907,ALB,Albania,whea,A
4,0,ALB,Albania,rice,A
4,347235.2759361267,ALB,Albania,maiz,A
4,8458.987869292498,ALB,Albania,barl,A
4,0.30000001192092896,ALB,Albania,pmil,A
4,0,ALB,Albania,smil,A
4,0,ALB,Albania,sorg,A
4,37432.5584564656,ALB,Albania,ocer,A
4,255155.69141872227,ALB,Albania,pota,A
4,0,ALB,Albania,swpo,A
4,0,ALB,Albania,yams,A
4,0,ALB,Albania,cass,A
4,0,ALB,Albania,orts,A
4,21239.57328417152,ALB,Albania,bean,A
4,0.20000000298023224,ALB,Albania,chic,A
4,38.99999928474426,ALB,Albania,cowp,A
4,0,ALB,Albania,pige,A
4,0.10000000149011612,ALB,Albania,lent,A
4,3001.984612286091,ALB,Albania,opul,A
4,533.3999839574099,ALB,Albania,soyb,A
4,0,ALB,Albania,grou,A
4,0,ALB,Albania,cnut,A
4,0,ALB,Albania,oilp,A
4,1131.3062186837196,ALB,Albania,sunf,A
4,6.300000190734863,ALB,Albania,rape,A
4,0.20000000298023224,ALB,Albania,sesa,A
4,0,ALB,Albania,sugc,A
4,31521.74040490389,ALB,Albania,sugb,A
4,818.340089559555,ALB,Albania,cott,A
4,0,ALB,Albania,acof,A
4,0,ALB,Albania,rcof,A
4,0,ALB,Albania,coco,A
4,4,ALB,Albania,teas,A
4,1377.0119930505753,ALB,Albania,toba,A
4,0,ALB,Albania,bana,A
4,0,ALB,Albania,plnt,A
4,393593.83868569136,ALB,Albania,temf,A
4,107555.34198856354,ALB,Albania,ooil,A
4,0,ALB,Albania,ofib,A
4,350355.03811454773,ALB,Albania,trof,A
4,841226.7423079014,ALB,Albania,vege,A
4,13841.402236521244,ALB,Albania,tnut,A
4,2036.6096038371325,ALB,Albania,othr,A
4,359.2849278789945,ALB,Albania,spis,A
4,47642.73659015447,ALB,Albania,whea,H
4,0,ALB,Albania,rice,H
4,17847.03519795835,ALB,Albania,maiz,H
4,1390.3998713940382,ALB,Albania,barl,H
4,0,ALB,Albania,pmil,H
4,0,ALB,Albania,smil,H
4,0,ALB,Albania,sorg,H
4,3943.701135508716,ALB,Albania,ocer,H
4,64617.568873897195,ALB,Albania,pota,H
4,0,ALB,Albania,swpo,H
4,0,ALB,Albania,yams,H
4,0,ALB,Albania,cass,H
4,0,ALB,Albania,orts,H
4,1213.2583395466208,ALB,Albania,bean,H
4,0,ALB,Albania,chic,H
4,8.800000190734863,ALB,Albania,cowp,H
4,0,ALB,Albania,pige,H
4,0,ALB,Albania,lent,H
4,191.37230956554413,ALB,Albania,opul,H
4,533.3999839574099,ALB,Albania,soyb,H
4,0,ALB,Albania,grou,H
4,0,ALB,Albania,cnut,H
4,0,ALB,Albania,oilp,H
4,1131.3062186837196,ALB,Albania,sunf,H
4,6.199999809265137,ALB,Albania,rape,H
4,0.20000000298023224,ALB,Albania,sesa,H
4,0,ALB,Albania,sugc,H
4,4896.897044330835,ALB,Albania,sugb,H
4,145.40890669822693,ALB,Albania,cott,H
4,0,ALB,Albania,acof,H
4,0,ALB,Albania,rcof,H
4,0,ALB,Albania,coco,H
4,4,ALB,Albania,teas,H
4,0,ALB,Albania,toba,H
4,0,ALB,Albania,bana,H
4,0,ALB,Albania,plnt,H
4,222670.8348070979,ALB,Albania,temf,H
4,40481.69268542528,ALB,Albania,ooil,H
4,0,ALB,Albania,ofib,H
4,1594.6166229248047,ALB,Albania,trof,H
4,31344.46877208352,ALB,Albania,vege,H
4,2.799726963043213,ALB,Albania,tnut,H
4,0.41194894909858704,ALB,Albania,othr,H
4,0.0726732537150383,ALB,Albania,spis,H
4,107807.52374449372,ALB,Albania,whea,S
4,0,ALB,Albania,rice,S
4,40116.98618847132,ALB,Albania,maiz,S
4,3394.313369587064,ALB,Albania,barl,S
4,0,ALB,Albania,pmil,S
4,0,ALB,Albania,smil,S
4,0,ALB,Albania,sorg,S
4,9046.057782612741,ALB,Albania,ocer,S
4,61399.78099219501,ALB,Albania,pota,S
4,0,ALB,Albania,swpo,S
4,0,ALB,Albania,yams,S
4,0,ALB,Albania,cass,S
4,0,ALB,Albania,orts,S
4,2822.161662571132,ALB,Albania,bean,S
4,0,ALB,Albania,chic,S
4,7.699999988079071,ALB,Albania,cowp,S
4,0,ALB,Albania,pige,S
4,0,ALB,Albania,lent,S
4,401.0507700741291,ALB,Albania,opul,S
4,0,ALB,Albania,soyb,S
4,0,ALB,Albania,grou,S
4,0,ALB,Albania,cnut,S
4,0,ALB,Albania,oilp,S
4,0,ALB,Albania,sunf,S
4,0,ALB,Albania,rape,S
4,0,ALB,Albania,sesa,S
4,0,ALB,Albania,sugc,S
4,12955.5901080966,ALB,Albania,sugb,S
4,0,ALB,Albania,cott,S
4,0,ALB,Albania,acof,S
4,0,ALB,Albania,rcof,S
4,0,ALB,Albania,coco,S
4,0,ALB,Albania,teas,S
4,0,ALB,Albania,toba,S
4,0,ALB,Albania,bana,S
4,0,ALB,Albania,plnt,S
4,55857.09336942434,ALB,Albania,temf,S
4,32414.159912109375,ALB,Albania,ooil,S
4,0,ALB,Albania,ofib,S
4,0,ALB,Albania,trof,S
4,13426.26057073474,ALB,Albania,vege,S
4,0,ALB,Albania,tnut,S
4,0,ALB,Albania,othr,S
4,0,ALB,Albania,spis,S
4,15354.895812898874,ALB,Albania,whea,I
4,0,ALB,Albania,rice,I
4,246277.694242239,ALB,Albania,maiz,I
4,0,ALB,Albania,barl,I
4,0,ALB,Albania,pmil,I
4,0,ALB,Albania,smil,I
4,0,ALB,Albania,sorg,I
4,14818.221364758909,ALB,Albania,ocer,I
4,96389.51576524973,ALB,Albania,pota,I
4,0,ALB,Albania,swpo,I
4,0,ALB,Albania,yams,I
4,0,ALB,Albania,cass,I
4,0,ALB,Albania,orts,I
4,14232.973336428404,ALB,Albania,bean,I
4,0.20000000298023224,ALB,Albania,chic,I
4,0.5,ALB,Albania,cowp,I
4,0,ALB,Albania,pige,I
4,0.10000000149011612,ALB,Albania,lent,I
4,2002.8953796625137,ALB,Albania,opul,I
4,0,ALB,Albania,soyb,I
4,0,ALB,Albania,grou,I
4,0,ALB,Albania,cnut,I
4,0,ALB,Albania,oilp,I
4,0,ALB,Albania,sunf,I
4,0,ALB,Albania,rape,I
4,0,ALB,Albania,sesa,I
4,0,ALB,Albania,sugc,I
4,0,ALB,Albania,sugb,I
4,0,ALB,Albania,cott,I
4,0,ALB,Albania,acof,I
4,0,ALB,Albania,rcof,I
4,0,ALB,Albania,coco,I
4,0,ALB,Albania,teas,I
4,1377.0119930505753,ALB,Albania,toba,I
4,0,ALB,Albania,bana,I
4,0,ALB,Albania,plnt,I
4,0,ALB,Albania,temf,I
4,0,ALB,Albania,ooil,I
4,0,ALB,Albania,ofib,I
4,0,ALB,Albania,trof,I
4,788624.5739912987,ALB,Albania,vege,I
4,13838.6025095582,ALB,Albania,tnut,I
4,2036.1976548880339,ALB,Albania,othr,I
4,359.21225462527946,ALB,Albania,spis,I
4,115108.96130773425,ALB,Albania,whea,L
4,0,ALB,Albania,rice,L
4,42994.29753679037,ALB,Albania,maiz,L
4,3674.7696007043123,ALB,Albania,barl,L
4,0.30000001192092896,ALB,Albania,pmil,L
4,0,ALB,Albania,smil,L
4,0,ALB,Albania,sorg,L
4,9631.906002238393,ALB,Albania,ocer,L
4,32748.824048042297,ALB,Albania,pota,L
4,0,ALB,Albania,swpo,L
4,0,ALB,Albania,yams,L
4,0,ALB,Albania,cass,L
4,0,ALB,Albania,orts,L
4,2978.070000655949,ALB,Albania,bean,L
4,0,ALB,Albania,chic,L
4,22,ALB,Albania,cowp,L
4,0,ALB,Albania,pige,L
4,0,ALB,Albania,lent,L
4,414.8646173477173,ALB,Albania,opul,L
4,0,ALB,Albania,soyb,L
4,0,ALB,Albania,grou,L
4,0,ALB,Albania,cnut,L
4,0,ALB,Albania,oilp,L
4,0,ALB,Albania,sunf,L
4,0.10000000149011612,ALB,Albania,rape,L
4,0,ALB,Albania,sesa,L
4,0,ALB,Albania,sugc,L
4,13668.305497407913,ALB,Albania,sugb,L
4,672.9311738014221,ALB,Albania,cott,L
4,0,ALB,Albania,acof,L
4,0,ALB,Albania,rcof,L
4,0,ALB,Albania,coco,L
4,0,ALB,Albania,teas,L
4,0,ALB,Albania,toba,L
4,0,ALB,Albania,bana,L
4,0,ALB,Albania,plnt,L
4,115065.5480158329,ALB,Albania,temf,L
4,34658.71846911311,ALB,Albania,ooil,L
4,0,ALB,Albania,ofib,L
4,348760.4214916229,ALB,Albania,trof,L
4,7831.867250651121,ALB,Albania,vege,L
4,0,ALB,Albania,tnut,L
4,0,ALB,Albania,othr,L
4,0,ALB,Albania,spis,L
5,2530711.501761973,DZA,Algeria,whea,A
5,394.0589945912361,DZA,Algeria,rice,A
5,3690.534805893898,DZA,Algeria,maiz,A
5,992404.1945126355,DZA,Algeria,barl,A
5,0.6000000238418579,DZA,Algeria,pmil,A
5,0,DZA,Algeria,smil,A
5,22533.319538116455,DZA,Algeria,sorg,A
5,52776.92095247656,DZA,Algeria,ocer,A
5,4558943.253071517,DZA,Algeria,pota,A
5,0,DZA,Algeria,swpo,A
5,0,DZA,Algeria,yams,A
5,0,DZA,Algeria,cass,A
5,0,DZA,Algeria,orts,A
5,1715.7491129338741,DZA,Algeria,bean,A
5,27216.65961253643,DZA,Algeria,chic,A
5,0,DZA,Algeria,cowp,A
5,0,DZA,Algeria,pige,A
5,21587.87454843521,DZA,Algeria,lent,A
5,58126.23724023998,DZA,Algeria,opul,A
5,0,DZA,Algeria,soyb,A
5,9496.438852131367,DZA,Algeria,grou,A
5,0,DZA,Algeria,cnut,A
5,0,DZA,Algeria,oilp,A
5,187.97143425792456,DZA,Algeria,sunf,A
5,23036.302729547024,DZA,Algeria,rape,A
5,0,DZA,Algeria,sesa,A
5,0,DZA,Algeria,sugc,A
5,14.100000381469727,DZA,Algeria,sugb,A
5,178.32257544994354,DZA,Algeria,cott,A
5,0,DZA,Algeria,acof,A
5,0,DZA,Algeria,rcof,A
5,0,DZA,Algeria,coco,A
5,0,DZA,Algeria,teas,A
5,10627.12610372901,DZA,Algeria,toba,A
5,367.31498181819916,DZA,Algeria,bana,A
5,0,DZA,Algeria,plnt,A
5,1120620.2565146685,DZA,Algeria,temf,A
5,1011804.1005574465,DZA,Algeria,ooil,A
5,0,DZA,Algeria,ofib,A
5,4546416.056784987,DZA,Algeria,trof,A
5,6311092.065612674,DZA,Algeria,vege,A
5,48678.28559279442,DZA,Algeria,tnut,A
5,0,DZA,Algeria,othr,A
5,11789.554689859971,DZA,Algeria,spis,A
5,1731.0615692138672,DZA,Algeria,whea,H
5,0,DZA,Algeria,rice,H
5,0,DZA,Algeria,maiz,H
5,1197.4994678497314,DZA,Algeria,barl,H
5,0,DZA,Algeria,pmil,H
5,0,DZA,Algeria,smil,H
5,70.3726396560669,DZA,Algeria,sorg,H
5,0,DZA,Algeria,ocer,H
5,7.257886856794357,DZA,Algeria,pota,H
5,0,DZA,Algeria,swpo,H
5,0,DZA,Algeria,yams,H
5,0,DZA,Algeria,cass,H
5,0,DZA,Algeria,orts,H
5,0,DZA,Algeria,bean,H
5,6.381191790103912,DZA,Algeria,chic,H
5,0,DZA,Algeria,cowp,H
5,0,DZA,Algeria,pige,H
5,16.261895179748535,DZA,Algeria,lent,H
5,82.46183276176453,DZA,Algeria,opul,H
5,0,DZA,Algeria,soyb,H
5,3120.408714413643,DZA,Algeria,grou,H
5,0,DZA,Algeria,cnut,H
5,0,DZA,Algeria,oilp,H
5,182.19714691489935,DZA,Algeria,sunf,H
5,23035.48684221506,DZA,Algeria,rape,H
5,0,DZA,Algeria,sesa,H
5,0,DZA,Algeria,sugc,H
5,0,DZA,Algeria,sugb,H
5,1.4193549156188965,DZA,Algeria,cott,H
5,0,DZA,Algeria,acof,H
5,0,DZA,Algeria,rcof,H
5,0,DZA,Algeria,coco,H
5,0,DZA,Algeria,teas,H
5,3474.023674979806,DZA,Algeria,toba,H
5,0,DZA,Algeria,bana,H
5,0,DZA,Algeria,plnt,H
5,97257.82562986016,DZA,Algeria,temf,H
5,182672.39598810673,DZA,Algeria,ooil,H
5,0,DZA,Algeria,ofib,H
5,94.9617919921875,DZA,Algeria,trof,H
5,1105058.4842006862,DZA,Algeria,vege,H
5,12931.06295695901,DZA,Algeria,tnut,H
5,0,DZA,Algeria,othr,H
5,3131.8168548289686,DZA,Algeria,spis,H
5,1239308.6495910436,DZA,Algeria,whea,S
5,0,DZA,Algeria,rice,S
5,0,DZA,Algeria,maiz,S
5,514415.8300868869,DZA,Algeria,barl,S
5,0.6000000238418579,DZA,Algeria,pmil,S
5,0,DZA,Algeria,smil,S
5,28.149057865142822,DZA,Algeria,sorg,S
5,0,DZA,Algeria,ocer,S
5,0,DZA,Algeria,pota,S
5,0,DZA,Algeria,swpo,S
5,0,DZA,Algeria,yams,S
5,0,DZA,Algeria,cass,S
5,0,DZA,Algeria,orts,S
5,753.3112437725067,DZA,Algeria,bean,S
5,12038.056038975716,DZA,Algeria,chic,S
5,0,DZA,Algeria,cowp,S
5,0,DZA,Algeria,pige,S
5,11015.974722146988,DZA,Algeria,lent,S
5,27765.135164663196,DZA,Algeria,opul,S
5,0,DZA,Algeria,soyb,S
5,0,DZA,Algeria,grou,S
5,0,DZA,Algeria,cnut,S
5,0,DZA,Algeria,oilp,S
5,2.0885714888572693,DZA,Algeria,sunf,S
5,0.6345789432525635,DZA,Algeria,rape,S
5,0,DZA,Algeria,sesa,S
5,0,DZA,Algeria,sugc,S
5,0,DZA,Algeria,sugb,S
5,0,DZA,Algeria,cott,S
5,0,DZA,Algeria,acof,S
5,0,DZA,Algeria,rcof,S
5,0,DZA,Algeria,coco,S
5,0,DZA,Algeria,teas,S
5,0,DZA,Algeria,toba,S
5,0,DZA,Algeria,bana,S
5,0,DZA,Algeria,plnt,S
5,21827.719936534762,DZA,Algeria,temf,S
5,472845.052374959,DZA,Algeria,ooil,S
5,0,DZA,Algeria,ofib,S
5,0,DZA,Algeria,trof,S
5,645552.675870955,DZA,Algeria,vege,S
5,1153.8783327937126,DZA,Algeria,tnut,S
5,0,DZA,Algeria,othr,S
5,279.461598707363,DZA,Algeria,spis,S
5,403319.75288152695,DZA,Algeria,whea,I
5,0,DZA,Algeria,rice,I
5,139.40389895439148,DZA,Algeria,maiz,I
5,59193.818962320685,DZA,Algeria,barl,I
5,0,DZA,Algeria,pmil,I
5,0,DZA,Algeria,smil,I
5,821.0141754150391,DZA,Algeria,sorg,I
5,13278.527911931276,DZA,Algeria,ocer,I
5,4558932.645386219,DZA,Algeria,pota,I
5,0,DZA,Algeria,swpo,I
5,0,DZA,Algeria,yams,I
5,0,DZA,Algeria,cass,I
5,0,DZA,Algeria,orts,I
5,0,DZA,Algeria,bean,I
5,0,DZA,Algeria,chic,I
5,0,DZA,Algeria,cowp,I
5,0,DZA,Algeria,pige,I
5,0,DZA,Algeria,lent,I
5,1.7124660015106201,DZA,Algeria,opul,I
5,0,DZA,Algeria,soyb,I
5,6375.729660689831,DZA,Algeria,grou,I
5,0,DZA,Algeria,cnut,I
5,0,DZA,Algeria,oilp,I
5,0,DZA,Algeria,sunf,I
5,0,DZA,Algeria,rape,I
5,0,DZA,Algeria,sesa,I
5,0,DZA,Algeria,sugc,I
5,0,DZA,Algeria,sugb,I
5,0,DZA,Algeria,cott,I
5,0,DZA,Algeria,acof,I
