iso3c,animal,system,product,headcount,gleam_rgn_animal_headcount,gleam_prop,ID_0,Country,gf_prop,year,fao_product,fao_rgn_animal_headcount,fao_allocated_headcount
TGO,sheep,grassland,milk,351426.8875198324,2023069.5040759572,0.1737097449256187,230,Togo,NA,2016,meat and milk,2347424,407770.42427227553
TGO,sheep,mixed,meat,0,2023069.5040759572,0,230,Togo,NA,2016,meat and milk,2347424,0
TGO,sheep,mixed,milk,1671642.6165561248,2023069.5040759572,0.8262902550743813,230,Togo,NA,2016,meat and milk,2347424,1939653.5757277242
TGO,goats,grassland,meat,0,1862687.320218644,0,230,Togo,NA,2016,meat and milk,3000000,0
TGO,goats,grassland,milk,351326.33225525136,1862687.320218644,0.1886126181467818,230,Togo,NA,2016,meat and milk,3000000,565837.8544403454
TGO,goats,mixed,meat,0,1862687.320218644,0,230,Togo,NA,2016,meat and milk,3000000,0
TGO,goats,mixed,milk,1511360.9879633929,1862687.320218644,0.8113873818532182,230,Togo,NA,2016,meat and milk,3000000,2434162.1455596546
TKL,sheep,grassland,meat,0,0,0,231,Tokelau,0,NA,NA,NA,0
TKL,sheep,grassland,milk,0,0,0,231,Tokelau,0,NA,NA,NA,0
TKL,sheep,mixed,meat,0,0,0,231,Tokelau,0,NA,NA,NA,0
TKL,sheep,mixed,milk,0,0,0,231,Tokelau,0,NA,NA,NA,0
TKL,goats,grassland,meat,0,0,0,231,Tokelau,0,NA,NA,NA,0
TKL,goats,grassland,milk,0,0,0,231,Tokelau,0,NA,NA,NA,0
TKL,goats,mixed,meat,0,0,0,231,Tokelau,0,NA,NA,NA,0
TKL,goats,mixed,milk,0,0,0,231,Tokelau,0,NA,NA,NA,0
TON,sheep,grassland,meat,0,0,0,232,Tonga,0,NA,NA,NA,0
TON,sheep,grassland,milk,0,0,0,232,Tonga,0,NA,NA,NA,0
TON,sheep,mixed,meat,0,0,0,232,Tonga,0,NA,NA,NA,0
TON,sheep,mixed,milk,0,0,0,232,Tonga,0,NA,NA,NA,0
TON,goats,grassland,meat,0,0,0,232,Tonga,0,2016,meat and milk,13324,0
TON,goats,grassland,milk,0,0,0,232,Tonga,0,2016,meat and milk,13324,0
TON,goats,mixed,meat,0,0,0,232,Tonga,0,2016,meat and milk,13324,0
TON,goats,mixed,milk,0,0,0,232,Tonga,0,2016,meat and milk,13324,0
TTO,sheep,grassland,meat,0,0,0.04241757657110482,233,Trinidad and Tobago,0.04241757657110482,2016,meat and milk,12698,538.618387299889
TTO,sheep,grassland,milk,0,0,0.04241757657110482,233,Trinidad and Tobago,0.04241757657110482,2016,meat and milk,12698,538.618387299889
TTO,sheep,mixed,meat,0,0,0.4575824234288952,233,Trinidad and Tobago,0.4575824234288952,2016,meat and milk,12698,5810.381612700111
TTO,sheep,mixed,milk,0,0,0.4575824234288952,233,Trinidad and Tobago,0.4575824234288952,2016,meat and milk,12698,5810.381612700111
TTO,goats,grassland,meat,0,0,0.02981765463851565,233,Trinidad and Tobago,0.02981765463851565,2016,meat and milk,8439,251.63118749443356
TTO,goats,grassland,milk,0,0,0.02981765463851565,233,Trinidad and Tobago,0.02981765463851565,2016,meat and milk,8439,251.63118749443356
TTO,goats,mixed,meat,0,0,0.47018234536148434,233,Trinidad and Tobago,0.47018234536148434,2016,meat and milk,8439,3967.8688125055664
TTO,goats,mixed,milk,0,0,0.47018234536148434,233,Trinidad and Tobago,0.47018234536148434,2016,meat and milk,8439,3967.8688125055664
TUN,sheep,grassland,meat,205428.1749361488,7599028.48630803,0.02703347872774663,234,Tunisia,NA,2016,meat and milk,6406100,173179.16807781768
TUN,sheep,grassland,milk,1997188.4444313678,7599028.48630803,0.2628215498902146,234,Tunisia,NA,2016,meat and milk,6406100,1683661.1307517039
TUN,sheep,mixed,meat,501230.23149878066,7599028.48630803,0.06595977793765348,234,Tunisia,NA,2016,meat and milk,6406100,422544.93344640196
TUN,sheep,mixed,milk,4895181.635441733,7599028.48630803,0.6441851934443853,234,Tunisia,NA,2016,meat and milk,6406100,4126714.7677240768
TUN,goats,grassland,meat,591114.1232395174,1231096.3904260118,0.480152592304301,234,Tunisia,NA,2016,meat and milk,1184600,568788.760843675
TUN,goats,grassland,milk,60955.9721888175,1231096.3904260118,0.049513565844932855,234,Tunisia,NA,2016,meat and milk,1184600,58653.77009990746
TUN,goats,mixed,meat,524899.8083309091,1231096.3904260118,0.42636775837615076,234,Tunisia,NA,2016,meat and milk,1184600,505075.2465723882
TUN,goats,mixed,milk,54126.4866667678,1231096.3904260118,0.04396608347461545,234,Tunisia,NA,2016,meat and milk,1184600,52082.22248402946
TUR,sheep,grassland,meat,1917601.7506061725,23866640.82186568,0.08034652907037261,235,Turkey,NA,2016,meat and milk,31507934,2531553.1350783817
TUR,sheep,grassland,milk,264198.22434023826,23866640.82186568,0.011069769990345276,235,Turkey,NA,2016,meat and milk,31507934,348785.5822509796
TUR,sheep,mixed,meat,19056217.244856246,23866640.82186568,0.7984457212511317,235,Turkey,NA,2016,meat and milk,31507934,25157375.087763052
TUR,sheep,mixed,milk,2628623.602063025,23866640.82186568,0.11013797968815045,235,Turkey,NA,2016,meat and milk,31507934,3470220.194907585
TUR,goats,grassland,meat,824891.5048124859,5110671.871515561,0.16140568707023364,235,Turkey,NA,2016,meat and milk,10416166,1681228.4298676073
TUR,goats,grassland,milk,0,5110671.871515561,0,235,Turkey,NA,2016,meat and milk,10416166,0
TUR,goats,mixed,meat,4285780.366703075,5110671.871515561,0.8385943129297664,235,Turkey,NA,2016,meat and milk,10416166,8734937.570132393
TUR,goats,mixed,milk,0,5110671.871515561,0,235,Turkey,NA,2016,meat and milk,10416166,0
TKM,sheep,grassland,meat,0,13477534.095638607,0,236,Turkmenistan,NA,2016,meat and milk,14022190,0
TKM,sheep,grassland,milk,11857088.645190146,13477534.095638607,0.8797669188629361,236,Turkmenistan,NA,2016,meat and milk,14022190,12336258.892010674
TKM,sheep,mixed,meat,0,13477534.095638607,0,236,Turkmenistan,NA,2016,meat and milk,14022190,0
TKM,sheep,mixed,milk,1620445.4504484618,13477534.095638607,0.12023308113706391,236,Turkmenistan,NA,2016,meat and milk,14022190,1685931.1079893261
TKM,goats,grassland,meat,0,2792300.9455287913,0,236,Turkmenistan,NA,2016,meat and milk,2394181,0
TKM,goats,grassland,milk,2427343.958875184,2792300.9455287913,0.869298834984818,236,Turkmenistan,NA,2016,meat and milk,2394181,2081258.7540427865
TKM,goats,mixed,meat,0,2792300.9455287913,0,236,Turkmenistan,NA,2016,meat and milk,2394181,0
TKM,goats,mixed,milk,364956.9866536073,2792300.9455287913,0.130701165015182,236,Turkmenistan,NA,2016,meat and milk,2394181,312922.24595721345
TCA,sheep,grassland,meat,0,0,0.12047530364340865,237,Turks and Caicos Islands,0.12047530364340865,NA,NA,NA,0
TCA,sheep,grassland,milk,0,0,0.12047530364340865,237,Turks and Caicos Islands,0.12047530364340865,NA,NA,NA,0
TCA,sheep,mixed,meat,0,0,0.3795246963565913,237,Turks and Caicos Islands,0.3795246963565913,NA,NA,NA,0
TCA,sheep,mixed,milk,0,0,0.3795246963565913,237,Turks and Caicos Islands,0.3795246963565913,NA,NA,NA,0
TCA,goats,grassland,meat,0,0,0.11151749309821146,237,Turks and Caicos Islands,0.11151749309821146,NA,NA,NA,0
TCA,goats,grassland,milk,0,0,0.11151749309821146,237,Turks and Caicos Islands,0.11151749309821146,NA,NA,NA,0
TCA,goats,mixed,meat,0,0,0.3884825069017886,237,Turks and Caicos Islands,0.3884825069017886,NA,NA,NA,0
TCA,goats,mixed,milk,0,0,0.3884825069017886,237,Turks and Caicos Islands,0.3884825069017886,NA,NA,NA,0
TUV,sheep,grassland,meat,0,0,0,238,Tuvalu,0,NA,NA,NA,0
TUV,sheep,grassland,milk,0,0,0,238,Tuvalu,0,NA,NA,NA,0
TUV,sheep,mixed,meat,0,0,0,238,Tuvalu,0,NA,NA,NA,0
TUV,sheep,mixed,milk,0,0,0,238,Tuvalu,0,NA,NA,NA,0
TUV,goats,grassland,meat,0,0,0,238,Tuvalu,0,NA,NA,NA,0
TUV,goats,grassland,milk,0,0,0,238,Tuvalu,0,NA,NA,NA,0
TUV,goats,mixed,meat,0,0,0,238,Tuvalu,0,NA,NA,NA,0
TUV,goats,mixed,milk,0,0,0,238,Tuvalu,0,NA,NA,NA,0
UGA,sheep,grassland,meat,0,1782124.0069210646,0,239,Uganda,NA,2016,meat and milk,2073589,0
UGA,sheep,grassland,milk,539844.1187198111,1782124.0069210646,0.30292174765800256,239,Uganda,NA,2016,meat and milk,2073589,628135.2038044098
UGA,sheep,mixed,meat,0,1782124.0069210646,0,239,Uganda,NA,2016,meat and milk,2073589,0
UGA,sheep,mixed,milk,1242279.8882012535,1782124.0069210646,0.6970782523419975,239,Uganda,NA,2016,meat and milk,2073589,1445453.7961955902
UGA,goats,grassland,meat,0,12198419.764240477,0,239,Uganda,NA,2016,meat and milk,15335762,0
UGA,goats,grassland,milk,3045084.716671226,12198419.764240477,0.24962944180670482,239,Uganda,NA,2016,meat and milk,15335762,3828257.707740475
UGA,goats,mixed,meat,0,12198419.764240477,0,239,Uganda,NA,2016,meat and milk,15335762,0
UGA,goats,mixed,milk,9153335.04756925,12198419.764240477,0.7503705581932951,239,Uganda,NA,2016,meat and milk,15335762,11507504.292259524
UKR,sheep,grassland,meat,168211.3019679524,1207706.283302894,0.13928163187817483,240,Ukraine,NA,2016,meat and milk,743900,103611.60595417426
UKR,sheep,grassland,milk,0,1207706.283302894,0,240,Ukraine,NA,2016,meat and milk,743900,0
UKR,sheep,mixed,meat,1039494.9813349417,1207706.283302894,0.8607183681218252,240,Ukraine,NA,2016,meat and milk,743900,640288.3940458258
UKR,sheep,mixed,milk,0,1207706.283302894,0,240,Ukraine,NA,2016,meat and milk,743900,0
UKR,goats,grassland,meat,79872.90636705716,633331.7436968406,0.1261154318601315,240,Ukraine,NA,2016,meat and milk,581400,73323.51208348045
UKR,goats,grassland,milk,0,633331.7436968406,0,240,Ukraine,NA,2016,meat and milk,581400,0
UKR,goats,mixed,meat,553458.8373297835,633331.7436968406,0.8738845681398686,240,Ukraine,NA,2016,meat and milk,581400,508076.4879165196
UKR,goats,mixed,milk,0,633331.7436968406,0,240,Ukraine,NA,2016,meat and milk,581400,0
ARE,sheep,grassland,meat,545667.5196066736,1285597.6588680674,0.424446572255832,241,United Arab Emirates,NA,2016,meat and milk,2128400,903392.0843893128
ARE,sheep,grassland,milk,700251.3281774553,1285597.6588680674,0.5446893305593034,241,United Arab Emirates,NA,2016,meat and milk,2128400,1159316.7711624212
ARE,sheep,mixed,meat,17378.566968704432,1285597.6588680674,0.013517889402510091,241,United Arab Emirates,NA,2016,meat and milk,2128400,28771.475804302478
ARE,sheep,mixed,milk,22300.24411523394,1285597.6588680674,0.017346207782354458,241,United Arab Emirates,NA,2016,meat and milk,2128400,36919.668643963225
ARE,goats,grassland,meat,1223916.7715323274,1787513.1601429062,0.6847036423689764,241,United Arab Emirates,NA,2016,meat and milk,2244445,1536779.6665968373
ARE,goats,grassland,milk,466666.8232093968,1787513.1601429062,0.2610704265651886,241,United Arab Emirates,NA,2016,meat and milk,2244445,585958.2135521047
ARE,goats,mixed,meat,70172.04391389179,1787513.1601429062,0.03925679848325242,241,United Arab Emirates,NA,2016,meat and milk,2244445,88109.72507174348
ARE,goats,mixed,milk,26757.521487290287,1787513.1601429062,0.014969132582582555,241,United Arab Emirates,NA,2016,meat and milk,2244445,33597.394779314505
GBR,sheep,grassland,meat,0,30915786.85226898,0,242,United Kingdom,NA,2016,meat and milk,33943000,0
GBR,sheep,grassland,milk,17396811.53175051,30915786.85226898,0.5627161170078296,242,United Kingdom,NA,2016,meat and milk,33943000,19100273.15959676
GBR,sheep,mixed,meat,0,30915786.85226898,0,242,United Kingdom,NA,2016,meat and milk,33943000,0
GBR,sheep,mixed,milk,13518975.320518468,30915786.85226898,0.43728388299217036,242,United Kingdom,NA,2016,meat and milk,33943000,14842726.840403238
GBR,goats,grassland,meat,0,75613.50367068729,0,242,United Kingdom,NA,2016,meat and milk,104000,0
GBR,goats,grassland,milk,19840.95552655393,75613.50367068729,0.2623996318563079,242,United Kingdom,NA,2016,meat and milk,104000,27289.56171305602
GBR,goats,mixed,meat,0,75613.50367068729,0,242,United Kingdom,NA,2016,meat and milk,104000,0
GBR,goats,mixed,milk,55772.548144133354,75613.50367068729,0.737600368143692,242,United Kingdom,NA,2016,meat and milk,104000,76710.43828694397
TZA,sheep,grassland,meat,0,3302421.495589137,0,227,Tanzania,NA,2016,meat and milk,6039154,0
TZA,sheep,grassland,milk,1307736.3077161934,3302421.495589137,0.39599315516292055,227,Tanzania,NA,2016,meat and milk,6039154,2391463.646974772
TZA,sheep,mixed,meat,0,3302421.495589137,0,227,Tanzania,NA,2016,meat and milk,6039154,0
TZA,sheep,mixed,milk,1994685.1878729435,3302421.495589137,0.6040068448370793,227,Tanzania,NA,2016,meat and milk,6039154,3647690.353025227
TZA,goats,grassland,meat,2689914.2314062268,12115803.563537825,0.2220169894055933,227,Tanzania,NA,2016,meat and milk,18448010,4095771.6407242795
TZA,goats,grassland,milk,2785224.7542032376,12115803.563537825,0.2298836176731434,227,Tanzania,NA,2016,meat and milk,18448010,4240895.277670326
TZA,goats,mixed,meat,3224882.5359286247,12115803.563537825,0.2661715765707707,227,Tanzania,NA,2016,meat and milk,18448010,4910335.906293343
TZA,goats,mixed,milk,3415782.041999736,12115803.563537825,0.28192781635049263,227,Tanzania,NA,2016,meat and milk,18448010,5201007.175312052
USA,sheep,grassland,meat,0,5513557.716280871,0,243,United States,NA,2016,meat and milk,5300000,0
USA,sheep,grassland,milk,4742699.940904331,5513557.716280871,0.8601886812392859,243,United States,NA,2016,meat and milk,5300000,4559000.0105682155
USA,sheep,mixed,meat,0,5513557.716280871,0,243,United States,NA,2016,meat and milk,5300000,0
USA,sheep,mixed,milk,770857.7753765399,5513557.716280871,0.13981131876071412,243,United States,NA,2016,meat and milk,5300000,740999.9894317848
USA,goats,grassland,meat,551172.8805005117,3030982.455873734,0.18184627873130546,243,United States,NA,2016,meat and milk,2620000,476437.2502760203
USA,goats,grassland,milk,1253700.1558355344,3030982.455873734,0.4136283116406668,243,United States,NA,2016,meat and milk,2620000,1083706.176498547
USA,goats,mixed,meat,374429.43647389987,3030982.455873734,0.1235340164204164,243,United States,NA,2016,meat and milk,2620000,323659.123021491
USA,goats,mixed,milk,851679.9830637877,3030982.455873734,0.2809913932076113,243,United States,NA,2016,meat and milk,2620000,736197.4502039416
VIR,sheep,grassland,meat,0,0,0,251,"Virgin Islands, U.S.",0,2016,meat and milk,3259,0
VIR,sheep,grassland,milk,0,0,0,251,"Virgin Islands, U.S.",0,2016,meat and milk,3259,0
VIR,sheep,mixed,meat,0,0,0,251,"Virgin Islands, U.S.",0,2016,meat and milk,3259,0
VIR,sheep,mixed,milk,0,0,0,251,"Virgin Islands, U.S.",0,2016,meat and milk,3259,0
VIR,goats,grassland,meat,0,0,0.5,251,"Virgin Islands, U.S.",0.5,2016,meat and milk,4107,2053.5
VIR,goats,grassland,milk,0,0,0.5,251,"Virgin Islands, U.S.",0.5,2016,meat and milk,4107,2053.5
VIR,goats,mixed,meat,0,0,0,251,"Virgin Islands, U.S.",0,2016,meat and milk,4107,0
VIR,goats,mixed,milk,0,0,0,251,"Virgin Islands, U.S.",0,2016,meat and milk,4107,0
URY,sheep,grassland,meat,0,7701047.711283369,0,245,Uruguay,NA,2016,meat and milk,6546000,0
URY,sheep,grassland,milk,4592322.717128697,7701047.711283369,0.5963244079633669,245,Uruguay,NA,2016,meat and milk,6546000,3903539.5745282
URY,sheep,mixed,meat,0,7701047.711283369,0,245,Uruguay,NA,2016,meat and milk,6546000,0
URY,sheep,mixed,milk,3108724.9941546726,7701047.711283369,0.4036755920366331,245,Uruguay,NA,2016,meat and milk,6546000,2642460.4254718004
URY,goats,grassland,meat,0,10545.013474554564,0,245,Uruguay,NA,2016,meat and milk,17733,0
URY,goats,grassland,milk,10545.013474554564,10545.013474554564,1,245,Uruguay,NA,2016,meat and milk,17733,17733
URY,goats,mixed,meat,0,10545.013474554564,0,245,Uruguay,NA,2016,meat and milk,17733,0
URY,goats,mixed,milk,0,10545.013474554564,0,245,Uruguay,NA,2016,meat and milk,17733,0
UZB,sheep,grassland,meat,0,12000116.443149809,0,246,Uzbekistan,NA,2016,meat and milk,15670000,0
UZB,sheep,grassland,milk,8530504.825118212,12000116.443149809,0.7108685041125411,246,Uzbekistan,NA,2016,meat and milk,15670000,11139309.459443519
UZB,sheep,mixed,meat,0,12000116.443149809,0,246,Uzbekistan,NA,2016,meat and milk,15670000,0
UZB,sheep,mixed,milk,3469611.6180315977,12000116.443149809,0.28913149588745896,246,Uzbekistan,NA,2016,meat and milk,15670000,4530690.540556482
UZB,goats,grassland,meat,1608652.3413846209,2288720.631000974,0.702860943181639,246,Uzbekistan,NA,2016,meat and milk,3465300,2435624.026407334
UZB,goats,grassland,milk,0,2288720.631000974,0,246,Uzbekistan,NA,2016,meat and milk,3465300,0
UZB,goats,mixed,meat,680068.2896163531,2288720.631000974,0.29713905681836084,246,Uzbekistan,NA,2016,meat and milk,3465300,1029675.9735926659
UZB,goats,mixed,milk,0,2288720.631000974,0,246,Uzbekistan,NA,2016,meat and milk,3465300,0
VUT,sheep,grassland,meat,0,42702.41179374305,0,247,Vanuatu,NA,NA,NA,NA,0
VUT,sheep,grassland,milk,31950.402643016663,42702.41179374305,0.7482107286431579,247,Vanuatu,NA,NA,NA,NA,NA
VUT,sheep,mixed,meat,0,42702.41179374305,0,247,Vanuatu,NA,NA,NA,NA,0
VUT,sheep,mixed,milk,10752.009150726384,42702.41179374305,0.25178927135684215,247,Vanuatu,NA,NA,NA,NA,NA
VUT,goats,grassland,meat,0,11394.53614180515,0,247,Vanuatu,NA,2016,meat and milk,28237,0
VUT,goats,grassland,milk,11394.53614180515,11394.53614180515,1,247,Vanuatu,NA,2016,meat and milk,28237,28237
VUT,goats,mixed,meat,0,11394.53614180515,0,247,Vanuatu,NA,2016,meat and milk,28237,0
VUT,goats,mixed,milk,0,11394.53614180515,0,247,Vanuatu,NA,2016,meat and milk,28237,0
VEN,sheep,grassland,meat,0,567843.7251789714,0,249,Venezuela,NA,2016,meat and milk,602328,0
VEN,sheep,grassland,milk,280275.4412347324,567843.7251789714,0.4935784773291207,249,Venezuela,NA,2016,meat and milk,602328,297296.1370926946
VEN,sheep,mixed,meat,0,567843.7251789714,0,249,Venezuela,NA,2016,meat and milk,602328,0
VEN,sheep,mixed,milk,287568.2839442391,567843.7251789714,0.5064215226708794,249,Venezuela,NA,2016,meat and milk,602328,305031.8629073054
VEN,goats,grassland,meat,0,1485953.3448808002,0,249,Venezuela,NA,2016,meat and milk,1433274,0
VEN,goats,grassland,milk,1130380.6071124626,1485953.3448808002,0.7607106986277145,249,Venezuela,NA,2016,meat and milk,1433274,1090306.8658649388
VEN,goats,mixed,meat,0,1485953.3448808002,0,249,Venezuela,NA,2016,meat and milk,1433274,0
VEN,goats,mixed,milk,355572.73776833765,1485953.3448808002,0.2392893013722856,249,Venezuela,NA,2016,meat and milk,1433274,342967.1341350613
VNM,sheep,grassland,meat,0,154742.60984170987,0,250,Vietnam,NA,NA,NA,NA,0
VNM,sheep,grassland,milk,17664.785095688992,154742.60984170987,0.11415592068505725,250,Vietnam,NA,NA,NA,NA,NA
VNM,sheep,mixed,meat,0,154742.60984170987,0,250,Vietnam,NA,NA,NA,NA,0
VNM,sheep,mixed,milk,137077.82474602087,154742.60984170987,0.8858440793149427,250,Vietnam,NA,NA,NA,NA,NA
VNM,goats,grassland,meat,0,1277005.5657090468,0,250,Vietnam,NA,2016,meat and milk,2021003,0
VNM,goats,grassland,milk,324162.48855557694,1277005.5657090468,0.25384579148297476,250,Vietnam,NA,2016,meat and milk,2021003,513023.10612446646
VNM,goats,mixed,meat,0,1277005.5657090468,0,250,Vietnam,NA,2016,meat and milk,2021003,0
VNM,goats,mixed,milk,952843.0771534699,1277005.5657090468,0.7461542085170253,250,Vietnam,NA,2016,meat and milk,2021003,1507979.8938755337
WLF,sheep,grassland,meat,0,0,0,252,Wallis and Futuna,0,NA,NA,NA,0
WLF,sheep,grassland,milk,0,0,0,252,Wallis and Futuna,0,NA,NA,NA,0
WLF,sheep,mixed,meat,0,0,0,252,Wallis and Futuna,0,NA,NA,NA,0
WLF,sheep,mixed,milk,0,0,0,252,Wallis and Futuna,0,NA,NA,NA,0
WLF,goats,grassland,meat,0,0,0,252,Wallis and Futuna,0,2016,meat and milk,7000,0
WLF,goats,grassland,milk,0,0,0,252,Wallis and Futuna,0,2016,meat and milk,7000,0
WLF,goats,mixed,meat,0,0,0,252,Wallis and Futuna,0,2016,meat and milk,7000,0
WLF,goats,mixed,milk,0,0,0,252,Wallis and Futuna,0,2016,meat and milk,7000,0
ESH,sheep,grassland,meat,0,33017.83407842598,0,253,Western Sahara,NA,2016,meat and milk,36757,0
ESH,sheep,grassland,milk,33017.83407842598,33017.83407842598,1,253,Western Sahara,NA,2016,meat and milk,36757,36757
ESH,sheep,mixed,meat,0,33017.83407842598,0,253,Western Sahara,NA,2016,meat and milk,36757,0
ESH,sheep,mixed,milk,0,33017.83407842598,0,253,Western Sahara,NA,2016,meat and milk,36757,0
ESH,goats,grassland,meat,165063.0545538761,165063.0545538761,1,253,Western Sahara,NA,2016,meat and milk,179527,179527
ESH,goats,grassland,milk,0,165063.0545538761,0,253,Western Sahara,NA,2016,meat and milk,179527,0
ESH,goats,mixed,meat,0,165063.0545538761,0,253,Western Sahara,NA,2016,meat and milk,179527,0
ESH,goats,mixed,milk,0,165063.0545538761,0,253,Western Sahara,NA,2016,meat and milk,179527,0
YEM,sheep,grassland,meat,3302743.310996011,9103458.6299577709,0.3628009359132257,254,Yemen,NA,2016,meat and milk,9104860,3303251.7293588924
YEM,sheep,grassland,milk,3679937.0229431903,9103458.6299577709,0.404235046538599,254,Yemen,NA,2016,meat and milk,9104860,3680503.5058274283
YEM,sheep,mixed,meat,1002825.6299174227,9103458.6299577709,0.11015875072110638,254,Yemen,NA,2016,meat and milk,9104860,1002980.0030905727
YEM,sheep,mixed,milk,1117952.666101148,9103458.6299577709,0.12280526682706898,254,Yemen,NA,2016,meat and milk,9104860,1118124.7617231072
