iso3c,category2_production,cumulative_pressure,tonnes,pressure_per_tonne
GUM,human_crop,1.7978580817642066e-5,46534.71976675093,3.863476756227888e-4
GUY,chickens_eggs&meat,2.3695386206146615e-5,32111,7.379211549358978e-4
GUY,cows_meat,2.71350983801193e-5,2287.7200000000003,0.011861197340635786
GUY,feed_chickens_eggs&meat,3.335010323501913e-5,87924.67945885373,3.793030971540367e-4
GUY,feed_pigs_meat,1.30680119912063e-4,244131.3699129298,5.352860632317365e-4
GUY,human_crop,5.20558105539507e-4,3024972.050607763,1.720869141369154e-4
GUY,large_ruminant_milk,2.404846061564382e-5,55400,4.340877367444733e-4
GUY,marine_fisheries,2.0050458221629048e-4,55937.24054860272,0.0035844560841730502
HKG,chickens_eggs&meat,2.8757025376548306e-6,23678,1.2145039858327691e-4
HKG,cows_meat,6.139316309792401e-7,7893.6,7.777587298307997e-5
HKG,marine_fisheries,8.548710217438429e-5,32489.477447180565,0.0026312242883365566
HKG,pigs_meat,1.2778352950685306e-5,124672.06,1.024957231851732e-4
HND,chickens_eggs&meat,7.585720294687807e-5,244193,3.1064446133541123e-4
HND,cows_meat,0.0010337467635271888,72985.78,0.014163673574868814
HND,feed_chickens_eggs&meat,4.6659313294560175e-4,730799.1015123344,6.384697682030834e-4
HND,feed_cows_meat,1.0376336073183007e-4,467679.5169508127,2.2186851673203207e-4
HND,feed_large_ruminant_milk,4.0533239798920934e-5,245396.79394164504,1.6517428425963737e-4
HND,feed_pigs_meat,3.987409208792106e-5,626157.0777386336,6.368065379365566e-5
HND,feed_shrimp_meat,1.4891142442554824e-6,4432.44292333351,3.3595790628603586e-4
HND,feed_small_ruminant_meat,3.2284671369039602e-6,20728.521293590322,1.5574999736726362e-4
HND,feed_small_ruminant_milk,1.074876615652792e-6,7379.57723460321,1.4565558181471987e-4
HND,human_crop,0.0015942256912751533,10743564.915852726,1.4838889174698287e-4
HND,large_ruminant_milk,3.0617425605829776e-4,686540,4.459671046964456e-4
HND,mariculture,2.2350453922770025e-4,30829.7872340426,0.007249629636785298
HND,marine_fisheries,4.2119569002189754e-5,10838.306077418478,0.003886176373072314
HND,pigs_meat,0.0022442391038786503,11467.59,0.19570276787700383
HRV,chickens_eggs&meat,3.2816124223244334e-5,91634,3.5812170398808667e-4
HRV,cows_meat,1.830904778307011e-4,54607.85,0.0033528234096508306
HRV,feed_chickens_eggs&meat,1.761059712182517e-4,396056.71985330887,4.446483606779294e-4
HRV,feed_cows_meat,9.646649521006272e-5,1052018.1131769377,9.169661054480164e-5
HRV,feed_large_ruminant_milk,6.105032827465825e-5,553421.5202415541,1.103143373391251e-4
HRV,feed_marine-fish-general_meat,3.2129037335972845e-5,7774.209988208471,0.004132771996730799
HRV,feed_pigs_meat,1.4405378708517744e-4,414100.3661848893,3.4787167278393493e-4
HRV,feed_small_ruminant_meat,7.838097705756355e-6,132240.12260675512,5.9271706281342834e-5
HRV,feed_small_ruminant_milk,4.1967981848414285e-6,49289.02254567561,8.514671154114084e-5
HRV,feed_tuna_meat,2.049031562761011e-6,2758.159749267,7.428980730015929e-4
HRV,human_crop,0.001319950346828093,5313899.677701274,2.483957972272233e-4
HRV,large_ruminant_milk,1.6346546389751562e-4,648400,2.5210589743602043e-4
HRV,mariculture,9.975730697582707e-6,12446.17,8.01510078810004e-4
HRV,marine_fisheries,9.266185962655647e-4,78930.34197752562,0.011739700767157543
HRV,pigs_meat,1.7043358010686616e-4,111291.04,0.001531422296951005
HRV,small_ruminant_meat,5.8992640713404404e-5,6039.17,0.00976833583313674
HRV,small_ruminant_milk,1.724449047551554e-5,19900,8.665573103274142e-4
HSX,mariculture,5.435691123396268e-4,83370.14001442575,0.0065199496156006405
HSX,marine_fisheries,0.024106970123259026,8406031.22537719,0.0028678182934274445
HTI,chickens_eggs&meat,1.1916033223106418e-5,12849,9.273899309756726e-4
HTI,cows_meat,5.506301481851591e-4,56534.54,0.009739712186305205
HTI,feed_chickens_eggs&meat,9.660422768147074e-5,63277.28743742484,0.0015266809244470702
HTI,feed_cows_meat,4.407265746650493e-5,29374.569536688337,0.0015003677725884267
HTI,feed_large_ruminant_milk,5.201938503837051e-6,3409.6835351853415,0.001525636749028759
HTI,feed_pigs_meat,2.3768820138545985e-4,250099.93731422062,9.503728946834286e-4
HTI,human_crop,0.001820840859375503,5565255.77133305,3.271800855505615e-4
HTI,large_ruminant_milk,1.1310857922899292e-4,49270,0.0022956886387049506
HTI,marine_fisheries,3.4808631727846105e-4,93187.38880195271,0.0037353371711942103
HTI,pigs_meat,8.813664273745383e-4,35971.96,0.02450148469459374
HTI,small_ruminant_meat,1.0156286558022849e-4,7571.31,0.013414173449538916
HTI,small_ruminant_milk,5.4176603634376436e-5,57259,9.461674782021418e-4
HUN,chickens_eggs&meat,1.1378443103640052e-4,476705,2.3868940127835982e-4
HUN,cows_meat,4.509430396512532e-4,30039.47,0.015011684282420865
HUN,feed_chickens_eggs&meat,7.607340131499965e-4,2429690.4229906634,3.1309915285982084e-4
HUN,feed_cows_meat,2.833755316654565e-4,2938323.728923431,9.644122220980808e-5
HUN,feed_large_ruminant_milk,1.9937706112813875e-4,1396989.2871917267,1.4271910526166812e-4
HUN,feed_marine-fish-general_meat,2.2471502879003164e-6,11841.881939174727,1.8976293628349773e-4
HUN,feed_pigs_meat,4.7584392252346934e-4,2713656.6650700183,1.7535155742010256e-4
HUN,feed_salmon_meat,9.552329023423761e-7,3848.56778095188,2.482047755713724e-4
HUN,feed_shrimp_meat,1.33599646951226e-6,4179.672106453298,3.196414540388272e-4
HUN,feed_small_ruminant_meat,1.638039044713808e-5,371539.4576069076,4.40878892181317e-5
HUN,feed_small_ruminant_milk,7.159242191279676e-6,109584.02695952039,6.533107415302645e-5
HUN,freshwater_fisheries,6.2947519647499495e-6,6633.808134858049,9.48889662888124e-4
HUN,human_crop,0.006011055712291721,23510451.88560149,2.5567589009095447e-4
HUN,large_ruminant_milk,2.593432463925924e-4,1967496,1.3181386208286695e-4
HUN,pigs_meat,0.00027372863994983726,487017.87,5.620505053538122e-4
HUN,small_ruminant_meat,1.4876734674654777e-4,2093.7400000000002,0.07105340049220425
HUN,small_ruminant_milk,4.752615308576094e-6,5493,8.652130545377925e-4
IDN,chickens_eggs&meat,0.0034297532085983996,3785374,9.060539879542681e-4
IDN,cows_meat,0.006002553718947223,613647.58,0.009781760597747689
IDN,feed_chickens_eggs&meat,0.012126488588024622,37064261.662195235,3.2717469724733204e-4
IDN,feed_cows_meat,0.005099057314189188,32989508.4071734,1.5456602903123057e-4
IDN,feed_crustaceans_meat,1.5659502593603502e-5,8010.348561175409,0.001954909012262219
IDN,feed_large_ruminant_milk,0.004522567759028895,31837945.45076689,1.420496107709726e-4
IDN,feed_marine-fish-general_meat,3.169595278621184e-4,676089.558270371,4.688129316373275e-4
IDN,feed_pigs_meat,0.001308527057229966,4136019.5019650445,3.1637352208041525e-4
IDN,feed_shrimp_meat,2.775693385125221e-4,309720.1105343862,8.961941090412512e-4
IDN,feed_small_ruminant_meat,7.356133134042491e-4,5203105.774363603,1.413796577091925e-4
IDN,feed_small_ruminant_milk,3.60690726340005e-4,2575696.202549286,1.4003620690321034e-4
IDN,feed_tuna_meat,1.0414489067932208e-5,6183.109734596535,0.0016843448547677737
IDN,freshwater_fisheries,1.2991274644165698e-4,292124.22255343746,4.447174743199955e-4
IDN,human_crop,0.07854643936230708,320016290.35064197,2.4544512804721195e-4
IDN,large_ruminant_milk,3.896445619310974e-4,1019266,3.8227956385388835e-4
IDN,mariculture,0.0072844686826017266,1708627,0.0042633463492042015
IDN,marine_fisheries,0.03252008340944337,12177493.41039639,0.002670507165430263
IDN,pigs_meat,0.0195472768936373,379102.01,0.05156205026092396
IDN,small_ruminant_meat,0.0012869357550601345,145190.99,0.008863743921438476
IDN,small_ruminant_milk,9.00096974957247e-4,520753,0.0017284527884760086
IND,chickens_eggs&meat,0.0028241003975496993,8346985,3.3833778275026247e-4
IND,cows_meat,0.02815179817619488,1071010.6,0.02628526568849541
IND,feed_chickens_eggs&meat,0.017609462698512313,20179240.861297294,8.726523866557498e-4
IND,feed_cows_meat,0.001275077111313004,9447265.297728414,1.349678527202571e-4
IND,feed_crustaceans_meat,2.2642980869362472e-5,14202.9578183804,0.0015942440411996176
IND,feed_large_ruminant_milk,0.0029681475402628483,6892697.538198049,4.3062204946814017e-4
IND,feed_marine-fish-general_meat,2.1335411942222484e-4,158355.76558001467,0.0013473088184744392
IND,feed_pigs_meat,0.010047896961356087,7645180.25535694,0.0013142786207448248
IND,feed_salmon_meat,7.23285815908359e-5,7648.086118156373,0.00945708252671601
IND,feed_shrimp_meat,8.945532786455116e-4,981234.5413029817,9.116610157828668e-4
IND,feed_small_ruminant_meat,1.4465590115544623e-4,1209177.896960246,1.196316121218366e-4
IND,feed_small_ruminant_milk,4.292979842264001e-5,308014.0541285211,1.3937610263954785e-4
IND,feed_tuna_meat,6.798976567269266e-6,2055.1700494214683,0.0033082306591530864
IND,freshwater_fisheries,2.5576702500979e-4,853767.5880884711,2.9957453126375455e-4
IND,human_crop,0.33223684565074657,998048468.9582924,3.3288648395755465e-4
IND,large_ruminant_milk,0.04616333563811544,169895250,2.717164584537557e-4
IND,mariculture,0.004249230191189027,668790.8599855744,0.006353600871998582
IND,marine_fisheries,0.014308852651890542,5221176.282675602,0.0027405419539977575
IND,pigs_meat,0.02530063892342845,337125.82,0.07504806046427547
IND,small_ruminant_meat,0.012624768864789434,843215.1,0.014972180722083171
IND,small_ruminant_milk,0.0038714444070816452,6367622,6.079890431752459e-4
IRL,chickens_eggs&meat,4.494074385991645e-5,145103,3.09716159279384e-4
IRL,cows_meat,0.003189794072600446,700057.69,0.004556473156662913
IRL,feed_chickens_eggs&meat,1.3895276034095e-4,125047.23270419636,0.0011112022020483066
IRL,feed_cows_meat,1.0513930940726878e-4,1840927.002482112,5.711215559634359e-5
IRL,feed_large_ruminant_milk,4.7284860383482575e-5,717334.5019568305,6.591744890911185e-5
IRL,feed_pigs_meat,1.0008045759203104e-4,44310.998254141305,0.0022585918064411364
IRL,feed_salmon_meat,1.2187753670623658e-4,34866.27596840973,0.0034955708150954407
IRL,feed_small_ruminant_meat,1.2568074395367942e-5,230770.30065301852,5.446140322131417e-5
IRL,feed_small_ruminant_milk,3.036883109027117e-6,56725.673081075554,5.353630806084277e-5
IRL,human_crop,0.0014962818415844186,3294700.3504357785,4.5414808098906797e-4
IRL,large_ruminant_milk,0.001495647627747521,7478160,2.0000208978512374e-4
IRL,mariculture,1.395071890758517e-5,43930.8025191676,3.175612123520458e-4
IRL,marine_fisheries,0.0021198261549282976,382835.5217841779,0.005537172060338073
IRL,pigs_meat,9.191906204775035e-5,315382.4,2.9145273181937337e-4
IRL,small_ruminant_meat,4.543401560801057e-4,77701.8,0.005847228199090699
IRN,chickens_eggs&meat,0.0012021739192363862,2813308,4.2731685234477924e-4
IRN,cows_meat,8.119617248976114e-4,531713.81,0.0015270653303091964
IRN,feed_chickens_eggs&meat,0.006972266325423189,11277454.788531052,6.18248217896989e-4
IRN,feed_cows_meat,2.6214193770704946e-4,2042471.4211275813,1.283454617750928e-4
IRN,feed_large_ruminant_milk,1.4576607690955425e-4,1619616.080409546,9.000038877898456e-5
IRN,feed_marine-fish-general_meat,1.3641891038538597e-5,9061.694647304166,0.0015054458983118604
IRN,feed_pigs_meat,4.309247942802027e-5,50122.35277364346,8.597457430346364e-4
IRN,feed_shrimp_meat,3.692545088498587e-5,35301.20306207577,0.0010460111180928854
IRN,feed_small_ruminant_meat,9.538537697387953e-5,1229174.9452787756,7.760113996811595e-5
IRN,feed_small_ruminant_milk,4.638009633771038e-5,670454.7691098067,6.917706976608033e-5
IRN,human_crop,0.022478790659799602,72535636.16115199,3.098999588265636e-4
IRN,large_ruminant_milk,9.470486851175254e-4,6957247,1.3612405670195772e-4
IRN,mariculture,2.524374270942925e-4,46224.2829268293,0.005461143172169661
IRN,marine_fisheries,0.0014146232585630966,527884.3251047282,0.0026797978104056153
IRN,small_ruminant_meat,0.0028813662219500484,456443.79,0.006312641961784711
IRN,small_ruminant_milk,0.0016191008292606285,761343,0.00212663783506334
IRQ,chickens_eggs&meat,6.73659789728757e-5,132500,5.084224828141562e-4
IRQ,cows_meat,6.089559303539721e-4,62059.55,0.009812445149118422
IRQ,feed_chickens_eggs&meat,5.549098116252465e-4,506017.3808567023,0.001096622038329529
IRQ,feed_cows_meat,1.2108567634792831e-5,240964.8305764772,5.0250352326622306e-5
IRQ,feed_large_ruminant_milk,4.024883883785879e-6,115014.11897500776,3.499469386589376e-5
IRQ,feed_pigs_meat,1.0135246495611468e-5,6055.8068918212275,0.0016736409658801696
IRQ,feed_small_ruminant_meat,1.6261189552843437e-6,61617.80700368617,2.6390406188702305e-5
IRQ,feed_small_ruminant_milk,6.100781424640286e-7,105171.44355219835,5.800796507668325e-6
IRQ,freshwater_fisheries,1.680630905387285e-5,21546.266375255305,7.800102700472489e-4
IRQ,human_crop,0.004483868299065622,5872418.840307522,7.63547086983805e-4
IRQ,large_ruminant_milk,2.496921768920518e-4,305839,8.164170589494859e-4
IRQ,marine_fisheries,1.6801903654826908e-5,7120.975149956255,0.002359494774382147
IRQ,small_ruminant_meat,2.785738815486719e-4,66103.95,0.004214179055089324
IRQ,small_ruminant_milk,3.037956731947457e-4,73218,0.0041491938211197475
ISL,chickens_eggs&meat,1.6689005050258155e-6,13897,1.2009070339107832e-4
ISL,cows_meat,2.808823469992551e-5,5321.48,0.005278274972362109
ISL,feed_marine-fish-general_meat,2.0130349264770953e-5,3543.39338149718,0.0056810935443654675
ISL,feed_pigs_meat,7.613223011973015e-5,35342.72176657002,0.002154113387830309
ISL,feed_salmon_meat,7.556997968007853e-4,694175.239964736,0.0010886297195491655
ISL,human_crop,5.5587708732429374e-5,12375.80489230156,0.004491643914571409
ISL,large_ruminant_milk,2.7976915627573918e-5,155649,1.7974362589913152e-4
ISL,mariculture,8.25161566624056e-6,15719,5.249453315249418e-4
ISL,marine_fisheries,0.002720200229874652,674507.0374664901,0.00403287153250761
ISL,pigs_meat,1.7275029840849845e-6,6677.17,2.587178376595151e-4
ISL,small_ruminant_meat,4.140828863260451e-5,12101.24,0.0034218219482139447
ISR,chickens_eggs&meat,1.2257964775483246e-4,687525,1.7829118614571464e-4
ISR,cows_meat,1.757957939096145e-4,163478.26,0.0010753466174010812
ISR,feed_chickens_eggs&meat,1.5076964890505077e-4,183527.9165497986,8.215079849399414e-4
ISR,feed_cows_meat,2.0626728616558508e-5,682851.6006071746,3.0206751508259975e-5
ISR,feed_large_ruminant_milk,6.888351597086171e-6,220561.31474155097,3.1231005333631573e-5
ISR,feed_pigs_meat,5.3300107076973315e-6,9974.073374317486,5.343865547873071e-4
ISR,feed_small_ruminant_meat,2.6468023770156793e-6,90035.23249654543,2.939740703304381e-5
ISR,feed_small_ruminant_milk,6.653300303744307e-7,22553.514021476338,2.9500060599908174e-5
ISR,human_crop,0.0018533999699429213,4195534.53593947,4.4175538398420197e-4
ISR,large_ruminant_milk,7.235026418753645e-5,1513467,4.780432225316869e-5
ISR,mariculture,1.950346430220546e-6,2100,9.287363953431172e-4
ISR,marine_fisheries,1.5372818175107424e-4,17717.828703696512,0.00867646845005345
ISR,pigs_meat,1.8658337037399177e-4,16159.880000000001,0.011546086380220135
ISR,small_ruminant_meat,2.1952271058436085e-5,16238.710000000001,0.001351848210752953
ISR,small_ruminant_milk,2.4555201374360988e-5,42924,5.720622815758314e-4
ITA,chickens_eggs&meat,5.928697754720864e-4,1734377,3.4183443130996686e-4
ITA,cows_meat,0.0023465888174274254,816503.29,0.002873949004452175
ITA,feed_chickens_eggs&meat,0.0011773908666777016,3096399.18066193,3.8024518092851515e-4
ITA,feed_cows_meat,5.846793400240478e-4,15027250.953453062,3.890793744212386e-5
ITA,feed_crustaceans_meat,2.1195688649675468e-5,4254.315580164944,0.004982161819047212
ITA,feed_large_ruminant_milk,3.474773929598223e-4,5846602.871457444,5.943235766126235e-5
ITA,feed_marine-fish-general_meat,3.7016219730033834e-4,77486.42359132283,0.004777123270685966
ITA,feed_pigs_meat,0.0015339145448406736,4773911.573149327,3.2131188886449304e-4
ITA,feed_salmon_meat,2.7023362620357182e-5,2727.444696015146,0.00990794154684012
ITA,feed_shrimp_meat,6.0282387908775335e-5,15191.421372573128,0.00396818615127155
ITA,feed_small_ruminant_meat,7.34172617152908e-5,1983575.1627448173,3.701259377219565e-5
ITA,feed_small_ruminant_milk,4.5202867850167454e-5,775488.5410636691,5.8289536797238384e-5
ITA,freshwater_fisheries,1.3457123118778385e-5,3966.4914828817255,0.0033927018819668686
ITA,human_crop,0.010833565218028932,53407022.82245275,2.0284907574878735e-4
ITA,large_ruminant_milk,0.0021409719195881866,11589054,1.8474087009933568e-4
ITA,mariculture,2.887804415431631e-5,115300,2.504600533765508e-4
ITA,marine_fisheries,0.00502072291199213,186531.95923926253,0.026916153845530047
ITA,pigs_meat,5.53302193982862e-4,1561650.77,3.5430597199581437e-4
ITA,small_ruminant_meat,2.2050844814706564e-4,37298.03,0.005912066887904418
ITA,small_ruminant_milk,5.44514164537418e-4,439574,0.0012387315094555592
JAM,chickens_eggs&meat,2.2291419404585033e-5,138418,1.6104422405023214e-4
JAM,cows_meat,5.1354405513172334e-5,7833.15,0.006556034993989945
JAM,feed_chickens_eggs&meat,2.5489215919584735e-5,25493.594457372332,9.998282494924394e-4
JAM,feed_pigs_meat,3.9834056812115495e-6,80871.1459263237,4.92562042442253e-5
JAM,human_crop,2.8092431325150747e-4,2307799.5920774136,1.2172820994331991e-4
JAM,large_ruminant_milk,6.449011570757857e-6,13200,4.885614826331709e-4
JAM,marine_fisheries,1.2243184199029e-4,29288.288190231175,0.004180232084411337
JAM,pigs_meat,2.960978215785303e-4,10323.33,0.0286823943028587
JAM,small_ruminant_milk,4.2420903933807726e-5,189132,2.2429257837810484e-4
JEY,marine_fisheries,3.0226276170337238e-5,2540.5056964436712,0.011897739970687535
JOR,chickens_eggs&meat,5.099284851555874e-5,242084,2.106411349595956e-4
JOR,cows_meat,1.288754165465613e-5,34318.49,3.7552764281459155e-4
JOR,feed_chickens_eggs&meat,6.305241109395634e-5,48126.79608138619,0.001310131075156754
JOR,feed_cows_meat,1.8749799513158855e-6,42703.236356721456,4.390720964690455e-5
JOR,feed_large_ruminant_milk,6.100665889088666e-7,13839.671424075956,4.408100237463545e-5
JOR,feed_small_ruminant_meat,2.4668125498858187e-7,5635.5312295119975,4.3772493655392796e-5
JOR,human_crop,3.8108142297695817e-4,2391945.2022371506,1.5931862595369592e-4
JOR,large_ruminant_milk,2.8843152595262403e-5,291954,9.87934832037321e-5
JOR,marine_fisheries,5.8975973246617234e-6,2249.5138538221267,0.002621720828543098
JOR,small_ruminant_meat,9.130759787975199e-5,29267.21,0.003119791667184948
JOR,small_ruminant_milk,2.6346185560555336e-4,109266,0.002411197038470827
JPN,chickens_eggs&meat,9.832090646988674e-4,4816072,2.041516540240402e-4
JPN,cows_meat,0.00140441510491854,516858.5,0.002717213908484701
JPN,feed_chickens_eggs&meat,0.0012744468199992968,864760.1185169236,0.0014737576267797733
JPN,feed_cows_meat,4.75783951731006e-4,12399025.09064903,3.8372690453689615e-5
JPN,feed_large_ruminant_milk,2.0362489564361422e-4,4544172.9554966,4.481011124308351e-5
JPN,feed_marine-fish-general_meat,6.059519245988808e-5,34522.63999974473,0.0017552305519026395
JPN,feed_pigs_meat,5.808476120740414e-4,1505590.0175505064,3.857940111870836e-4
JPN,feed_salmon_meat,2.807866655900072e-5,2409.4291581018533,0.011653659317844844
