iso3c,country,mms,mms_specific,animal,product,production_system,gleam_percentage,percentage
MOZ,Mozambique,management,Short pit storage (less than 1 month),Pig,Meat,Industrial,1,1
MOZ,Mozambique,applied to crops,Daily spread,Goat,Dairy,Mixed,0,0
MOZ,Mozambique,management,Composting,Buffaloes,Dairy,Mixed,0,0
MOZ,Mozambique,management,Burned for fuel,Cow,Dairy,Mixed,0,0
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Chicken,Eggs,Industrial,0,0
MOZ,Mozambique,management,Liquid/Slurry,Sheep,Dairy,Mixed,0,0
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Buffaloes,Meat,Mixed,25,25
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Sheep,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Anaerobic digester,Cow,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Liquid/Slurry,Goat,Dairy,Grassland Based,0,0
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Sheep,Meat,Grassland Based,50,100
MOZ,Mozambique,management,Anaerobic digester,Sheep,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Anaerobic digester,Cow,Meat,Mixed,0,0
MOZ,Mozambique,management,Liquid/Slurry,Buffaloes,Meat,Mixed,0,0
MOZ,Mozambique,management,Burned for fuel,Sheep,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Solid storage,Chicken,Eggs,Industrial,0,0
MOZ,Mozambique,management,Pit storage,Pig,Meat,Backyard,5,5
MOZ,Mozambique,management,Liquid/Slurry,Pig,Meat,Backyard,30,30
MOZ,Mozambique,applied to crops,Daily spread,Pig,Meat,Intermediate,0,0
MOZ,Mozambique,management,Solid storage,Cow,Dairy,Mixed,75,75
MOZ,Mozambique,management,Solid storage,Goat,Dairy,Mixed,50,50
MOZ,Mozambique,management,Solid storage,Pig,Meat,Backyard,15,15
MOZ,Mozambique,management,Burned for fuel,Goat,Meat,Grassland Based,0,0
MOZ,Mozambique,applied to crops,Daily spread,Cow,Meat,Grassland Based,0,0
MOZ,Mozambique,management,Pit storage,Pig,Meat,Industrial,0,0
MOZ,Mozambique,management,Composting,Cow,Dairy,Mixed,0,0
MOZ,Mozambique,management,Composting,Cow,Meat,Grassland Based,0,0
MOZ,Mozambique,management,Dry lot,Sheep,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Dry lot,Chicken,Meat,Industrial,0,0
MOZ,Mozambique,applied to crops,Daily spread,Pig,Meat,Backyard,5,5
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Goat,Dairy,Mixed,0,0
MOZ,Mozambique,management,Burned for fuel,Buffaloes,Dairy,Mixed,0,0
MOZ,Mozambique,management,Liquid/Slurry,Goat,Meat,Grassland Based,0,0
MOZ,Mozambique,applied to crops,Daily spread,Goat,Meat,Grassland Based,0,0
MOZ,Mozambique,applied to crops,Daily spread,Cow,Meat,Mixed,0,0
MOZ,Mozambique,applied to crops,Daily spread,Buffaloes,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Cow,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Liquid/Slurry,Buffaloes,Meat,Grassland Based,0,0
MOZ,Mozambique,management,Solid storage,Sheep,Dairy,Grassland Based,50,0
MOZ,Mozambique,management,Solid storage,Buffaloes,Dairy,Mixed,75,75
MOZ,Mozambique,management,Liquid/Slurry,Cow,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Solid storage,Pig,Meat,Industrial,6,6
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Goat,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Liquid/Slurry,Sheep,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Pit storage,Chicken,Eggs,Industrial,90,90
MOZ,Mozambique,management,Anaerobic digester,Buffaloes,Dairy,Mixed,0,0
MOZ,Mozambique,applied to crops,Daily spread,Goat,Meat,Mixed,0,0
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Buffaloes,Dairy,Mixed,0,0
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Buffaloes,Meat,Mixed,0,0
MOZ,Mozambique,management,Solid storage,Cow,Meat,Mixed,75,75
MOZ,Mozambique,management,Burned for fuel,Sheep,Meat,Mixed,0,0
MOZ,Mozambique,management,Solid storage,Pig,Meat,Intermediate,6,6
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Buffaloes,Dairy,Grassland Based,33,100
MOZ,Mozambique,management,Composting,Goat,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Solid storage,Sheep,Meat,Mixed,50,50
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Cow,Meat,Grassland Based,33,100
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Goat,Meat,Mixed,0,0
MOZ,Mozambique,management,Solid storage,Sheep,Dairy,Mixed,50,50
MOZ,Mozambique,management,Burned for fuel,Cow,Meat,Feedlot,NA,NA
MOZ,Mozambique,applied to crops,Daily spread,Sheep,Dairy,Mixed,0,0
MOZ,Mozambique,management,Liquid/Slurry,Pig,Meat,Industrial,6,6
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Cow,Meat,Mixed,25,25
MOZ,Mozambique,management,Poultry manure with litter,Chicken,Meat,Industrial,100,100
MOZ,Mozambique,applied to crops,Daily spread,Chicken,eggs&meat,Backyard,50,50
MOZ,Mozambique,management,Poultry manure with litter,Chicken,eggs&meat,Backyard,0,0
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Pig,Meat,Backyard,5,5
MOZ,Mozambique,management,Composting,Sheep,Meat,Grassland Based,0,0
MOZ,Mozambique,applied to crops,Daily spread,Sheep,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Solid storage,Buffaloes,Meat,Grassland Based,67,0
MOZ,Mozambique,management,Anaerobic digester,Goat,Meat,Grassland Based,0,0
MOZ,Mozambique,applied to crops,Daily spread,Buffaloes,Meat,Grassland Based,0,0
MOZ,Mozambique,management,Solid storage,Buffaloes,Meat,Mixed,75,75
MOZ,Mozambique,management,Dry lot,Pig,Meat,Intermediate,87,87
MOZ,Mozambique,management,Composting,Buffaloes,Meat,Mixed,0,0
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Pig,Meat,Industrial,0,0
MOZ,Mozambique,applied to crops,Daily spread,Sheep,Meat,Mixed,0,0
MOZ,Mozambique,management,Dry lot,Sheep,Meat,Mixed,0,0
MOZ,Mozambique,management,Dry lot,Sheep,Meat,Grassland Based,0,0
MOZ,Mozambique,management,Liquid/Slurry,Chicken,Eggs,Industrial,0,0
MOZ,Mozambique,management,Burned for fuel,Cow,Dairy,Grassland Based,0,0
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Cow,Dairy,Grassland Based,33,100
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Goat,Meat,Grassland Based,50,100
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Sheep,Dairy,Grassland Based,50,100
MOZ,Mozambique,management,Anaerobic digester,Pig,Meat,Backyard,5,5
MOZ,Mozambique,applied to crops,Daily spread,Chicken,Meat,Industrial,0,0
MOZ,Mozambique,applied to crops,Daily spread,Pig,Meat,Industrial,0,0
MOZ,Mozambique,management,Solid storage,Chicken,eggs&meat,Backyard,0,0
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Buffaloes,Meat,Grassland Based,0,0
MOZ,Mozambique,management,Dry lot,Buffaloes,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Anaerobic digester,Goat,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Burned for fuel,Buffaloes,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Cow,Meat,Feedlot,0,0
MOZ,Mozambique,management,Dry lot,Cow,Meat,Grassland Based,0,0
MOZ,Mozambique,management,Solid storage,Buffaloes,Dairy,Grassland Based,67,0
MOZ,Mozambique,management,Dry lot,Cow,Meat,Mixed,0,0
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Cow,Meat,Grassland Based,0,0
MOZ,Mozambique,management,Anaerobic digester,Pig,Meat,Intermediate,0,0
MOZ,Mozambique,management,Composting,Cow,Meat,Mixed,0,0
MOZ,Mozambique,management,Pit storage,Pig,Meat,Intermediate,0,0
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Cow,Dairy,Mixed,0,0
MOZ,Mozambique,management,Solid storage,Cow,Meat,Grassland Based,67,0
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Sheep,Meat,Mixed,50,50
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Sheep,Dairy,Mixed,0,0
MOZ,Mozambique,management,Anaerobic digester,Goat,Dairy,Mixed,0,0
MOZ,Mozambique,management,Pit storage,Chicken,eggs&meat,Backyard,0,0
MOZ,Mozambique,applied to crops,Daily spread,Buffaloes,Meat,Mixed,0,0
MOZ,Mozambique,management,Solid storage,Cow,Meat,Feedlot,0,0
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Cow,Meat,Mixed,0,0
MOZ,Mozambique,management,Liquid/Slurry,Sheep,Meat,Grassland Based,0,0
MOZ,Mozambique,management,Liquid/Slurry,Cow,Dairy,Mixed,0,0
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Cow,Meat,Feedlot,NA,NA
MOZ,Mozambique,management,Dry lot,Sheep,Dairy,Mixed,0,0
MOZ,Mozambique,management,Composting,Buffaloes,Meat,Grassland Based,0,0
MOZ,Mozambique,management,Burned for fuel,Goat,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Dry lot,Goat,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Short pit storage (less than 1 month),Pig,Meat,Backyard,15,15
MOZ,Mozambique,management,Anaerobic digester,Sheep,Dairy,Mixed,0,0
MOZ,Mozambique,management,Solid storage,Cow,Dairy,Grassland Based,67,0
MOZ,Mozambique,management,Anaerobic digester,Cow,Meat,Feedlot,NA,NA
MOZ,Mozambique,management,Dry lot,Buffaloes,Meat,Mixed,0,0
MOZ,Mozambique,applied to crops,Daily spread,Sheep,Meat,Grassland Based,0,0
MOZ,Mozambique,management,Dry lot,Buffaloes,Dairy,Mixed,0,0
MOZ,Mozambique,management,Dry lot,Chicken,eggs&meat,Backyard,0,0
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Cow,Dairy,Mixed,25,25
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Chicken,eggs&meat,Backyard,0,0
MOZ,Mozambique,management,Composting,Sheep,Meat,Mixed,0,0
MOZ,Mozambique,management,Liquid/Slurry,Goat,Dairy,Mixed,0,0
MOZ,Mozambique,management,Liquid/Slurry,Sheep,Meat,Mixed,0,0
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Buffaloes,Dairy,Mixed,25,25
MOZ,Mozambique,management,Anaerobic digester,Goat,Meat,Mixed,0,0
MOZ,Mozambique,management,Anaerobic digester,Sheep,Meat,Mixed,0,0
MOZ,Mozambique,applied to crops,Daily spread,Goat,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Composting,Goat,Meat,Mixed,0,0
MOZ,Mozambique,management,Burned for fuel,Goat,Meat,Mixed,0,0
MOZ,Mozambique,management,Composting,Sheep,Dairy,Mixed,0,0
MOZ,Mozambique,management,Solid storage,Goat,Meat,Mixed,50,50
MOZ,Mozambique,management,Anaerobic digester,Sheep,Meat,Grassland Based,0,0
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Buffaloes,Meat,Grassland Based,33,100
MOZ,Mozambique,management,Solid storage,Chicken,Meat,Industrial,0,0
MOZ,Mozambique,management,Composting,Cow,Dairy,Grassland Based,0,0
MOZ,Mozambique,management,Pit storage,Chicken,Meat,Industrial,0,0
MOZ,Mozambique,management,Burned for fuel,Goat,Dairy,Mixed,0,0
MOZ,Mozambique,management,Composting,Buffaloes,Dairy,Grassland Based,0,0
MOZ,Mozambique,left on field,Pasture/Range/Paddock,Goat,Dairy,Grassland Based,50,100
MOZ,Mozambique,management,Liquid/Slurry,Cow,Meat,Mixed,0,0
MOZ,Mozambique,management,Liquid/Slurry,Chicken,eggs&meat,Backyard,0,0
MOZ,Mozambique,management,Uncovered anaerobic lagoon,Pig,Meat,Backyard,5,5
MOZ,Mozambique,management,Burned for fuel,Cow,Meat,Mixed,0,0
MOZ,Mozambique,management,Dry lot,Goat,Meat,Grassland Based,0,0
MOZ,Mozambique,management,Liquid/Slurry,Pig,Meat,Intermediate,6,6
MOZ,Mozambique,management,Burned for fuel,Sheep,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Short pit storage (less than 1 month),Pig,Meat,Backyard,15,15
MMR,Myanmar (Burma),management,Burned for fuel,Cow,Meat,Feedlot,NA,NA
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Buffaloes,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Goat,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Dry lot,Sheep,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Chicken,eggs&meat,Backyard,0,0
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Goat,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Buffaloes,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Chicken,Meat,Industrial,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Buffaloes,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Composting,Goat,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),management,Dry lot,Goat,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Solid storage,Pig,Meat,Intermediate,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Sheep,Dairy,Mixed,0,0
MMR,Myanmar (Burma),management,Solid storage,Goat,Meat,Grassland Based,50,0
MMR,Myanmar (Burma),management,Solid storage,Cow,Dairy,Mixed,75,75
MMR,Myanmar (Burma),management,Anaerobic digester,Cow,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Composting,Buffaloes,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Sheep,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Solid storage,Cow,Dairy,Grassland Based,50,0
MMR,Myanmar (Burma),management,Composting,Goat,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Solid storage,Goat,Dairy,Mixed,50,50
MMR,Myanmar (Burma),applied to crops,Daily spread,Chicken,Meat,Industrial,0,0
MMR,Myanmar (Burma),management,Composting,Sheep,Dairy,Mixed,0,0
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Goat,Dairy,Mixed,50,50
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Cow,Meat,Grassland Based,50,100
MMR,Myanmar (Burma),management,Anaerobic digester,Cow,Meat,Feedlot,NA,NA
MMR,Myanmar (Burma),management,Liquid/Slurry,Pig,Meat,Intermediate,20,20
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Cow,Dairy,Mixed,25,25
MMR,Myanmar (Burma),management,Composting,Buffaloes,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Short pit storage (less than 1 month),Pig,Meat,Intermediate,0,0
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Goat,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Pig,Meat,Industrial,20,20
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Cow,Meat,Feedlot,NA,NA
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Buffaloes,Meat,Grassland Based,50,100
MMR,Myanmar (Burma),management,Anaerobic digester,Cow,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Cow,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Solid storage,Pig,Meat,Backyard,15,15
MMR,Myanmar (Burma),management,Liquid/Slurry,Buffaloes,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),management,Composting,Buffaloes,Dairy,Mixed,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Sheep,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Goat,Dairy,Mixed,0,0
MMR,Myanmar (Burma),management,Short pit storage (less than 1 month),Pig,Meat,Industrial,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Chicken,Eggs,Industrial,33,33
MMR,Myanmar (Burma),management,Pit storage,Pig,Meat,Intermediate,0,0
MMR,Myanmar (Burma),management,Anaerobic digester,Cow,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Cow,Meat,Feedlot,0,0
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Sheep,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Dry lot,Cow,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Solid storage,Buffaloes,Dairy,Mixed,75,75
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Sheep,Dairy,Mixed,50,50
MMR,Myanmar (Burma),management,Burned for fuel,Goat,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Buffaloes,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Dry lot,Goat,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Buffaloes,Dairy,Grassland Based,50,100
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Chicken,Meat,Industrial,0,0
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Buffaloes,Dairy,Mixed,25,25
MMR,Myanmar (Burma),management,Anaerobic digester,Cow,Dairy,Mixed,0,0
MMR,Myanmar (Burma),management,Anaerobic digester,Sheep,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Sheep,Meat,Grassland Based,50,100
MMR,Myanmar (Burma),management,Liquid/Slurry,Sheep,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),management,Dry lot,Buffaloes,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Burned for fuel,Goat,Dairy,Mixed,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Buffaloes,Dairy,Mixed,0,0
MMR,Myanmar (Burma),management,Dry lot,Chicken,eggs&meat,Backyard,0,0
MMR,Myanmar (Burma),management,Dry lot,Cow,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),management,Composting,Sheep,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Cow,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),management,Solid storage,Goat,Meat,Mixed,50,50
MMR,Myanmar (Burma),management,Burned for fuel,Sheep,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Pig,Meat,Industrial,0,0
MMR,Myanmar (Burma),management,Composting,Cow,Dairy,Mixed,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Goat,Dairy,Mixed,0,0
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Chicken,eggs&meat,Backyard,50,50
MMR,Myanmar (Burma),management,Dry lot,Sheep,Dairy,Mixed,0,0
MMR,Myanmar (Burma),management,Solid storage,Chicken,Eggs,Industrial,0,0
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Chicken,Meat,Industrial,0,0
MMR,Myanmar (Burma),management,Solid storage,Goat,Dairy,Grassland Based,50,0
MMR,Myanmar (Burma),management,Anaerobic digester,Goat,Meat,Mixed,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Pig,Meat,Industrial,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Sheep,Meat,Mixed,0,0
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Goat,Meat,Mixed,50,50
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Chicken,Eggs,Industrial,27,27
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Sheep,Meat,Mixed,50,50
MMR,Myanmar (Burma),management,Solid storage,Cow,Meat,Mixed,75,75
MMR,Myanmar (Burma),management,Anaerobic digester,Goat,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Pig,Meat,Backyard,5,5
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Cow,Meat,Mixed,25,25
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Goat,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),management,Solid storage,Chicken,eggs&meat,Backyard,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Pig,Meat,Backyard,30,30
MMR,Myanmar (Burma),management,Composting,Cow,Meat,Feedlot,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Cow,Dairy,Mixed,0,0
MMR,Myanmar (Burma),management,Solid storage,Buffaloes,Meat,Mixed,75,75
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Pig,Meat,Intermediate,0,0
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Goat,Dairy,Grassland Based,50,100
MMR,Myanmar (Burma),management,Liquid/Slurry,Cow,Dairy,Mixed,0,0
MMR,Myanmar (Burma),management,Composting,Goat,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Burned for fuel,Sheep,Dairy,Mixed,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Cow,Meat,Mixed,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Cow,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),management,Burned for fuel,Cow,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Composting,Cow,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Anaerobic digester,Sheep,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Poultry manure with litter,Chicken,Eggs,Industrial,0,0
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Pig,Meat,Intermediate,20,20
MMR,Myanmar (Burma),management,Solid storage,Sheep,Dairy,Grassland Based,50,0
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Chicken,Eggs,Industrial,0,0
MMR,Myanmar (Burma),management,Poultry manure with litter,Chicken,Meat,Industrial,100,100
MMR,Myanmar (Burma),management,Burned for fuel,Goat,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Cow,Dairy,Grassland Based,50,100
MMR,Myanmar (Burma),management,Burned for fuel,Cow,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Composting,Goat,Dairy,Mixed,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Chicken,eggs&meat,Backyard,0,0
MMR,Myanmar (Burma),management,Burned for fuel,Cow,Dairy,Mixed,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Buffaloes,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),management,Burned for fuel,Goat,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Goat,Dairy,Mixed,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Goat,Meat,Mixed,0,0
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Sheep,Dairy,Grassland Based,50,100
MMR,Myanmar (Burma),applied to crops,Daily spread,Cow,Meat,Feedlot,NA,NA
MMR,Myanmar (Burma),management,Composting,Buffaloes,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Uncovered anaerobic lagoon,Buffaloes,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),management,Dry lot,Chicken,Eggs,Industrial,7,7
MMR,Myanmar (Burma),management,Dry lot,Cow,Dairy,Mixed,0,0
MMR,Myanmar (Burma),management,Anaerobic digester,Goat,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Sheep,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Solid storage,Sheep,Meat,Mixed,50,50
MMR,Myanmar (Burma),management,Composting,Cow,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Dry lot,Goat,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Goat,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),management,Dry lot,Chicken,Meat,Industrial,0,0
MMR,Myanmar (Burma),management,Composting,Cow,Dairy,Grassland Based,0,0
MMR,Myanmar (Burma),management,Pit storage,Chicken,Eggs,Industrial,33,33
MMR,Myanmar (Burma),management,Liquid/Slurry,Buffaloes,Dairy,Mixed,0,0
MMR,Myanmar (Burma),left on field,Pasture/Range/Paddock,Buffaloes,Meat,Mixed,25,25
MMR,Myanmar (Burma),management,Dry lot,Cow,Meat,Mixed,0,0
MMR,Myanmar (Burma),management,Anaerobic digester,Buffaloes,Dairy,Mixed,0,0
MMR,Myanmar (Burma),management,Liquid/Slurry,Goat,Meat,Grassland Based,0,0
MMR,Myanmar (Burma),applied to crops,Daily spread,Sheep,Dairy,Mixed,0,0
