iso3c,country,mms_specific,animal,product,production_system,to_mms_percentage,ef_direct,ef_dir_unit,frac_gas,percentage_leach
CUB,Cuba,Daily spread,sheep,milk,mixed,50,0.0125,kg N2O - N kg/N,7,6
CUB,Cuba,Liquid/Slurry,cows,meat,mixed,0,0,kg N2O - N kg/N,40,18
CUB,Cuba,Solid storage,sheep,milk,mixed,50,0.005,kg N2O - N kg/N,12,6
CUB,Cuba,Uncovered anaerobic lagoon,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,35,18
CUB,Cuba,Uncovered anaerobic lagoon,cows,meat,mixed,0,0,kg N2O - N kg/N,35,18
CUB,Cuba,Burned for fuel,sheep,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
CUB,Cuba,Liquid/Slurry,pigs,meat,industrial,42,0,kg N2O - N kg/N,48,18
CUB,Cuba,Solid storage,cows,meat,grassland,0,0.005,kg N2O - N kg/N,45,6
CUB,Cuba,Dry lot,sheep,meat,grassland,0,0.02,kg N2O - N kg/N,30,6
CUB,Cuba,Anaerobic digester,pigs,meat,intermediate,0,0,kg N2O - N kg/N,0,18
CUB,Cuba,Composting intensive windrow,sheep,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
CUB,Cuba,Poultry manure with litter,chickens,eggs&meat,backyard,0,0.001,kg N2O - N kg/N,40,6
CUB,Cuba,Liquid/Slurry,chickens,eggs,industrial,50,0,kg N2O - N kg/N,48,18
CUB,Cuba,Anaerobic digester,goats,milk,grassland,0,0,kg N2O - N kg/N,NA,18
CUB,Cuba,Pasture/Range/Paddock,chickens,eggs&meat,backyard,50,0.02,kg N2O - N kg/N,20,6
CUB,Cuba,Dry lot,sheep,meat,mixed,0,0.02,kg N2O - N kg/N,30,6
CUB,Cuba,Anaerobic digester,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,NA,18
CUB,Cuba,Burned for fuel,sheep,meat,mixed,0,0.007,kg N2O - N kg/N,NA,6
CUB,Cuba,Daily spread,chickens,eggs&meat,backyard,50,0.0125,kg N2O - N kg/N,7,6
CUB,Cuba,Uncovered anaerobic lagoon,sheep,milk,grassland,0,0,kg N2O - N kg/N,35,18
CUB,Cuba,Uncovered anaerobic lagoon,pigs,meat,backyard,5,0,kg N2O - N kg/N,40,18
CUB,Cuba,Uncovered anaerobic lagoon,sheep,milk,mixed,0,0,kg N2O - N kg/N,35,18
CUB,Cuba,Uncovered anaerobic lagoon,sheep,meat,grassland,0,0,kg N2O - N kg/N,35,18
CUB,Cuba,Solid storage,pigs,meat,industrial,10,0.005,kg N2O - N kg/N,45,6
CUB,Cuba,Anaerobic digester,sheep,milk,mixed,0,0,kg N2O - N kg/N,NA,18
CUB,Cuba,Anaerobic digester,sheep,milk,grassland,0,0,kg N2O - N kg/N,NA,18
CUB,Cuba,Dry lot,pigs,meat,industrial,41,0.02,kg N2O - N kg/N,30,6
CUB,Cuba,Burned for fuel,cows,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
CUB,Cuba,Pit storage (> 1 month),pigs,meat,backyard,5,0.002,kg N2O - N kg/N,25,6
CUB,Cuba,Liquid/Slurry,cows,meat,grassland,0,0,kg N2O - N kg/N,40,18
CUB,Cuba,Burned for fuel,buffaloes,meat,mixed,0,0.007,kg N2O - N kg/N,NA,6
CUB,Cuba,Composting intensive windrow,sheep,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
CUB,Cuba,Dry lot,cows,meat,feedlot,37,0.02,kg N2O - N kg/N,30,6
CUB,Cuba,Solid storage,cows,meat,feedlot,50,0.005,kg N2O - N kg/N,45,6
CUB,Cuba,Dry lot,buffaloes,milk,mixed,0,0.02,kg N2O - N kg/N,30,6
CUB,Cuba,Dry lot,pigs,meat,backyard,15,0.02,kg N2O - N kg/N,30,6
CUB,Cuba,Anaerobic digester,goats,milk,mixed,0,0,kg N2O - N kg/N,NA,18
CUB,Cuba,Anaerobic digester,pigs,meat,backyard,5,0,kg N2O - N kg/N,0,18
CUB,Cuba,Pasture/Range/Paddock,goats,meat,grassland,100,0.01,kg N2O - N kg/N,0,6
CUB,Cuba,Burned for fuel,buffaloes,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
CUB,Cuba,Dry lot,sheep,milk,grassland,0,0.02,kg N2O - N kg/N,30,6
CUB,Cuba,Liquid/Slurry,sheep,meat,grassland,0,0,kg N2O - N kg/N,40,18
CUB,Cuba,Daily spread,pigs,meat,industrial,2,0.0125,kg N2O - N kg/N,7,6
CUB,Cuba,Uncovered anaerobic lagoon,cows,milk,mixed,0,0,kg N2O - N kg/N,35,18
CUB,Cuba,Daily spread,goats,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
CUB,Cuba,Uncovered anaerobic lagoon,cows,meat,feedlot,2,0,kg N2O - N kg/N,35,18
CUB,Cuba,Daily spread,pigs,meat,intermediate,2,0.0125,kg N2O - N kg/N,7,6
CUB,Cuba,Solid storage,sheep,meat,grassland,0,0.005,kg N2O - N kg/N,12,6
CUB,Cuba,Uncovered anaerobic lagoon,cows,milk,grassland,0,0,kg N2O - N kg/N,35,18
CUB,Cuba,Uncovered anaerobic lagoon,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,35,18
CUB,Cuba,Burned for fuel,buffaloes,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
CUB,Cuba,Anaerobic digester,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,NA,18
CUB,Cuba,Anaerobic digester,pigs,meat,industrial,0,0,kg N2O - N kg/N,0,18
CUB,Cuba,Burned for fuel,cows,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
CUB,Cuba,Burned for fuel,goats,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
CUB,Cuba,Dry lot,buffaloes,milk,grassland,0,0.02,kg N2O - N kg/N,30,6
CUB,Cuba,Solid storage,buffaloes,milk,grassland,0,0.005,kg N2O - N kg/N,45,6
CUB,Cuba,Anaerobic digester,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,NA,18
CUB,Cuba,Dry lot,goats,milk,mixed,0,0.02,kg N2O - N kg/N,30,6
CUB,Cuba,Daily spread,goats,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
CUB,Cuba,Pit storage (> 1 month),chickens,meat,industrial,0,0.001,kg N2O - N kg/N,55,6
CUB,Cuba,Anaerobic digester,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,NA,18
CUB,Cuba,Dry lot,pigs,meat,intermediate,41,0.02,kg N2O - N kg/N,30,6
CUB,Cuba,Solid storage,buffaloes,meat,grassland,0,0.005,kg N2O - N kg/N,45,6
CUB,Cuba,Dry lot,buffaloes,meat,grassland,0,0.02,kg N2O - N kg/N,30,6
CUB,Cuba,Daily spread,buffaloes,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
CUB,Cuba,Burned for fuel,buffaloes,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
CUB,Cuba,Pit storage (> 1 month),pigs,meat,industrial,0,0.002,kg N2O - N kg/N,25,6
CUB,Cuba,Daily spread,cows,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Uncovered anaerobic lagoon,goats,meat,grassland,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Daily spread,chickens,eggs,industrial,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Uncovered anaerobic lagoon,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Anaerobic digester,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Composting intensive windrow,goats,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Anaerobic digester,pigs,meat,industrial,0,0,kg N2O - N kg/N,0,18
CYP,Cyprus,Uncovered anaerobic lagoon,sheep,meat,grassland,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Pasture/Range/Paddock,pigs,meat,intermediate,0,0.02,kg N2O - N kg/N,20,6
CYP,Cyprus,Solid storage,goats,meat,grassland,0,0.005,kg N2O - N kg/N,12,6
CYP,Cyprus,Dry lot,cows,milk,mixed,0,0.02,kg N2O - N kg/N,20,6
CYP,Cyprus,Dry lot,chickens,eggs,industrial,0,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Dry lot,pigs,meat,industrial,69,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Solid storage,sheep,meat,grassland,0,0.005,kg N2O - N kg/N,12,6
CYP,Cyprus,Pasture/Range/Paddock,chickens,eggs&meat,backyard,50,0.02,kg N2O - N kg/N,20,6
CYP,Cyprus,Uncovered anaerobic lagoon,pigs,meat,intermediate,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Pasture/Range/Paddock,sheep,milk,mixed,0,0.01,kg N2O - N kg/N,0,6
CYP,Cyprus,Liquid/Slurry,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Uncovered anaerobic lagoon,chickens,meat,industrial,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Pasture/Range/Paddock,goats,meat,mixed,0,0.01,kg N2O - N kg/N,0,6
CYP,Cyprus,Dry lot,goats,milk,mixed,50,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Anaerobic digester,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Uncovered anaerobic lagoon,chickens,eggs,industrial,17,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Composting intensive windrow,goats,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Dry lot,goats,meat,mixed,50,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Pasture/Range/Paddock,chickens,meat,industrial,0,0.02,kg N2O - N kg/N,20,6
CYP,Cyprus,Liquid/Slurry,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Poultry manure with litter,chickens,eggs,industrial,0,0.001,kg N2O - N kg/N,40,6
CYP,Cyprus,Pasture/Range/Paddock,goats,milk,mixed,0,0.01,kg N2O - N kg/N,0,6
CYP,Cyprus,Solid storage,goats,milk,grassland,0,0.005,kg N2O - N kg/N,12,6
CYP,Cyprus,Daily spread,cows,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Burned for fuel,buffaloes,meat,mixed,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Composting intensive windrow,cows,meat,feedlot,0,0.1,kg N2O - N kg/N,30,6
CYP,Cyprus,Anaerobic digester,cows,meat,grassland,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Liquid/Slurry,goats,meat,mixed,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Composting intensive windrow,sheep,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Dry lot,pigs,meat,backyard,15,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Dry lot,buffaloes,meat,grassland,0,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Burned for fuel,buffaloes,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Uncovered anaerobic lagoon,sheep,meat,mixed,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Dry lot,cows,milk,grassland,0,0.02,kg N2O - N kg/N,20,6
CYP,Cyprus,Uncovered anaerobic lagoon,pigs,meat,industrial,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Daily spread,cows,meat,feedlot,0,0.0125,kg N2O - N kg/N,NA,6
CYP,Cyprus,Anaerobic digester,cows,milk,mixed,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Daily spread,cows,milk,mixed,25,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Anaerobic digester,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Liquid/Slurry,cows,meat,grassland,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Liquid/Slurry,cows,meat,feedlot,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Burned for fuel,sheep,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Pit storage (< 1 month),pigs,meat,intermediate,0,0.002,kg N2O - N kg/N,25,6
CYP,Cyprus,Liquid/Slurry,chickens,meat,industrial,0,0,kg N2O - N kg/N,48,18
CYP,Cyprus,Burned for fuel,cows,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Daily spread,buffaloes,milk,mixed,25,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Dry lot,cows,meat,feedlot,100,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Pit storage (< 1 month),pigs,meat,industrial,0,0.002,kg N2O - N kg/N,25,6
CYP,Cyprus,Daily spread,goats,milk,mixed,50,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Composting intensive windrow,buffaloes,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Burned for fuel,cows,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Pasture/Range/Paddock,chickens,eggs,industrial,0,0.02,kg N2O - N kg/N,20,6
CYP,Cyprus,Liquid/Slurry,sheep,milk,mixed,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Pasture/Range/Paddock,buffaloes,meat,mixed,0,0.02,kg N2O - N kg/N,0,6
CYP,Cyprus,Uncovered anaerobic lagoon,sheep,milk,grassland,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Anaerobic digester,cows,milk,grassland,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Liquid/Slurry,goats,milk,grassland,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Pasture/Range/Paddock,sheep,meat,grassland,100,0.01,kg N2O - N kg/N,0,6
CYP,Cyprus,Anaerobic digester,sheep,milk,grassland,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Anaerobic digester,cows,meat,mixed,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Liquid/Slurry,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Burned for fuel,sheep,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Solid storage,chickens,eggs,industrial,17,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Pit storage (> 1 month),pigs,meat,backyard,5,0.002,kg N2O - N kg/N,25,6
CYP,Cyprus,Liquid/Slurry,pigs,meat,backyard,30,0,kg N2O - N kg/N,48,18
CYP,Cyprus,Daily spread,pigs,meat,intermediate,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Solid storage,cows,milk,mixed,75,0.005,kg N2O - N kg/N,30,6
CYP,Cyprus,Solid storage,goats,milk,mixed,0,0.005,kg N2O - N kg/N,12,6
CYP,Cyprus,Solid storage,pigs,meat,backyard,15,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Burned for fuel,goats,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Daily spread,cows,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Pit storage (> 1 month),pigs,meat,industrial,17,0.002,kg N2O - N kg/N,25,6
CYP,Cyprus,Composting intensive windrow,cows,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Composting intensive windrow,cows,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Dry lot,sheep,milk,grassland,0,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Dry lot,chickens,meat,industrial,0,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Daily spread,pigs,meat,backyard,5,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Uncovered anaerobic lagoon,goats,milk,mixed,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Burned for fuel,buffaloes,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Liquid/Slurry,goats,meat,grassland,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Daily spread,goats,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Daily spread,cows,meat,mixed,25,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Daily spread,buffaloes,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Uncovered anaerobic lagoon,cows,milk,grassland,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Liquid/Slurry,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Solid storage,sheep,milk,grassland,0,0.005,kg N2O - N kg/N,12,6
CYP,Cyprus,Solid storage,buffaloes,milk,mixed,75,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Liquid/Slurry,cows,milk,grassland,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Solid storage,pigs,meat,industrial,0,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Uncovered anaerobic lagoon,goats,milk,grassland,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Liquid/Slurry,sheep,milk,grassland,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Pit storage (> 1 month),chickens,eggs,industrial,66,0.001,kg N2O - N kg/N,55,6
CYP,Cyprus,Anaerobic digester,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Daily spread,goats,meat,mixed,50,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Uncovered anaerobic lagoon,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Uncovered anaerobic lagoon,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Solid storage,cows,meat,mixed,75,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Burned for fuel,sheep,meat,mixed,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Solid storage,pigs,meat,intermediate,0,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Pasture/Range/Paddock,buffaloes,milk,grassland,100,0.02,kg N2O - N kg/N,0,6
CYP,Cyprus,Composting intensive windrow,goats,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Solid storage,sheep,meat,mixed,0,0.005,kg N2O - N kg/N,12,6
CYP,Cyprus,Pasture/Range/Paddock,cows,meat,grassland,100,0.02,kg N2O - N kg/N,0,6
CYP,Cyprus,Uncovered anaerobic lagoon,goats,meat,mixed,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Solid storage,sheep,milk,mixed,0,0.005,kg N2O - N kg/N,12,6
CYP,Cyprus,Burned for fuel,cows,meat,feedlot,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Daily spread,sheep,milk,mixed,50,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Liquid/Slurry,pigs,meat,industrial,14,0,kg N2O - N kg/N,48,18
CYP,Cyprus,Pasture/Range/Paddock,cows,meat,mixed,0,0.02,kg N2O - N kg/N,0,6
CYP,Cyprus,Poultry manure with litter,chickens,meat,industrial,100,0.001,kg N2O - N kg/N,40,6
CYP,Cyprus,Daily spread,chickens,eggs&meat,backyard,50,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Poultry manure with litter,chickens,eggs&meat,backyard,0,0.001,kg N2O - N kg/N,40,6
CYP,Cyprus,Pasture/Range/Paddock,pigs,meat,backyard,5,0.02,kg N2O - N kg/N,20,6
CYP,Cyprus,Composting intensive windrow,sheep,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Daily spread,sheep,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Solid storage,buffaloes,meat,grassland,0,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Anaerobic digester,goats,meat,grassland,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Daily spread,buffaloes,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Solid storage,buffaloes,meat,mixed,75,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Dry lot,pigs,meat,intermediate,69,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Composting intensive windrow,buffaloes,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Pasture/Range/Paddock,pigs,meat,industrial,0,0.02,kg N2O - N kg/N,20,6
CYP,Cyprus,Daily spread,sheep,meat,mixed,50,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Dry lot,sheep,meat,mixed,50,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Dry lot,sheep,meat,grassland,0,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Liquid/Slurry,chickens,eggs,industrial,0,0,kg N2O - N kg/N,48,18
CYP,Cyprus,Burned for fuel,cows,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Pasture/Range/Paddock,cows,milk,grassland,100,0.02,kg N2O - N kg/N,0,6
CYP,Cyprus,Pasture/Range/Paddock,goats,meat,grassland,100,0.01,kg N2O - N kg/N,0,6
CYP,Cyprus,Pasture/Range/Paddock,sheep,milk,grassland,100,0.01,kg N2O - N kg/N,0,6
CYP,Cyprus,Anaerobic digester,pigs,meat,backyard,5,0,kg N2O - N kg/N,0,18
CYP,Cyprus,Daily spread,chickens,meat,industrial,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Daily spread,pigs,meat,industrial,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Solid storage,chickens,eggs&meat,backyard,0,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Uncovered anaerobic lagoon,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Dry lot,buffaloes,milk,grassland,0,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Anaerobic digester,goats,milk,grassland,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Burned for fuel,buffaloes,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Uncovered anaerobic lagoon,cows,meat,feedlot,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Dry lot,cows,meat,grassland,0,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Solid storage,buffaloes,milk,grassland,0,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Dry lot,cows,meat,mixed,0,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Uncovered anaerobic lagoon,cows,meat,grassland,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Anaerobic digester,pigs,meat,intermediate,0,0,kg N2O - N kg/N,0,18
CYP,Cyprus,Composting intensive windrow,cows,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Pit storage (> 1 month),pigs,meat,intermediate,17,0.002,kg N2O - N kg/N,25,6
CYP,Cyprus,Uncovered anaerobic lagoon,cows,milk,mixed,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Solid storage,cows,meat,grassland,0,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Pasture/Range/Paddock,sheep,meat,mixed,0,0.01,kg N2O - N kg/N,0,6
CYP,Cyprus,Uncovered anaerobic lagoon,sheep,milk,mixed,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Anaerobic digester,goats,milk,mixed,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Pit storage (> 1 month),chickens,eggs&meat,backyard,0,0.001,kg N2O - N kg/N,55,6
CYP,Cyprus,Daily spread,buffaloes,meat,mixed,25,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Solid storage,cows,meat,feedlot,0,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Uncovered anaerobic lagoon,cows,meat,mixed,0,0,kg N2O - N kg/N,35,18
CYP,Cyprus,Liquid/Slurry,sheep,meat,grassland,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Liquid/Slurry,cows,milk,mixed,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Pasture/Range/Paddock,cows,meat,feedlot,0,0.02,kg N2O - N kg/N,NA,6
CYP,Cyprus,Dry lot,sheep,milk,mixed,50,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Composting intensive windrow,buffaloes,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Burned for fuel,goats,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Dry lot,goats,milk,grassland,0,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Pit storage (< 1 month),pigs,meat,backyard,15,0.002,kg N2O - N kg/N,25,6
CYP,Cyprus,Anaerobic digester,sheep,milk,mixed,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Solid storage,cows,milk,grassland,0,0.005,kg N2O - N kg/N,30,6
CYP,Cyprus,Anaerobic digester,cows,meat,feedlot,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Dry lot,buffaloes,meat,mixed,0,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Daily spread,sheep,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Dry lot,buffaloes,milk,mixed,0,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Dry lot,chickens,eggs&meat,backyard,0,0.02,kg N2O - N kg/N,30,6
CYP,Cyprus,Pasture/Range/Paddock,cows,milk,mixed,0,0.02,kg N2O - N kg/N,0,6
CYP,Cyprus,Uncovered anaerobic lagoon,chickens,eggs&meat,backyard,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Composting intensive windrow,sheep,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Liquid/Slurry,goats,milk,mixed,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Liquid/Slurry,sheep,meat,mixed,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Pasture/Range/Paddock,buffaloes,milk,mixed,0,0.02,kg N2O - N kg/N,0,6
CYP,Cyprus,Anaerobic digester,goats,meat,mixed,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Anaerobic digester,sheep,meat,mixed,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Daily spread,goats,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
CYP,Cyprus,Composting intensive windrow,goats,meat,mixed,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Burned for fuel,goats,meat,mixed,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Composting intensive windrow,sheep,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Solid storage,goats,meat,mixed,0,0.005,kg N2O - N kg/N,12,6
CYP,Cyprus,Anaerobic digester,sheep,meat,grassland,0,0,kg N2O - N kg/N,NA,18
CYP,Cyprus,Pasture/Range/Paddock,buffaloes,meat,grassland,100,0.02,kg N2O - N kg/N,0,6
CYP,Cyprus,Solid storage,chickens,meat,industrial,0,0.005,kg N2O - N kg/N,45,6
CYP,Cyprus,Composting intensive windrow,cows,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Pit storage (> 1 month),chickens,meat,industrial,0,0.001,kg N2O - N kg/N,55,6
CYP,Cyprus,Burned for fuel,goats,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
CYP,Cyprus,Composting intensive windrow,buffaloes,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
CYP,Cyprus,Pasture/Range/Paddock,goats,milk,grassland,100,0.01,kg N2O - N kg/N,0,6
CYP,Cyprus,Liquid/Slurry,cows,meat,mixed,0,0,kg N2O - N kg/N,40,18
CYP,Cyprus,Liquid/Slurry,chickens,eggs&meat,backyard,0,0,kg N2O - N kg/N,48,18
