nutrient,rate,split_rest_names,iso3c
P2O5,0,cott,MAR
P2O5,20,ofib,AFG
P2O5,20,ofib,ALB
P2O5,20,ofib,DZA
P2O5,20,ofib,ASM
P2O5,20,ofib,AND
P2O5,20,ofib,AGO
P2O5,20,ofib,AIA
P2O5,20,ofib,ATG
P2O5,20,ofib,ARM
P2O5,20,ofib,ABW
P2O5,20,ofib,AZE
P2O5,20,ofib,BHS
P2O5,20,ofib,BHR
P2O5,20,ofib,BRB
P2O5,20,ofib,BLZ
P2O5,20,ofib,BEN
P2O5,20,ofib,BMU
P2O5,20,ofib,BTN
P2O5,20,ofib,BOL
P2O5,20,ofib,BES
P2O5,20,ofib,BIH
P2O5,20,ofib,BWA
P2O5,20,ofib,IOT
P2O5,20,ofib,VGB
P2O5,20,ofib,BRN
P2O5,20,ofib,BFA
P2O5,20,ofib,BDI
P2O5,20,ofib,KHM
P2O5,20,ofib,CMR
P2O5,20,ofib,CPV
P2O5,20,ofib,CYM
P2O5,20,ofib,CAF
P2O5,20,ofib,TCD
P2O5,20,ofib,CXR
P2O5,20,ofib,CCK
P2O5,20,ofib,COL
P2O5,20,ofib,COM
P2O5,20,ofib,COK
P2O5,20,ofib,CRI
P2O5,20,ofib,CIV
P2O5,20,ofib,CUB
P2O5,20,ofib,CUW
P2O5,20,ofib,COD
P2O5,20,ofib,DJI
P2O5,20,ofib,DOM
P2O5,20,ofib,DMA
P2O5,20,ofib,ECU
P2O5,20,ofib,SLV
P2O5,20,ofib,GNQ
P2O5,20,ofib,ERI
P2O5,20,ofib,ETH
P2O5,20,ofib,FLK
P2O5,20,ofib,FJI
P2O5,20,ofib,GUF
P2O5,20,ofib,PYF
P2O5,20,ofib,GAB
P2O5,20,ofib,GMB
P2O5,20,ofib,GEO
P2O5,20,ofib,GHA
P2O5,20,ofib,GRL
P2O5,20,ofib,GRD
P2O5,20,ofib,GLP
P2O5,20,ofib,GUM
P2O5,20,ofib,GTM
P2O5,20,ofib,GNB
P2O5,20,ofib,GIN
P2O5,20,ofib,GUY
P2O5,20,ofib,HTI
P2O5,20,ofib,HND
P2O5,20,ofib,ISL
P2O5,20,ofib,IRQ
P2O5,20,ofib,IMN
P2O5,20,ofib,ISR
P2O5,20,ofib,JAM
P2O5,20,ofib,JEY
P2O5,20,ofib,JOR
P2O5,20,ofib,KAZ
P2O5,20,ofib,KEN
P2O5,20,ofib,KIR
P2O5,20,ofib,XKO
P2O5,20,ofib,KWT
P2O5,20,ofib,KGZ
P2O5,20,ofib,LAO
P2O5,20,ofib,LBN
P2O5,20,ofib,LSO
P2O5,20,ofib,LBR
P2O5,20,ofib,LBY
P2O5,20,ofib,LIE
P2O5,20,ofib,MKD
P2O5,20,ofib,MDG
P2O5,20,ofib,MWI
P2O5,20,ofib,MDV
P2O5,20,ofib,MLI
P2O5,20,ofib,MHL
P2O5,20,ofib,MTQ
P2O5,20,ofib,MRT
P2O5,20,ofib,MUS
P2O5,20,ofib,MYT
P2O5,20,ofib,FSM
P2O5,20,ofib,MDA
P2O5,20,ofib,MCO
P2O5,20,ofib,MNG
P2O5,20,ofib,MNE
P2O5,20,ofib,MSR
P2O5,20,ofib,MOZ
P2O5,20,ofib,MMR
P2O5,20,ofib,"NAM"
P2O5,20,ofib,NRU
P2O5,20,ofib,NPL
P2O5,20,ofib,NCL
P2O5,20,ofib,NIC
P2O5,20,ofib,NER
P2O5,20,ofib,NGA
P2O5,20,ofib,NIU
P2O5,20,ofib,NFK
P2O5,20,ofib,PRK
P2O5,20,ofib,MNP
P2O5,20,ofib,NOR
P2O5,20,ofib,OMN
P2O5,20,ofib,PLW
P2O5,20,ofib,PSE
P2O5,20,ofib,PAN
P2O5,20,ofib,PNG
P2O5,20,ofib,PRY
P2O5,20,ofib,PER
P2O5,20,ofib,PCN
P2O5,20,ofib,XMI
P2O5,20,ofib,PRI
P2O5,20,ofib,QAT
P2O5,20,ofib,COG
P2O5,20,ofib,REU
P2O5,20,ofib,RWA
P2O5,20,ofib,BLM
P2O5,20,ofib,MAF
P2O5,20,ofib,SHN
P2O5,20,ofib,KNA
P2O5,20,ofib,LCA
P2O5,20,ofib,SPM
P2O5,20,ofib,VCT
P2O5,20,ofib,WSM
P2O5,20,ofib,SMR
P2O5,20,ofib,STP
P2O5,20,ofib,SAU
P2O5,20,ofib,SEN
P2O5,20,ofib,SRB
P2O5,20,ofib,SYC
P2O5,20,ofib,SLE
P2O5,20,ofib,SGP
P2O5,20,ofib,SXM
P2O5,20,ofib,SLB
P2O5,20,ofib,SOM
P2O5,20,ofib,KOR
P2O5,20,ofib,SSD
P2O5,20,ofib,LKA
P2O5,20,ofib,SDN
P2O5,20,ofib,SUR
P2O5,20,ofib,SWZ
P2O5,20,ofib,CHE
P2O5,20,ofib,SYR
P2O5,20,ofib,TWN
P2O5,20,ofib,TJK
P2O5,20,ofib,TZA
P2O5,20,ofib,TLS
P2O5,20,ofib,TGO
P2O5,20,ofib,TKL
P2O5,20,ofib,TON
P2O5,20,ofib,TTO
P2O5,20,ofib,TUN
P2O5,20,ofib,TKM
P2O5,20,ofib,TCA
P2O5,20,ofib,TUV
P2O5,20,ofib,UGA
P2O5,20,ofib,ARE
P2O5,20,ofib,URY
P2O5,20,ofib,VUT
P2O5,20,ofib,VEN
P2O5,20,ofib,VIR
P2O5,20,ofib,WLF
P2O5,20,ofib,ESH
P2O5,20,ofib,YEM
P2O5,20,ofib,ZMB
P2O5,20,ofib,ZWE
P2O5,20,cott,AFG
P2O5,20,cott,ALB
P2O5,20,cott,DZA
P2O5,20,cott,ASM
P2O5,20,cott,AND
P2O5,20,cott,AGO
P2O5,20,cott,AIA
P2O5,20,cott,ATG
P2O5,20,cott,ARM
P2O5,20,cott,ABW
P2O5,20,cott,AZE
P2O5,20,cott,BHS
P2O5,20,cott,BHR
P2O5,20,cott,BRB
P2O5,20,cott,BLZ
P2O5,20,cott,BEN
P2O5,20,cott,BMU
P2O5,20,cott,BTN
P2O5,20,cott,BOL
P2O5,20,cott,BES
P2O5,20,cott,BIH
P2O5,20,cott,BWA
P2O5,20,cott,IOT
P2O5,20,cott,VGB
P2O5,20,cott,BRN
P2O5,20,cott,BFA
P2O5,20,cott,BDI
P2O5,20,cott,KHM
P2O5,20,cott,CMR
P2O5,20,cott,CPV
P2O5,20,cott,CYM
P2O5,20,cott,CAF
P2O5,20,cott,TCD
P2O5,20,cott,CXR
P2O5,20,cott,CCK
P2O5,20,cott,COL
P2O5,20,cott,COM
P2O5,20,cott,COK
P2O5,20,cott,CRI
P2O5,20,cott,CIV
P2O5,20,cott,CUB
P2O5,20,cott,CUW
P2O5,20,cott,COD
P2O5,20,cott,DJI
P2O5,20,cott,DOM
P2O5,20,cott,DMA
P2O5,20,cott,ECU
P2O5,20,cott,SLV
P2O5,20,cott,GNQ
P2O5,20,cott,ERI
P2O5,20,cott,ETH
P2O5,20,cott,FLK
P2O5,20,cott,FJI
P2O5,20,cott,GUF
P2O5,20,cott,PYF
P2O5,20,cott,GAB
P2O5,20,cott,GMB
P2O5,20,cott,GEO
P2O5,20,cott,GHA
P2O5,20,cott,GRL
P2O5,20,cott,GRD
P2O5,20,cott,GLP
P2O5,20,cott,GUM
P2O5,20,cott,GTM
P2O5,20,cott,GNB
P2O5,20,cott,GIN
P2O5,20,cott,GUY
P2O5,20,cott,HTI
P2O5,20,cott,HND
P2O5,20,cott,ISL
P2O5,20,cott,IRQ
P2O5,20,cott,IMN
P2O5,20,cott,ISR
P2O5,20,cott,JAM
P2O5,20,cott,JEY
P2O5,20,cott,JOR
P2O5,20,cott,KAZ
P2O5,20,cott,KEN
P2O5,20,cott,KIR
P2O5,20,cott,XKO
P2O5,20,cott,KWT
P2O5,20,cott,KGZ
P2O5,20,cott,LAO
P2O5,20,cott,LBN
P2O5,20,cott,LSO
P2O5,20,cott,LBR
P2O5,20,cott,LBY
P2O5,20,cott,LIE
P2O5,20,cott,MKD
P2O5,20,cott,MDG
P2O5,20,cott,MWI
P2O5,20,cott,MDV
P2O5,20,cott,MLI
P2O5,20,cott,MHL
P2O5,20,cott,MTQ
P2O5,20,cott,MRT
P2O5,20,cott,MUS
P2O5,20,cott,MYT
P2O5,20,cott,FSM
P2O5,20,cott,MDA
P2O5,20,cott,MCO
P2O5,20,cott,MNG
P2O5,20,cott,MNE
P2O5,20,cott,MSR
P2O5,20,cott,MOZ
P2O5,20,cott,MMR
P2O5,20,cott,"NAM"
P2O5,20,cott,NRU
P2O5,20,cott,NPL
P2O5,20,cott,NCL
P2O5,20,cott,NIC
P2O5,20,cott,NER
P2O5,20,cott,NGA
P2O5,20,cott,NIU
P2O5,20,cott,NFK
P2O5,20,cott,PRK
P2O5,20,cott,MNP
P2O5,20,cott,NOR
P2O5,20,cott,OMN
P2O5,20,cott,PLW
P2O5,20,cott,PSE
P2O5,20,cott,PAN
P2O5,20,cott,PNG
P2O5,20,cott,PRY
P2O5,20,cott,PER
P2O5,20,cott,PCN
P2O5,20,cott,XMI
P2O5,20,cott,PRI
P2O5,20,cott,QAT
P2O5,20,cott,COG
P2O5,20,cott,REU
P2O5,20,cott,RWA
P2O5,20,cott,BLM
P2O5,20,cott,MAF
P2O5,20,cott,SHN
P2O5,20,cott,KNA
P2O5,20,cott,LCA
P2O5,20,cott,SPM
P2O5,20,cott,VCT
P2O5,20,cott,WSM
P2O5,20,cott,SMR
P2O5,20,cott,STP
P2O5,20,cott,SAU
P2O5,20,cott,SEN
P2O5,20,cott,SRB
P2O5,20,cott,SYC
P2O5,20,cott,SLE
P2O5,20,cott,SGP
P2O5,20,cott,SXM
P2O5,20,cott,SLB
P2O5,20,cott,SOM
P2O5,20,cott,KOR
P2O5,20,cott,SSD
P2O5,20,cott,LKA
P2O5,20,cott,SDN
P2O5,20,cott,SUR
P2O5,20,cott,SWZ
P2O5,20,cott,CHE
P2O5,20,cott,SYR
P2O5,20,cott,TWN
P2O5,20,cott,TJK
P2O5,20,cott,TZA
P2O5,20,cott,TLS
P2O5,20,cott,TGO
P2O5,20,cott,TKL
P2O5,20,cott,TON
P2O5,20,cott,TTO
P2O5,20,cott,TUN
P2O5,20,cott,TKM
P2O5,20,cott,TCA
P2O5,20,cott,TUV
P2O5,20,cott,UGA
P2O5,20,cott,ARE
P2O5,20,cott,URY
P2O5,20,cott,VUT
P2O5,20,cott,VEN
P2O5,20,cott,VIR
P2O5,20,cott,WLF
P2O5,20,cott,ESH
P2O5,20,cott,YEM
P2O5,20,cott,ZMB
P2O5,20,cott,ZWE
K2O,123,temf,CHN
K2O,123,temf,MAC
K2O,123,temf,HKG
K2O,123,trof,CHN
K2O,123,trof,MAC
K2O,123,trof,HKG
K2O,123,bana,CHN
K2O,123,bana,MAC
K2O,123,bana,HKG
K2O,123,plnt,CHN
K2O,123,plnt,MAC
K2O,123,plnt,HKG
K2O,123,cnut,CHN
K2O,123,cnut,MAC
K2O,123,cnut,HKG
K2O,16,temf,IND
K2O,16,trof,IND
K2O,16,bana,IND
K2O,16,plnt,IND
K2O,16,cnut,IND
K2O,94,temf,USA
K2O,94,trof,USA
K2O,94,bana,USA
K2O,94,plnt,USA
K2O,94,cnut,USA
K2O,19,temf,AUT
K2O,19,temf,BEL
K2O,19,temf,BGR
K2O,19,temf,HRV
K2O,19,temf,CYP
K2O,19,temf,CZE
K2O,19,temf,DNK
K2O,19,temf,EST
K2O,19,temf,FIN
K2O,19,temf,FRA
K2O,19,temf,DEU
K2O,19,temf,GRC
K2O,19,temf,HUN
K2O,19,temf,IRL
K2O,19,temf,ITA
K2O,19,temf,LVA
K2O,19,temf,LTU
K2O,19,temf,LUX
K2O,19,temf,MLT
K2O,19,temf,NLD
K2O,19,temf,POL
K2O,19,temf,PRT
K2O,19,temf,SVK
K2O,19,temf,SVN
K2O,19,temf,ESP
K2O,19,temf,SWE
K2O,19,temf,ROU
K2O,19,temf,GBR
K2O,19,temf,GGY
K2O,19,temf,FRO
K2O,19,temf,GIB
K2O,19,temf,ALA
K2O,19,temf,SJM
K2O,19,trof,AUT
K2O,19,trof,BEL
K2O,19,trof,BGR
K2O,19,trof,HRV
K2O,19,trof,CYP
K2O,19,trof,CZE
K2O,19,trof,DNK
K2O,19,trof,EST
K2O,19,trof,FIN
K2O,19,trof,FRA
K2O,19,trof,DEU
K2O,19,trof,GRC
K2O,19,trof,HUN
K2O,19,trof,IRL
K2O,19,trof,ITA
K2O,19,trof,LVA
K2O,19,trof,LTU
K2O,19,trof,LUX
K2O,19,trof,MLT
K2O,19,trof,NLD
K2O,19,trof,POL
K2O,19,trof,PRT
K2O,19,trof,SVK
K2O,19,trof,SVN
K2O,19,trof,ESP
K2O,19,trof,SWE
K2O,19,trof,ROU
K2O,19,trof,GBR
K2O,19,trof,GGY
K2O,19,trof,FRO
K2O,19,trof,GIB
K2O,19,trof,ALA
K2O,19,trof,SJM
K2O,19,bana,AUT
K2O,19,bana,BEL
K2O,19,bana,BGR
K2O,19,bana,HRV
K2O,19,bana,CYP
K2O,19,bana,CZE
K2O,19,bana,DNK
K2O,19,bana,EST
K2O,19,bana,FIN
K2O,19,bana,FRA
K2O,19,bana,DEU
K2O,19,bana,GRC
K2O,19,bana,HUN
K2O,19,bana,IRL
K2O,19,bana,ITA
K2O,19,bana,LVA
K2O,19,bana,LTU
K2O,19,bana,LUX
K2O,19,bana,MLT
K2O,19,bana,NLD
K2O,19,bana,POL
K2O,19,bana,PRT
K2O,19,bana,SVK
K2O,19,bana,SVN
K2O,19,bana,ESP
K2O,19,bana,SWE
K2O,19,bana,ROU
K2O,19,bana,GBR
K2O,19,bana,GGY
K2O,19,bana,FRO
K2O,19,bana,GIB
K2O,19,bana,ALA
K2O,19,bana,SJM
K2O,19,plnt,AUT
K2O,19,plnt,BEL
K2O,19,plnt,BGR
K2O,19,plnt,HRV
K2O,19,plnt,CYP
K2O,19,plnt,CZE
K2O,19,plnt,DNK
K2O,19,plnt,EST
K2O,19,plnt,FIN
K2O,19,plnt,FRA
K2O,19,plnt,DEU
K2O,19,plnt,GRC
K2O,19,plnt,HUN
K2O,19,plnt,IRL
K2O,19,plnt,ITA
K2O,19,plnt,LVA
K2O,19,plnt,LTU
K2O,19,plnt,LUX
K2O,19,plnt,MLT
K2O,19,plnt,NLD
K2O,19,plnt,POL
K2O,19,plnt,PRT
K2O,19,plnt,SVK
K2O,19,plnt,SVN
K2O,19,plnt,ESP
K2O,19,plnt,SWE
K2O,19,plnt,ROU
K2O,19,plnt,GBR
K2O,19,plnt,GGY
K2O,19,plnt,FRO
K2O,19,plnt,GIB
K2O,19,plnt,ALA
K2O,19,plnt,SJM
K2O,19,cnut,AUT
K2O,19,cnut,BEL
K2O,19,cnut,BGR
K2O,19,cnut,HRV
K2O,19,cnut,CYP
K2O,19,cnut,CZE
K2O,19,cnut,DNK
K2O,19,cnut,EST
K2O,19,cnut,FIN
K2O,19,cnut,FRA
K2O,19,cnut,DEU
K2O,19,cnut,GRC
K2O,19,cnut,HUN
K2O,19,cnut,IRL
K2O,19,cnut,ITA
K2O,19,cnut,LVA
K2O,19,cnut,LTU
K2O,19,cnut,LUX
K2O,19,cnut,MLT
K2O,19,cnut,NLD
K2O,19,cnut,POL
K2O,19,cnut,PRT
K2O,19,cnut,SVK
K2O,19,cnut,SVN
K2O,19,cnut,ESP
K2O,19,cnut,SWE
K2O,19,cnut,ROU
K2O,19,cnut,GBR
K2O,19,cnut,GGY
K2O,19,cnut,FRO
K2O,19,cnut,GIB
K2O,19,cnut,ALA
K2O,19,cnut,SJM
K2O,53,temf,BRA
K2O,53,trof,BRA
K2O,53,bana,BRA
K2O,53,plnt,BRA
K2O,53,cnut,BRA
K2O,84,temf,IDN
K2O,84,trof,IDN
K2O,84,bana,IDN
K2O,84,plnt,IDN
K2O,84,cnut,IDN
K2O,6,temf,PAK
K2O,6,trof,PAK
K2O,6,bana,PAK
K2O,6,plnt,PAK
K2O,6,cnut,PAK
K2O,70,temf,CAN
K2O,70,trof,CAN
K2O,70,bana,CAN
K2O,70,plnt,CAN
K2O,70,cnut,CAN
K2O,2,temf,RUS
K2O,2,trof,RUS
K2O,2,bana,RUS
K2O,2,plnt,RUS
K2O,2,cnut,RUS
K2O,51,temf,VNM
K2O,51,trof,VNM
K2O,51,bana,VNM
K2O,51,plnt,VNM
K2O,51,cnut,VNM
K2O,69,temf,MYS
K2O,69,trof,MYS
K2O,69,bana,MYS
K2O,69,plnt,MYS
K2O,69,cnut,MYS
K2O,88,temf,AUS
K2O,88,trof,AUS
K2O,88,bana,AUS
K2O,88,plnt,AUS
K2O,88,cnut,AUS
K2O,24,temf,TUR
K2O,24,trof,TUR
K2O,24,bana,TUR
K2O,24,plnt,TUR
K2O,24,cnut,TUR
K2O,59,temf,THA
K2O,59,trof,THA
K2O,59,bana,THA
K2O,59,plnt,THA
K2O,59,cnut,THA
K2O,63,temf,BGD
K2O,63,trof,BGD
K2O,63,bana,BGD
K2O,63,plnt,BGD
K2O,63,cnut,BGD
K2O,50,temf,MEX
K2O,50,trof,MEX
K2O,50,bana,MEX
K2O,50,plnt,MEX
K2O,50,cnut,MEX
K2O,19,temf,IRN
K2O,19,trof,IRN
K2O,19,bana,IRN
K2O,19,plnt,IRN
K2O,19,cnut,IRN
K2O,4,temf,BLR
K2O,4,trof,BLR
K2O,4,bana,BLR
K2O,4,plnt,BLR
K2O,4,cnut,BLR
K2O,38,temf,ARG
K2O,38,trof,ARG
K2O,38,bana,ARG
K2O,38,plnt,ARG
K2O,38,cnut,ARG
K2O,17,temf,EGY
K2O,17,trof,EGY
K2O,17,bana,EGY
K2O,17,plnt,EGY
K2O,17,cnut,EGY
K2O,138,temf,JPN
K2O,138,trof,JPN
K2O,138,bana,JPN
K2O,138,plnt,JPN
K2O,138,cnut,JPN
K2O,9,temf,UKR
K2O,9,trof,UKR
K2O,9,bana,UKR
K2O,9,plnt,UKR
K2O,9,cnut,UKR
K2O,77,temf,ZAF
K2O,77,trof,ZAF
K2O,77,bana,ZAF
K2O,77,plnt,ZAF
K2O,77,cnut,ZAF
K2O,1,temf,UZB
K2O,1,trof,UZB
K2O,1,bana,UZB
K2O,1,plnt,UZB
K2O,1,cnut,UZB
K2O,31,temf,PHL
K2O,31,trof,PHL
K2O,31,bana,PHL
K2O,31,plnt,PHL
K2O,31,cnut,PHL
K2O,96,temf,NZL
K2O,96,trof,NZL
K2O,96,bana,NZL
K2O,96,plnt,NZL
K2O,96,cnut,NZL
K2O,96,temf,CHL
K2O,96,trof,CHL
K2O,96,bana,CHL
K2O,96,plnt,CHL
K2O,96,cnut,CHL
K2O,33,temf,MAR
K2O,33,trof,MAR
K2O,33,bana,MAR
K2O,33,plnt,MAR
K2O,33,cnut,MAR
K2O,15,temf,AFG
K2O,15,temf,ALB
K2O,15,temf,DZA
K2O,15,temf,ASM
K2O,15,temf,AND
K2O,15,temf,AGO
K2O,15,temf,AIA
K2O,15,temf,ATG
K2O,15,temf,ARM
K2O,15,temf,ABW
K2O,15,temf,AZE
K2O,15,temf,BHS
K2O,15,temf,BHR
K2O,15,temf,BRB
K2O,15,temf,BLZ
K2O,15,temf,BEN
K2O,15,temf,BMU
K2O,15,temf,BTN
K2O,15,temf,BOL
K2O,15,temf,BES
K2O,15,temf,BIH
K2O,15,temf,BWA
K2O,15,temf,IOT
K2O,15,temf,VGB
K2O,15,temf,BRN
K2O,15,temf,BFA
K2O,15,temf,BDI
K2O,15,temf,KHM
K2O,15,temf,CMR
K2O,15,temf,CPV
K2O,15,temf,CYM
K2O,15,temf,CAF
K2O,15,temf,TCD
K2O,15,temf,CXR
K2O,15,temf,CCK
K2O,15,temf,COL
K2O,15,temf,COM
K2O,15,temf,COK
K2O,15,temf,CRI
K2O,15,temf,CIV
K2O,15,temf,CUB
K2O,15,temf,CUW
K2O,15,temf,COD
K2O,15,temf,DJI
K2O,15,temf,DOM
K2O,15,temf,DMA
K2O,15,temf,ECU
K2O,15,temf,SLV
K2O,15,temf,GNQ
K2O,15,temf,ERI
K2O,15,temf,ETH
K2O,15,temf,FLK
K2O,15,temf,FJI
K2O,15,temf,GUF
K2O,15,temf,PYF
K2O,15,temf,GAB
K2O,15,temf,GMB
K2O,15,temf,GEO
K2O,15,temf,GHA
K2O,15,temf,GRL
K2O,15,temf,GRD
K2O,15,temf,GLP
K2O,15,temf,GUM
K2O,15,temf,GTM
K2O,15,temf,GNB
K2O,15,temf,GIN
K2O,15,temf,GUY
K2O,15,temf,HTI
K2O,15,temf,HND
K2O,15,temf,ISL
K2O,15,temf,IRQ
K2O,15,temf,IMN
K2O,15,temf,ISR
K2O,15,temf,JAM
K2O,15,temf,JEY
K2O,15,temf,JOR
K2O,15,temf,KAZ
K2O,15,temf,KEN
K2O,15,temf,KIR
K2O,15,temf,XKO
K2O,15,temf,KWT
K2O,15,temf,KGZ
K2O,15,temf,LAO
K2O,15,temf,LBN
K2O,15,temf,LSO
K2O,15,temf,LBR
K2O,15,temf,LBY
K2O,15,temf,LIE
K2O,15,temf,MKD
K2O,15,temf,MDG
K2O,15,temf,MWI
K2O,15,temf,MDV
K2O,15,temf,MLI
K2O,15,temf,MHL
K2O,15,temf,MTQ
K2O,15,temf,MRT
K2O,15,temf,MUS
K2O,15,temf,MYT
K2O,15,temf,FSM
K2O,15,temf,MDA
K2O,15,temf,MCO
K2O,15,temf,MNG
K2O,15,temf,MNE
K2O,15,temf,MSR
K2O,15,temf,MOZ
K2O,15,temf,MMR
K2O,15,temf,"NAM"
K2O,15,temf,NRU
K2O,15,temf,NPL
K2O,15,temf,NCL
K2O,15,temf,NIC
K2O,15,temf,NER
K2O,15,temf,NGA
K2O,15,temf,NIU
K2O,15,temf,NFK
K2O,15,temf,PRK
K2O,15,temf,MNP
K2O,15,temf,NOR
K2O,15,temf,OMN
K2O,15,temf,PLW
K2O,15,temf,PSE
K2O,15,temf,PAN
K2O,15,temf,PNG
K2O,15,temf,PRY
K2O,15,temf,PER
K2O,15,temf,PCN
K2O,15,temf,XMI
K2O,15,temf,PRI
K2O,15,temf,QAT
K2O,15,temf,COG
K2O,15,temf,REU
K2O,15,temf,RWA
K2O,15,temf,BLM
K2O,15,temf,MAF
K2O,15,temf,SHN
K2O,15,temf,KNA
K2O,15,temf,LCA
K2O,15,temf,SPM
K2O,15,temf,VCT
K2O,15,temf,WSM
K2O,15,temf,SMR
K2O,15,temf,STP
K2O,15,temf,SAU
K2O,15,temf,SEN
K2O,15,temf,SRB
K2O,15,temf,SYC
K2O,15,temf,SLE
K2O,15,temf,SGP
K2O,15,temf,SXM
K2O,15,temf,SLB
K2O,15,temf,SOM
K2O,15,temf,KOR
K2O,15,temf,SSD
K2O,15,temf,LKA
K2O,15,temf,SDN
K2O,15,temf,SUR
K2O,15,temf,SWZ
K2O,15,temf,CHE
K2O,15,temf,SYR
K2O,15,temf,TWN
K2O,15,temf,TJK
K2O,15,temf,TZA
K2O,15,temf,TLS
K2O,15,temf,TGO
K2O,15,temf,TKL
K2O,15,temf,TON
K2O,15,temf,TTO
K2O,15,temf,TUN
K2O,15,temf,TKM
K2O,15,temf,TCA
K2O,15,temf,TUV
K2O,15,temf,UGA
K2O,15,temf,ARE
K2O,15,temf,URY
K2O,15,temf,VUT
K2O,15,temf,VEN
K2O,15,temf,VIR
K2O,15,temf,WLF
K2O,15,temf,ESH
K2O,15,temf,YEM
K2O,15,temf,ZMB
K2O,15,temf,ZWE
K2O,15,trof,AFG
K2O,15,trof,ALB
K2O,15,trof,DZA
K2O,15,trof,ASM
K2O,15,trof,AND
K2O,15,trof,AGO
K2O,15,trof,AIA
K2O,15,trof,ATG
K2O,15,trof,ARM
K2O,15,trof,ABW
K2O,15,trof,AZE
K2O,15,trof,BHS
K2O,15,trof,BHR
K2O,15,trof,BRB
K2O,15,trof,BLZ
K2O,15,trof,BEN
K2O,15,trof,BMU
K2O,15,trof,BTN
K2O,15,trof,BOL
K2O,15,trof,BES
K2O,15,trof,BIH
K2O,15,trof,BWA
K2O,15,trof,IOT
K2O,15,trof,VGB
K2O,15,trof,BRN
K2O,15,trof,BFA
K2O,15,trof,BDI
K2O,15,trof,KHM
K2O,15,trof,CMR
K2O,15,trof,CPV
K2O,15,trof,CYM
K2O,15,trof,CAF
K2O,15,trof,TCD
K2O,15,trof,CXR
K2O,15,trof,CCK
K2O,15,trof,COL
K2O,15,trof,COM
K2O,15,trof,COK
K2O,15,trof,CRI
K2O,15,trof,CIV
K2O,15,trof,CUB
K2O,15,trof,CUW
K2O,15,trof,COD
K2O,15,trof,DJI
K2O,15,trof,DOM
K2O,15,trof,DMA
K2O,15,trof,ECU
K2O,15,trof,SLV
K2O,15,trof,GNQ
K2O,15,trof,ERI
K2O,15,trof,ETH
K2O,15,trof,FLK
K2O,15,trof,FJI
K2O,15,trof,GUF
K2O,15,trof,PYF
K2O,15,trof,GAB
K2O,15,trof,GMB
K2O,15,trof,GEO
K2O,15,trof,GHA
K2O,15,trof,GRL
K2O,15,trof,GRD
K2O,15,trof,GLP
K2O,15,trof,GUM
K2O,15,trof,GTM
K2O,15,trof,GNB
K2O,15,trof,GIN
K2O,15,trof,GUY
K2O,15,trof,HTI
K2O,15,trof,HND
K2O,15,trof,ISL
K2O,15,trof,IRQ
K2O,15,trof,IMN
K2O,15,trof,ISR
K2O,15,trof,JAM
K2O,15,trof,JEY
K2O,15,trof,JOR
K2O,15,trof,KAZ
K2O,15,trof,KEN
K2O,15,trof,KIR
K2O,15,trof,XKO
K2O,15,trof,KWT
K2O,15,trof,KGZ
K2O,15,trof,LAO
K2O,15,trof,LBN
K2O,15,trof,LSO
K2O,15,trof,LBR
K2O,15,trof,LBY
K2O,15,trof,LIE
K2O,15,trof,MKD
K2O,15,trof,MDG
K2O,15,trof,MWI
K2O,15,trof,MDV
K2O,15,trof,MLI
K2O,15,trof,MHL
K2O,15,trof,MTQ
K2O,15,trof,MRT
K2O,15,trof,MUS
K2O,15,trof,MYT
K2O,15,trof,FSM
K2O,15,trof,MDA
K2O,15,trof,MCO
K2O,15,trof,MNG
K2O,15,trof,MNE
K2O,15,trof,MSR
K2O,15,trof,MOZ
K2O,15,trof,MMR
K2O,15,trof,"NAM"
K2O,15,trof,NRU
K2O,15,trof,NPL
K2O,15,trof,NCL
K2O,15,trof,NIC
K2O,15,trof,NER
K2O,15,trof,NGA
K2O,15,trof,NIU
K2O,15,trof,NFK
K2O,15,trof,PRK
K2O,15,trof,MNP
K2O,15,trof,NOR
K2O,15,trof,OMN
K2O,15,trof,PLW
K2O,15,trof,PSE
K2O,15,trof,PAN
K2O,15,trof,PNG
K2O,15,trof,PRY
K2O,15,trof,PER
K2O,15,trof,PCN
K2O,15,trof,XMI
K2O,15,trof,PRI
K2O,15,trof,QAT
K2O,15,trof,COG
K2O,15,trof,REU
K2O,15,trof,RWA
K2O,15,trof,BLM
K2O,15,trof,MAF
K2O,15,trof,SHN
K2O,15,trof,KNA
K2O,15,trof,LCA
K2O,15,trof,SPM
K2O,15,trof,VCT
K2O,15,trof,WSM
K2O,15,trof,SMR
K2O,15,trof,STP
K2O,15,trof,SAU
K2O,15,trof,SEN
K2O,15,trof,SRB
K2O,15,trof,SYC
K2O,15,trof,SLE
K2O,15,trof,SGP
K2O,15,trof,SXM
K2O,15,trof,SLB
K2O,15,trof,SOM
K2O,15,trof,KOR
K2O,15,trof,SSD
K2O,15,trof,LKA
K2O,15,trof,SDN
K2O,15,trof,SUR
K2O,15,trof,SWZ
K2O,15,trof,CHE
K2O,15,trof,SYR
K2O,15,trof,TWN
K2O,15,trof,TJK
K2O,15,trof,TZA
K2O,15,trof,TLS
K2O,15,trof,TGO
K2O,15,trof,TKL
K2O,15,trof,TON
K2O,15,trof,TTO
K2O,15,trof,TUN
K2O,15,trof,TKM
