iso3c,nutrient,split_rest_names,rate
FIN,K2O,cowp,49.62
FIN,K2O,fodd,66.1625
FIN,K2O,lent,30
FIN,K2O,opul,30
FIN,K2O,othr,47
FIN,K2O,pige,0.4
FIN,K2O,rcof,50.10434782608696
FIN,K2O,spis,62.5
FIN,K2O,teas,277
FIN,K2O,tnut,95
FIN,K2O,toba,98.5
FRA,N,acof,79.88
FRA,N,bean,45.5
FRA,N,chic,0
FRA,N,coco,79.28571428571429
FRA,N,cowp,0.5
FRA,N,fodd,52
FRA,N,lent,45
FRA,N,opul,150
FRA,N,othr,128
FRA,N,pige,14.5
FRA,N,rcof,79.88
FRA,N,spis,104.2
FRA,N,teas,661
FRA,N,tnut,110
FRA,N,toba,16.625
FRA,P2O5,acof,41.216
FRA,P2O5,bean,60.6
FRA,P2O5,chic,60
FRA,P2O5,coco,42.5
FRA,P2O5,cowp,0.6
FRA,P2O5,fodd,38.5
FRA,P2O5,lent,52.5
FRA,P2O5,opul,85
FRA,P2O5,othr,42
FRA,P2O5,pige,10.8
FRA,P2O5,rcof,41.216
FRA,P2O5,spis,62.5
FRA,P2O5,teas,360
FRA,P2O5,tnut,45
FRA,P2O5,toba,35.06666666666667
FRA,K2O,acof,50.10434782608696
FRA,K2O,bean,45.5
FRA,K2O,chic,0
FRA,K2O,coco,50.714285714285715
FRA,K2O,cowp,61.125
FRA,K2O,fodd,52.5
FRA,K2O,lent,30
FRA,K2O,opul,180
FRA,K2O,othr,47
FRA,K2O,pige,0.4
FRA,K2O,rcof,50.10434782608696
FRA,K2O,spis,62.5
FRA,K2O,teas,277
FRA,K2O,tnut,95
FRA,K2O,toba,98.5
GUF,N,acof,100
GUF,N,bean,36.666666666666664
GUF,N,chic,75
GUF,N,coco,85
GUF,N,cowp,0.5
GUF,N,fodd,30
GUF,N,lent,90
GUF,N,opul,36.666666666666664
GUF,N,othr,34.733333333333334
GUF,N,pige,14.5
GUF,N,rcof,100
GUF,N,spis,85
GUF,N,teas,103.29230769230769
GUF,N,tnut,100
GUF,N,toba,71.66666666666667
GUF,P2O5,acof,36.666666666666664
GUF,P2O5,bean,46.666666666666664
GUF,P2O5,chic,10
GUF,P2O5,coco,31.25
GUF,P2O5,cowp,0.6
GUF,P2O5,fodd,60
GUF,P2O5,lent,60
GUF,P2O5,opul,57.857142857142854
GUF,P2O5,othr,20.22222222222222
GUF,P2O5,pige,10.8
GUF,P2O5,rcof,36.666666666666664
GUF,P2O5,spis,50
GUF,P2O5,teas,38.07692307692308
GUF,P2O5,tnut,90
GUF,P2O5,toba,28.333333333333332
GUF,K2O,acof,66
GUF,K2O,bean,20
GUF,K2O,chic,0
GUF,K2O,coco,45
GUF,K2O,cowp,48.148148148148145
GUF,K2O,fodd,33.3
GUF,K2O,lent,60
GUF,K2O,opul,45
GUF,K2O,othr,26.066666666666666
GUF,K2O,pige,0.4
GUF,K2O,rcof,66
GUF,K2O,spis,40
GUF,K2O,teas,44.746153846153845
GUF,K2O,tnut,90
GUF,K2O,toba,32.5
PYF,N,acof,79.88
PYF,N,bean,52.223076923076924
PYF,N,chic,75
PYF,N,coco,70
PYF,N,cowp,0.5
PYF,N,fodd,0
PYF,N,lent,0
PYF,N,opul,30.85
PYF,N,othr,0
PYF,N,pige,14.5
PYF,N,rcof,79.88
PYF,N,spis,125.7
PYF,N,teas,103.29230769230769
PYF,N,tnut,81.95
PYF,N,toba,62.86774193548387
PYF,P2O5,acof,41.216
PYF,P2O5,bean,52.36923076923077
PYF,P2O5,chic,10
PYF,P2O5,coco,60
PYF,P2O5,cowp,0.6
PYF,P2O5,fodd,45
PYF,P2O5,lent,45
PYF,P2O5,opul,50.689473684210526
PYF,P2O5,othr,0
PYF,P2O5,pige,10.8
PYF,P2O5,rcof,41.216
PYF,P2O5,spis,76.51428571428572
PYF,P2O5,teas,38.07692307692308
PYF,P2O5,tnut,27.55
PYF,P2O5,toba,45.854838709677416
PYF,K2O,acof,50.10434782608696
PYF,K2O,bean,51.22727272727273
PYF,K2O,chic,0
PYF,K2O,coco,120
PYF,K2O,cowp,36
PYF,K2O,fodd,24
PYF,K2O,lent,0
PYF,K2O,opul,45.013333333333335
PYF,K2O,othr,0
PYF,K2O,pige,0.4
PYF,K2O,rcof,50.10434782608696
PYF,K2O,spis,73.01428571428572
PYF,K2O,teas,44.746153846153845
PYF,K2O,tnut,29.95
PYF,K2O,toba,49.77142857142857
GAB,N,acof,32.28
GAB,N,bean,14.7
GAB,N,chic,75
GAB,N,coco,79.28571428571429
GAB,N,cowp,0.5
GAB,N,fodd,13.6
GAB,N,lent,35.7
GAB,N,opul,10.366666666666667
GAB,N,othr,34.733333333333334
GAB,N,pige,14.5
GAB,N,rcof,32.28
GAB,N,spis,249.9
GAB,N,teas,35
GAB,N,tnut,71.4
GAB,N,toba,31.166666666666668
GAB,P2O5,acof,14.28
GAB,P2O5,bean,20.7
GAB,P2O5,chic,10
GAB,P2O5,coco,42.5
GAB,P2O5,cowp,0.6
GAB,P2O5,fodd,52.2
GAB,P2O5,lent,71.4
GAB,P2O5,opul,14.266666666666666
GAB,P2O5,othr,20.22222222222222
GAB,P2O5,pige,10.8
GAB,P2O5,rcof,14.28
GAB,P2O5,spis,53.6
GAB,P2O5,teas,15
GAB,P2O5,tnut,35.7
GAB,P2O5,toba,40.833333333333336
GAB,K2O,acof,17.5
GAB,K2O,bean,6.4
GAB,K2O,chic,0
GAB,K2O,coco,50.714285714285715
GAB,K2O,cowp,26.448
GAB,K2O,fodd,21.4
GAB,K2O,lent,57.1
GAB,K2O,opul,10
GAB,K2O,othr,26.066666666666666
GAB,K2O,pige,0.4
GAB,K2O,rcof,17.5
GAB,K2O,spis,57.1
GAB,K2O,teas,15
GAB,K2O,tnut,57.1
GAB,K2O,toba,36.333333333333336
GMB,N,acof,30
GMB,N,bean,14.7
GMB,N,chic,75
GMB,N,coco,79.28571428571429
GMB,N,cowp,0.5
GMB,N,fodd,13.6
GMB,N,lent,35.7
GMB,N,opul,10.366666666666667
GMB,N,othr,34.733333333333334
GMB,N,pige,14.5
GMB,N,rcof,30
GMB,N,spis,249.9
GMB,N,teas,35
GMB,N,tnut,71.4
GMB,N,toba,30
GMB,P2O5,acof,20
GMB,P2O5,bean,20.7
GMB,P2O5,chic,10
GMB,P2O5,coco,42.5
GMB,P2O5,cowp,0.6
GMB,P2O5,fodd,52.2
GMB,P2O5,lent,71.4
GMB,P2O5,opul,14.266666666666666
GMB,P2O5,othr,20.22222222222222
GMB,P2O5,pige,10.8
GMB,P2O5,rcof,20
GMB,P2O5,spis,53.6
GMB,P2O5,teas,15
GMB,P2O5,tnut,35.7
GMB,P2O5,toba,10
GMB,K2O,acof,10
GMB,K2O,bean,6.4
GMB,K2O,chic,0
GMB,K2O,coco,50.714285714285715
GMB,K2O,cowp,11.666666666666666
GMB,K2O,fodd,21.4
GMB,K2O,lent,57.1
GMB,K2O,opul,10
GMB,K2O,othr,26.066666666666666
GMB,K2O,pige,0.4
GMB,K2O,rcof,10
GMB,K2O,spis,57.1
GMB,K2O,teas,15
GMB,K2O,tnut,57.1
GMB,K2O,toba,15
GEO,N,acof,70.71428571428571
GEO,N,bean,137.5
GEO,N,chic,0
GEO,N,coco,100
GEO,N,cowp,0.5
GEO,N,fodd,153.43333333333334
GEO,N,lent,35.7
GEO,N,opul,28.1
GEO,N,othr,34.733333333333334
GEO,N,pige,14.5
GEO,N,rcof,70.71428571428571
GEO,N,spis,109
GEO,N,teas,113.6
GEO,N,tnut,106.25
GEO,N,toba,29.033333333333335
GEO,P2O5,acof,56.42857142857143
GEO,P2O5,bean,91.5
GEO,P2O5,chic,60
GEO,P2O5,coco,55
GEO,P2O5,cowp,0.6
GEO,P2O5,fodd,185.06666666666666
GEO,P2O5,lent,71.4
GEO,P2O5,opul,84.15
GEO,P2O5,othr,20.22222222222222
GEO,P2O5,pige,10.8
GEO,P2O5,rcof,56.42857142857143
GEO,P2O5,spis,86.4
GEO,P2O5,teas,24.25
GEO,P2O5,tnut,9.7
GEO,P2O5,toba,20.633333333333333
GEO,K2O,acof,51.42857142857143
GEO,K2O,bean,120
GEO,K2O,chic,0
GEO,K2O,coco,57.5
GEO,K2O,cowp,54.766666666666666
GEO,K2O,fodd,70.2
GEO,K2O,lent,57.1
GEO,K2O,opul,39.1
GEO,K2O,othr,26.066666666666666
GEO,K2O,pige,0.4
GEO,K2O,rcof,51.42857142857143
GEO,K2O,spis,82.8
GEO,K2O,teas,39.45
GEO,K2O,tnut,51.4
GEO,K2O,toba,37
DEU,N,acof,79.88
DEU,N,bean,45.5
DEU,N,chic,0
DEU,N,coco,79.28571428571429
DEU,N,cowp,0.5
DEU,N,fodd,90
DEU,N,lent,45
DEU,N,opul,25
DEU,N,othr,128
DEU,N,pige,14.5
DEU,N,rcof,79.88
DEU,N,spis,104.2
DEU,N,teas,661
DEU,N,tnut,110
DEU,N,toba,16.625
DEU,P2O5,acof,41.216
DEU,P2O5,bean,60.6
DEU,P2O5,chic,60
DEU,P2O5,coco,42.5
DEU,P2O5,cowp,0.6
DEU,P2O5,fodd,32.5
DEU,P2O5,lent,52.5
DEU,P2O5,opul,30
DEU,P2O5,othr,42
DEU,P2O5,pige,10.8
DEU,P2O5,rcof,41.216
DEU,P2O5,spis,62.5
DEU,P2O5,teas,360
DEU,P2O5,tnut,45
DEU,P2O5,toba,35.06666666666667
DEU,K2O,acof,50.10434782608696
DEU,K2O,bean,45.5
DEU,K2O,chic,0
DEU,K2O,coco,50.714285714285715
DEU,K2O,cowp,61.125
DEU,K2O,fodd,50
DEU,K2O,lent,30
DEU,K2O,opul,45
DEU,K2O,othr,47
DEU,K2O,pige,0.4
DEU,K2O,rcof,50.10434782608696
DEU,K2O,spis,62.5
DEU,K2O,teas,277
DEU,K2O,tnut,95
DEU,K2O,toba,98.5
GHA,N,acof,30
GHA,N,bean,14.7
GHA,N,chic,75
GHA,N,coco,79.28571428571429
GHA,N,cowp,0.5
GHA,N,fodd,13.6
GHA,N,lent,35.7
GHA,N,opul,10.366666666666667
GHA,N,othr,34.733333333333334
GHA,N,pige,14.5
GHA,N,rcof,30
GHA,N,spis,249.9
GHA,N,teas,35
GHA,N,tnut,71.4
GHA,N,toba,30
GHA,P2O5,acof,20
GHA,P2O5,bean,20.7
GHA,P2O5,chic,10
GHA,P2O5,coco,42.5
GHA,P2O5,cowp,0.6
GHA,P2O5,fodd,52.2
GHA,P2O5,lent,71.4
GHA,P2O5,opul,14.266666666666666
GHA,P2O5,othr,20.22222222222222
GHA,P2O5,pige,10.8
GHA,P2O5,rcof,20
GHA,P2O5,spis,53.6
GHA,P2O5,teas,15
GHA,P2O5,tnut,35.7
GHA,P2O5,toba,10
GHA,K2O,acof,10
GHA,K2O,bean,6.4
GHA,K2O,chic,0
GHA,K2O,coco,50.714285714285715
GHA,K2O,cowp,11.666666666666666
GHA,K2O,fodd,21.4
GHA,K2O,lent,57.1
GHA,K2O,opul,10
GHA,K2O,othr,26.066666666666666
GHA,K2O,pige,0.4
GHA,K2O,rcof,10
GHA,K2O,spis,57.1
GHA,K2O,teas,15
GHA,K2O,tnut,57.1
GHA,K2O,toba,15
GIB,N,acof,79.88
GIB,N,bean,45.5
GIB,N,chic,0
GIB,N,coco,79.28571428571429
GIB,N,cowp,0.5
GIB,N,fodd,44.94
GIB,N,lent,45
GIB,N,opul,32.43
GIB,N,othr,128
GIB,N,pige,14.5
GIB,N,rcof,79.88
GIB,N,spis,104.2
GIB,N,teas,661
GIB,N,tnut,110
GIB,N,toba,15.2
GIB,P2O5,acof,41.216
GIB,P2O5,bean,60.6
GIB,P2O5,chic,60
GIB,P2O5,coco,42.5
GIB,P2O5,cowp,0.6
GIB,P2O5,fodd,24.36
GIB,P2O5,lent,52.5
GIB,P2O5,opul,27.45
GIB,P2O5,othr,42
GIB,P2O5,pige,10.8
GIB,P2O5,rcof,41.216
GIB,P2O5,spis,62.5
GIB,P2O5,teas,360
GIB,P2O5,tnut,45
GIB,P2O5,toba,35.75
GIB,K2O,acof,50.10434782608696
GIB,K2O,bean,45.5
GIB,K2O,chic,0
GIB,K2O,coco,50.714285714285715
GIB,K2O,cowp,35.59375
GIB,K2O,fodd,35.74375
GIB,K2O,lent,30
GIB,K2O,opul,19.85
GIB,K2O,othr,47
GIB,K2O,pige,0.4
GIB,K2O,rcof,50.10434782608696
GIB,K2O,spis,62.5
GIB,K2O,teas,277
GIB,K2O,tnut,95
GIB,K2O,toba,76.9
GRC,N,acof,79.88
GRC,N,bean,45.5
GRC,N,chic,0
GRC,N,coco,79.28571428571429
GRC,N,cowp,0.5
GRC,N,fodd,44.94
GRC,N,lent,45
GRC,N,opul,40
GRC,N,othr,128
GRC,N,pige,14.5
GRC,N,rcof,79.88
GRC,N,spis,104.2
GRC,N,teas,661
GRC,N,tnut,110
GRC,N,toba,15.2
GRC,P2O5,acof,41.216
GRC,P2O5,bean,60.6
GRC,P2O5,chic,60
GRC,P2O5,coco,42.5
GRC,P2O5,cowp,0.6
GRC,P2O5,fodd,24.36
GRC,P2O5,lent,52.5
GRC,P2O5,opul,20
GRC,P2O5,othr,42
GRC,P2O5,pige,10.8
GRC,P2O5,rcof,41.216
GRC,P2O5,spis,62.5
GRC,P2O5,teas,360
GRC,P2O5,tnut,45
GRC,P2O5,toba,35.75
GRC,K2O,acof,50.10434782608696
GRC,K2O,bean,45.5
GRC,K2O,chic,0
GRC,K2O,coco,50.714285714285715
GRC,K2O,cowp,35.59375
GRC,K2O,fodd,35.74375
GRC,K2O,lent,30
GRC,K2O,opul,15
GRC,K2O,othr,47
GRC,K2O,pige,0.4
GRC,K2O,rcof,50.10434782608696
GRC,K2O,spis,62.5
GRC,K2O,teas,277
GRC,K2O,tnut,95
GRC,K2O,toba,76.9
GRL,N,acof,103.12307692307692
GRL,N,bean,80
GRL,N,chic,75
GRL,N,coco,71.11111111111111
GRL,N,cowp,0.5
GRL,N,fodd,30
GRL,N,lent,90
GRL,N,opul,40
GRL,N,othr,64
GRL,N,pige,14.5
GRL,N,rcof,103.12307692307692
GRL,N,spis,85
GRL,N,teas,661
GRL,N,tnut,100
GRL,N,toba,100
GRL,P2O5,acof,43.38461538461539
GRL,P2O5,bean,40
GRL,P2O5,chic,10
GRL,P2O5,coco,35
GRL,P2O5,cowp,0.6
GRL,P2O5,fodd,60
GRL,P2O5,lent,60
GRL,P2O5,opul,56.5
GRL,P2O5,othr,21
GRL,P2O5,pige,10.8
GRL,P2O5,rcof,43.38461538461539
GRL,P2O5,spis,50
GRL,P2O5,teas,360
GRL,P2O5,tnut,90
GRL,P2O5,toba,120
GRL,K2O,acof,60.2
GRL,K2O,bean,60
GRL,K2O,chic,0
GRL,K2O,coco,40
GRL,K2O,cowp,107.5
GRL,K2O,fodd,48.49880952380953
GRL,K2O,lent,60
GRL,K2O,opul,52.22222222222222
GRL,K2O,othr,23.5
GRL,K2O,pige,0.4
GRL,K2O,rcof,60.2
GRL,K2O,spis,40
GRL,K2O,teas,277
GRL,K2O,tnut,90
GRL,K2O,toba,220
GRD,N,acof,80
GRD,N,bean,80
GRD,N,chic,75
GRD,N,coco,60
GRD,N,cowp,0.5
GRD,N,fodd,30
GRD,N,lent,90
GRD,N,opul,40
GRD,N,othr,34.733333333333334
GRD,N,pige,14.5
GRD,N,rcof,80
GRD,N,spis,85
GRD,N,teas,103.29230769230769
GRD,N,tnut,100
GRD,N,toba,80
GRD,P2O5,acof,40
GRD,P2O5,bean,60
GRD,P2O5,chic,10
GRD,P2O5,coco,40
GRD,P2O5,cowp,0.6
GRD,P2O5,fodd,60
GRD,P2O5,lent,60
GRD,P2O5,opul,80
GRD,P2O5,othr,20.22222222222222
GRD,P2O5,pige,10.8
GRD,P2O5,rcof,40
GRD,P2O5,spis,50
GRD,P2O5,teas,38.07692307692308
GRD,P2O5,tnut,90
GRD,P2O5,toba,60
GRD,K2O,acof,60
GRD,K2O,bean,60
GRD,K2O,chic,0
GRD,K2O,coco,40
GRD,K2O,cowp,56.666666666666664
GRD,K2O,fodd,33.3
GRD,K2O,lent,60
GRD,K2O,opul,60
GRD,K2O,othr,26.066666666666666
GRD,K2O,pige,0.4
GRD,K2O,rcof,60
GRD,K2O,spis,40
GRD,K2O,teas,44.746153846153845
GRD,K2O,tnut,90
GRD,K2O,toba,60
GLP,N,acof,80
GLP,N,bean,80
GLP,N,chic,75
GLP,N,coco,60
GLP,N,cowp,0.5
GLP,N,fodd,30
GLP,N,lent,90
GLP,N,opul,40
GLP,N,othr,34.733333333333334
GLP,N,pige,14.5
GLP,N,rcof,80
GLP,N,spis,85
GLP,N,teas,103.29230769230769
GLP,N,tnut,100
GLP,N,toba,80
GLP,P2O5,acof,40
GLP,P2O5,bean,60
GLP,P2O5,chic,10
GLP,P2O5,coco,40
GLP,P2O5,cowp,0.6
GLP,P2O5,fodd,60
GLP,P2O5,lent,60
GLP,P2O5,opul,80
GLP,P2O5,othr,20.22222222222222
GLP,P2O5,pige,10.8
GLP,P2O5,rcof,40
GLP,P2O5,spis,50
GLP,P2O5,teas,38.07692307692308
GLP,P2O5,tnut,90
GLP,P2O5,toba,60
GLP,K2O,acof,60
GLP,K2O,bean,60
GLP,K2O,chic,0
GLP,K2O,coco,40
GLP,K2O,cowp,56.666666666666664
GLP,K2O,fodd,33.3
GLP,K2O,lent,60
GLP,K2O,opul,60
GLP,K2O,othr,26.066666666666666
GLP,K2O,pige,0.4
GLP,K2O,rcof,60
GLP,K2O,spis,40
GLP,K2O,teas,44.746153846153845
GLP,K2O,tnut,90
GLP,K2O,toba,60
GUM,N,acof,79.88
GUM,N,bean,52.223076923076924
GUM,N,chic,75
GUM,N,coco,70
GUM,N,cowp,0.5
GUM,N,fodd,0
GUM,N,lent,0
GUM,N,opul,30.85
GUM,N,othr,0
GUM,N,pige,14.5
GUM,N,rcof,79.88
GUM,N,spis,125.7
GUM,N,teas,103.29230769230769
GUM,N,tnut,81.95
GUM,N,toba,62.86774193548387
GUM,P2O5,acof,41.216
GUM,P2O5,bean,52.36923076923077
GUM,P2O5,chic,10
GUM,P2O5,coco,60
GUM,P2O5,cowp,0.6
GUM,P2O5,fodd,45
GUM,P2O5,lent,45
GUM,P2O5,opul,50.689473684210526
GUM,P2O5,othr,0
GUM,P2O5,pige,10.8
GUM,P2O5,rcof,41.216
GUM,P2O5,spis,76.51428571428572
GUM,P2O5,teas,38.07692307692308
GUM,P2O5,tnut,27.55
GUM,P2O5,toba,45.854838709677416
GUM,K2O,acof,50.10434782608696
GUM,K2O,bean,51.22727272727273
GUM,K2O,chic,0
GUM,K2O,coco,120
GUM,K2O,cowp,36
GUM,K2O,fodd,24
GUM,K2O,lent,0
GUM,K2O,opul,45.013333333333335
GUM,K2O,othr,0
GUM,K2O,pige,0.4
GUM,K2O,rcof,50.10434782608696
GUM,K2O,spis,73.01428571428572
GUM,K2O,teas,44.746153846153845
GUM,K2O,tnut,29.95
GUM,K2O,toba,49.77142857142857
GTM,N,acof,120
GTM,N,bean,40
GTM,N,chic,75
GTM,N,coco,60
GTM,N,cowp,0.5
GTM,N,fodd,30
GTM,N,lent,90
GTM,N,opul,50
GTM,N,othr,34.733333333333334
GTM,N,pige,14.5
GTM,N,rcof,120
GTM,N,spis,85
GTM,N,teas,103.29230769230769
GTM,N,tnut,100
GTM,N,toba,80
GTM,P2O5,acof,40
GTM,P2O5,bean,40
GTM,P2O5,chic,10
GTM,P2O5,coco,37.5
GTM,P2O5,cowp,0.6
GTM,P2O5,fodd,60
GTM,P2O5,lent,60
GTM,P2O5,opul,40
GTM,P2O5,othr,20.22222222222222
GTM,P2O5,pige,10.8
GTM,P2O5,rcof,40
GTM,P2O5,spis,50
GTM,P2O5,teas,38.07692307692308
GTM,P2O5,tnut,90
GTM,P2O5,toba,40
GTM,K2O,acof,60
GTM,K2O,bean,40
GTM,K2O,chic,0
GTM,K2O,coco,35
GTM,K2O,cowp,56.33846153846154
GTM,K2O,fodd,33.3
GTM,K2O,lent,60
GTM,K2O,opul,70
GTM,K2O,othr,26.066666666666666
GTM,K2O,pige,0.4
GTM,K2O,rcof,60
GTM,K2O,spis,40
GTM,K2O,teas,44.746153846153845
GTM,K2O,tnut,90
GTM,K2O,toba,40
GGY,N,acof,79.88
GGY,N,bean,45.5
GGY,N,chic,0
GGY,N,coco,79.28571428571429
GGY,N,cowp,0.5
GGY,N,fodd,89.5875
GGY,N,lent,45
GGY,N,opul,15
GGY,N,othr,128
GGY,N,pige,14.5
GGY,N,rcof,79.88
GGY,N,spis,104.2
GGY,N,teas,661
GGY,N,tnut,110
GGY,N,toba,16.625
GGY,P2O5,acof,41.216
GGY,P2O5,bean,60.6
GGY,P2O5,chic,60
GGY,P2O5,coco,42.5
GGY,P2O5,cowp,0.6
GGY,P2O5,fodd,38.3875
GGY,P2O5,lent,52.5
GGY,P2O5,opul,27.571428571428573
GGY,P2O5,othr,42
GGY,P2O5,pige,10.8
GGY,P2O5,rcof,41.216
GGY,P2O5,spis,62.5
GGY,P2O5,teas,360
GGY,P2O5,tnut,45
GGY,P2O5,toba,35.06666666666667
GGY,K2O,acof,50.10434782608696
GGY,K2O,bean,45.5
GGY,K2O,chic,0
GGY,K2O,coco,50.714285714285715
GGY,K2O,cowp,49.62
GGY,K2O,fodd,66.1625
GGY,K2O,lent,30
GGY,K2O,opul,30.714285714285715
GGY,K2O,othr,47
GGY,K2O,pige,0.4
GGY,K2O,rcof,50.10434782608696
GGY,K2O,spis,62.5
GGY,K2O,teas,277
GGY,K2O,tnut,95
GGY,K2O,toba,98.5
GNB,N,acof,30
GNB,N,bean,14.7
GNB,N,chic,75
GNB,N,coco,79.28571428571429
GNB,N,cowp,0.5
GNB,N,fodd,13.6
GNB,N,lent,35.7
GNB,N,opul,10.366666666666667
GNB,N,othr,34.733333333333334
GNB,N,pige,14.5
GNB,N,rcof,30
GNB,N,spis,249.9
GNB,N,teas,35
GNB,N,tnut,71.4
GNB,N,toba,30
GNB,P2O5,acof,20
GNB,P2O5,bean,20.7
GNB,P2O5,chic,10
GNB,P2O5,coco,42.5
GNB,P2O5,cowp,0.6
GNB,P2O5,fodd,52.2
GNB,P2O5,lent,71.4
GNB,P2O5,opul,14.266666666666666
GNB,P2O5,othr,20.22222222222222
GNB,P2O5,pige,10.8
GNB,P2O5,rcof,20
GNB,P2O5,spis,53.6
GNB,P2O5,teas,15
GNB,P2O5,tnut,35.7
GNB,P2O5,toba,10
GNB,K2O,acof,10
GNB,K2O,bean,6.4
GNB,K2O,chic,0
GNB,K2O,coco,50.714285714285715
GNB,K2O,cowp,11.666666666666666
GNB,K2O,fodd,21.4
GNB,K2O,lent,57.1
GNB,K2O,opul,10
GNB,K2O,othr,26.066666666666666
GNB,K2O,pige,0.4
GNB,K2O,rcof,10
GNB,K2O,spis,57.1
GNB,K2O,teas,15
GNB,K2O,tnut,57.1
GNB,K2O,toba,15
GIN,N,acof,30
GIN,N,bean,14.7
GIN,N,chic,75
GIN,N,coco,79.28571428571429
GIN,N,cowp,0.5
GIN,N,fodd,13.6
GIN,N,lent,35.7
GIN,N,opul,10.366666666666667
GIN,N,othr,34.733333333333334
GIN,N,pige,14.5
GIN,N,rcof,30
GIN,N,spis,249.9
GIN,N,teas,35
GIN,N,tnut,71.4
GIN,N,toba,30
GIN,P2O5,acof,20
GIN,P2O5,bean,20.7
GIN,P2O5,chic,10
GIN,P2O5,coco,42.5
GIN,P2O5,cowp,0.6
GIN,P2O5,fodd,52.2
GIN,P2O5,lent,71.4
GIN,P2O5,opul,14.266666666666666
GIN,P2O5,othr,20.22222222222222
GIN,P2O5,pige,10.8
GIN,P2O5,rcof,20
GIN,P2O5,spis,53.6
GIN,P2O5,teas,15
GIN,P2O5,tnut,35.7
GIN,P2O5,toba,10
GIN,K2O,acof,10
GIN,K2O,bean,6.4
GIN,K2O,chic,0
GIN,K2O,coco,50.714285714285715
GIN,K2O,cowp,11.666666666666666
GIN,K2O,fodd,21.4
GIN,K2O,lent,57.1
GIN,K2O,opul,10
GIN,K2O,othr,26.066666666666666
GIN,K2O,pige,0.4
GIN,K2O,rcof,10
GIN,K2O,spis,57.1
GIN,K2O,teas,15
GIN,K2O,tnut,57.1
GIN,K2O,toba,15
GUY,N,acof,100
GUY,N,bean,36.666666666666664
GUY,N,chic,75
GUY,N,coco,85
GUY,N,cowp,0.5
GUY,N,fodd,30
GUY,N,lent,90
GUY,N,opul,36.666666666666664
GUY,N,othr,34.733333333333334
GUY,N,pige,14.5
GUY,N,rcof,100
GUY,N,spis,85
GUY,N,teas,103.29230769230769
GUY,N,tnut,100
GUY,N,toba,71.66666666666667
GUY,P2O5,acof,36.666666666666664
GUY,P2O5,bean,46.666666666666664
GUY,P2O5,chic,10
GUY,P2O5,coco,31.25
GUY,P2O5,cowp,0.6
GUY,P2O5,fodd,60
GUY,P2O5,lent,60
GUY,P2O5,opul,57.857142857142854
GUY,P2O5,othr,20.22222222222222
GUY,P2O5,pige,10.8
GUY,P2O5,rcof,36.666666666666664
GUY,P2O5,spis,50
GUY,P2O5,teas,38.07692307692308
GUY,P2O5,tnut,90
GUY,P2O5,toba,28.333333333333332
GUY,K2O,acof,66
GUY,K2O,bean,20
GUY,K2O,chic,0
GUY,K2O,coco,45
GUY,K2O,cowp,48.148148148148145
GUY,K2O,fodd,33.3
GUY,K2O,lent,60
GUY,K2O,opul,45
GUY,K2O,othr,26.066666666666666
GUY,K2O,pige,0.4
GUY,K2O,rcof,66
GUY,K2O,spis,40
GUY,K2O,teas,44.746153846153845
GUY,K2O,tnut,90
GUY,K2O,toba,32.5
HTI,N,acof,80
HTI,N,bean,80
HTI,N,chic,75
HTI,N,coco,60
HTI,N,cowp,0.5
HTI,N,fodd,30
HTI,N,lent,90
HTI,N,opul,40
HTI,N,othr,34.733333333333334
HTI,N,pige,14.5
HTI,N,rcof,80
HTI,N,spis,85
HTI,N,teas,103.29230769230769
HTI,N,tnut,100
HTI,N,toba,80
HTI,P2O5,acof,40
HTI,P2O5,bean,60
HTI,P2O5,chic,10
HTI,P2O5,coco,40
HTI,P2O5,cowp,0.6
HTI,P2O5,fodd,60
HTI,P2O5,lent,60
HTI,P2O5,opul,80
HTI,P2O5,othr,20.22222222222222
HTI,P2O5,pige,10.8
HTI,P2O5,rcof,40
HTI,P2O5,spis,50
HTI,P2O5,teas,38.07692307692308
HTI,P2O5,tnut,90
HTI,P2O5,toba,60
HTI,K2O,acof,60
HTI,K2O,bean,60
HTI,K2O,chic,0
HTI,K2O,coco,40
HTI,K2O,cowp,56.666666666666664
HTI,K2O,fodd,33.3
HTI,K2O,lent,60
HTI,K2O,opul,60
HTI,K2O,othr,26.066666666666666
HTI,K2O,pige,0.4
HTI,K2O,rcof,60
HTI,K2O,spis,40
HTI,K2O,teas,44.746153846153845
HTI,K2O,tnut,90
HTI,K2O,toba,60
HND,N,acof,150
HND,N,bean,30
HND,N,chic,75
HND,N,coco,60
HND,N,cowp,0.5
HND,N,fodd,30
HND,N,lent,90
HND,N,opul,50
HND,N,othr,34.733333333333334
HND,N,pige,14.5
HND,N,rcof,150
HND,N,spis,85
HND,N,teas,103.29230769230769
HND,N,tnut,100
HND,N,toba,80
HND,P2O5,acof,40
HND,P2O5,bean,50
HND,P2O5,chic,10
HND,P2O5,coco,30
HND,P2O5,cowp,0.6
HND,P2O5,fodd,60
HND,P2O5,lent,60
HND,P2O5,opul,40
HND,P2O5,othr,20.22222222222222
HND,P2O5,pige,10.8
HND,P2O5,rcof,40
HND,P2O5,spis,50
HND,P2O5,teas,38.07692307692308
HND,P2O5,tnut,90
HND,P2O5,toba,30
HND,K2O,acof,100
HND,K2O,bean,80
HND,K2O,chic,0
HND,K2O,coco,30
