iso3c,nutrient,prod_system,split_rest_names,allocated_nutrient
STP,K2O,H,cass,0
STP,K2O,I,cass,0
SAU,K2O,H,cass,0
SAU,K2O,I,cass,0
SEN,K2O,H,cass,0
SEN,K2O,I,cass,0.36888045973856814
SRB,K2O,H,cass,0
SRB,K2O,I,cass,0
SYC,K2O,H,cass,0
SYC,K2O,I,cass,0
SLE,K2O,H,cass,0
SLE,K2O,I,cass,0
SGP,K2O,H,cass,0
SGP,K2O,I,cass,0
SXM,K2O,H,cass,0
SXM,K2O,I,cass,0
SLB,K2O,H,cass,0
SLB,K2O,I,cass,0
SOM,K2O,H,cass,2.5428000488281253
SOM,K2O,I,cass,0
KOR,K2O,H,cass,0
KOR,K2O,I,cass,0
SSD,K2O,H,cass,0
SSD,K2O,I,cass,0
LKA,K2O,H,cass,20.446142332251075
LKA,K2O,I,cass,0
SDN,K2O,H,cass,0
SDN,K2O,I,cass,0
SUR,K2O,H,cass,0
SUR,K2O,I,cass,0
SWZ,K2O,H,cass,0
SWZ,K2O,I,cass,0
CHE,K2O,H,cass,0
CHE,K2O,I,cass,0
SYR,K2O,H,cass,0
SYR,K2O,I,cass,0
TWN,K2O,H,cass,0
TWN,K2O,I,cass,0
TJK,K2O,H,cass,0
TJK,K2O,I,cass,0
TZA,K2O,H,cass,112.50771099053603
TZA,K2O,I,cass,0
TLS,K2O,H,cass,7.5616000413894655
TLS,K2O,I,cass,0
TGO,K2O,H,cass,1.6231831806771617
TGO,K2O,I,cass,0
TKL,K2O,H,cass,0
TKL,K2O,I,cass,0
TON,K2O,H,cass,0
TON,K2O,I,cass,0
TTO,K2O,H,cass,0
TTO,K2O,I,cass,0
TUN,K2O,H,cass,0
TUN,K2O,I,cass,0
TKM,K2O,H,cass,0
TKM,K2O,I,cass,0
TCA,K2O,H,cass,0
TCA,K2O,I,cass,0
TUV,K2O,H,cass,0
TUV,K2O,I,cass,0
UGA,K2O,H,cass,0
UGA,K2O,I,cass,0
ARE,K2O,H,cass,0
ARE,K2O,I,cass,0
URY,K2O,H,cass,0
URY,K2O,I,cass,0
VUT,K2O,H,cass,0
VUT,K2O,I,cass,0
VEN,K2O,H,cass,41.645029961379926
VEN,K2O,I,cass,51.2487947014173
VIR,K2O,H,cass,0
VIR,K2O,I,cass,0
WLF,K2O,H,cass,0
WLF,K2O,I,cass,0
ESH,K2O,H,cass,0
ESH,K2O,I,cass,0
YEM,K2O,H,cass,0
YEM,K2O,I,cass,0
ZMB,K2O,H,cass,0
ZMB,K2O,I,cass,0
ZWE,K2O,H,cass,0
ZWE,K2O,I,cass,0
AFG,K2O,H,swpo,0
AFG,K2O,I,swpo,0
ALB,K2O,H,swpo,0
ALB,K2O,I,swpo,0
DZA,K2O,H,swpo,0
DZA,K2O,I,swpo,0
ASM,K2O,H,swpo,0
ASM,K2O,I,swpo,0
AND,K2O,H,swpo,0
AND,K2O,I,swpo,0
AGO,K2O,H,swpo,0.021312067691620556
AGO,K2O,I,swpo,12.997948828003542
AIA,K2O,H,swpo,0
AIA,K2O,I,swpo,0
ATG,K2O,H,swpo,0
ATG,K2O,I,swpo,0
ARM,K2O,H,swpo,0
ARM,K2O,I,swpo,0
ABW,K2O,H,swpo,0
ABW,K2O,I,swpo,0
AZE,K2O,H,swpo,0
AZE,K2O,I,swpo,0
BHS,K2O,H,swpo,0
BHS,K2O,I,swpo,0
BHR,K2O,H,swpo,0
BHR,K2O,I,swpo,0
BRB,K2O,H,swpo,0
BRB,K2O,I,swpo,0
BLZ,K2O,H,swpo,0
BLZ,K2O,I,swpo,0
BEN,K2O,H,swpo,0
BEN,K2O,I,swpo,0
BMU,K2O,H,swpo,0
BMU,K2O,I,swpo,0
BTN,K2O,H,swpo,0
BTN,K2O,I,swpo,0
BOL,K2O,H,swpo,0.06988722793004466
BOL,K2O,I,swpo,0
BES,K2O,H,swpo,0
BES,K2O,I,swpo,0
BIH,K2O,H,swpo,0
BIH,K2O,I,swpo,0
BWA,K2O,H,swpo,0
BWA,K2O,I,swpo,0
IOT,K2O,H,swpo,0
IOT,K2O,I,swpo,0
VGB,K2O,H,swpo,0
VGB,K2O,I,swpo,0
BRN,K2O,H,swpo,0
BRN,K2O,I,swpo,0
BFA,K2O,H,swpo,2.5185426247813503
BFA,K2O,I,swpo,0
BDI,K2O,H,swpo,0.025037364170894073
BDI,K2O,I,swpo,0
KHM,K2O,H,swpo,2.893700520903226e-4
KHM,K2O,I,swpo,0
CMR,K2O,H,swpo,0
CMR,K2O,I,swpo,0
CPV,K2O,H,swpo,0
CPV,K2O,I,swpo,0
CYM,K2O,H,swpo,0
CYM,K2O,I,swpo,0
CAF,K2O,H,swpo,0.004134387327676721
CAF,K2O,I,swpo,0
TCD,K2O,H,swpo,0
TCD,K2O,I,swpo,0
CXR,K2O,H,swpo,0
CXR,K2O,I,swpo,0
CCK,K2O,H,swpo,0
CCK,K2O,I,swpo,0
COL,K2O,H,swpo,0.0010762734560458504
COL,K2O,I,swpo,0
COM,K2O,H,swpo,0
COM,K2O,I,swpo,0
COK,K2O,H,swpo,0
COK,K2O,I,swpo,0
CRI,K2O,H,swpo,0.7450485528447145
CRI,K2O,I,swpo,0
CIV,K2O,H,swpo,30.036369905240655
CIV,K2O,I,swpo,0
CUB,K2O,H,swpo,16.28038043361648
CUB,K2O,I,swpo,0
CUW,K2O,H,swpo,0
CUW,K2O,I,swpo,0
COD,K2O,H,swpo,4.57825675012935
COD,K2O,I,swpo,0.002970362535036223
DJI,K2O,H,swpo,0
DJI,K2O,I,swpo,0
DOM,K2O,H,swpo,2.8340892351657163
DOM,K2O,I,swpo,0
DMA,K2O,H,swpo,0
DMA,K2O,I,swpo,0
ECU,K2O,H,swpo,0
ECU,K2O,I,swpo,0
SLV,K2O,H,swpo,0
SLV,K2O,I,swpo,0
GNQ,K2O,H,swpo,0
GNQ,K2O,I,swpo,0
ERI,K2O,H,swpo,0
ERI,K2O,I,swpo,0
ETH,K2O,H,swpo,9.207944523617305
ETH,K2O,I,swpo,1.8676669391770568
FLK,K2O,H,swpo,0
FLK,K2O,I,swpo,0
FJI,K2O,H,swpo,0
FJI,K2O,I,swpo,0
GUF,K2O,H,swpo,0
GUF,K2O,I,swpo,0
PYF,K2O,H,swpo,0
PYF,K2O,I,swpo,0
GAB,K2O,H,swpo,0.006991728640090038
GAB,K2O,I,swpo,0
GMB,K2O,H,swpo,0
GMB,K2O,I,swpo,0
GEO,K2O,H,swpo,0
GEO,K2O,I,swpo,0
GHA,K2O,H,swpo,73.63611025345749
GHA,K2O,I,swpo,0
GRL,K2O,H,swpo,0
GRL,K2O,I,swpo,0
GRD,K2O,H,swpo,0
GRD,K2O,I,swpo,0
GLP,K2O,H,swpo,0
GLP,K2O,I,swpo,0
GUM,K2O,H,swpo,0
GUM,K2O,I,swpo,0
GTM,K2O,H,swpo,0
GTM,K2O,I,swpo,0
GNB,K2O,H,swpo,0
GNB,K2O,I,swpo,0
GIN,K2O,H,swpo,0.009689802309725631
GIN,K2O,I,swpo,0
GUY,K2O,H,swpo,0
GUY,K2O,I,swpo,0
HTI,K2O,H,swpo,17.06279999637604
HTI,K2O,I,swpo,0
HND,K2O,H,swpo,0.10905778214312563
HND,K2O,I,swpo,2.341678857442052
ISL,K2O,H,swpo,0
ISL,K2O,I,swpo,0
IRQ,K2O,H,swpo,0
IRQ,K2O,I,swpo,0
IMN,K2O,H,swpo,0
IMN,K2O,I,swpo,0
ISR,K2O,H,swpo,5.800179064193833
ISR,K2O,I,swpo,0
JAM,K2O,H,swpo,0
JAM,K2O,I,swpo,0
JEY,K2O,H,swpo,0
JEY,K2O,I,swpo,0
JOR,K2O,H,swpo,0
JOR,K2O,I,swpo,0
KAZ,K2O,H,swpo,0.0022975356302221573
KAZ,K2O,I,swpo,0
KEN,K2O,H,swpo,42.74436920146022
KEN,K2O,I,swpo,0
KIR,K2O,H,swpo,0
KIR,K2O,I,swpo,0
XKO,K2O,H,swpo,0
XKO,K2O,I,swpo,0
KWT,K2O,H,swpo,0
KWT,K2O,I,swpo,0
KGZ,K2O,H,swpo,0
KGZ,K2O,I,swpo,0
LAO,K2O,H,swpo,0.018799999445676802
LAO,K2O,I,swpo,0.034799999952316286
LBN,K2O,H,swpo,0
LBN,K2O,I,swpo,0
LSO,K2O,H,swpo,0.004799999952316284
LSO,K2O,I,swpo,0
LBR,K2O,H,swpo,1.1876000037044288
LBR,K2O,I,swpo,0
LBY,K2O,H,swpo,0
LBY,K2O,I,swpo,0
LIE,K2O,H,swpo,0
LIE,K2O,I,swpo,0
MKD,K2O,H,swpo,0
MKD,K2O,I,swpo,0
MDG,K2O,H,swpo,0
MDG,K2O,I,swpo,0
MWI,K2O,H,swpo,0.023507683259059227
MWI,K2O,I,swpo,0
MDV,K2O,H,swpo,0
MDV,K2O,I,swpo,0
MLI,K2O,H,swpo,0.013605252051532008
MLI,K2O,I,swpo,0
MHL,K2O,H,swpo,0
MHL,K2O,I,swpo,0
MTQ,K2O,H,swpo,0
MTQ,K2O,I,swpo,0
MRT,K2O,H,swpo,0
MRT,K2O,I,swpo,0
MUS,K2O,H,swpo,0.15861748365064668
MUS,K2O,I,swpo,0
MYT,K2O,H,swpo,0
MYT,K2O,I,swpo,0
FSM,K2O,H,swpo,0
FSM,K2O,I,swpo,0
MDA,K2O,H,swpo,0
MDA,K2O,I,swpo,0
MCO,K2O,H,swpo,0
MCO,K2O,I,swpo,0
MNG,K2O,H,swpo,0.004978222015341852
MNG,K2O,I,swpo,0
MNE,K2O,H,swpo,0
MNE,K2O,I,swpo,0
MSR,K2O,H,swpo,0
MSR,K2O,I,swpo,0
MOZ,K2O,H,swpo,1.1164236752229066e-4
MOZ,K2O,I,swpo,0
MMR,K2O,H,swpo,0.02483049708425638
MMR,K2O,I,swpo,3.39999587573265
"NAM",K2O,H,swpo,0
"NAM",K2O,I,swpo,0
NRU,K2O,H,swpo,0
NRU,K2O,I,swpo,0
NPL,K2O,H,swpo,0
NPL,K2O,I,swpo,0
NCL,K2O,H,swpo,0
NCL,K2O,I,swpo,0
NIC,K2O,H,swpo,0
NIC,K2O,I,swpo,0
NER,K2O,H,swpo,0.010292856288208653
NER,K2O,I,swpo,0
NGA,K2O,H,swpo,0.0024728215517477
NGA,K2O,I,swpo,0
NIU,K2O,H,swpo,0
NIU,K2O,I,swpo,0
NFK,K2O,H,swpo,0
NFK,K2O,I,swpo,0
PRK,K2O,H,swpo,8.196600008144975
PRK,K2O,I,swpo,95.18239998576045
MNP,K2O,H,swpo,0
MNP,K2O,I,swpo,0
NOR,K2O,H,swpo,0
NOR,K2O,I,swpo,0
OMN,K2O,H,swpo,0
OMN,K2O,I,swpo,0
PLW,K2O,H,swpo,0
PLW,K2O,I,swpo,0
PSE,K2O,H,swpo,0
PSE,K2O,I,swpo,0
PAN,K2O,H,swpo,0
PAN,K2O,I,swpo,0
PNG,K2O,H,swpo,0
PNG,K2O,I,swpo,0
PRY,K2O,H,swpo,3.679382336922891
PRY,K2O,I,swpo,0
PER,K2O,H,swpo,0
PER,K2O,I,swpo,0
PCN,K2O,H,swpo,0
PCN,K2O,I,swpo,0
XMI,K2O,H,swpo,0
XMI,K2O,I,swpo,0
PRI,K2O,H,swpo,0
PRI,K2O,I,swpo,0
QAT,K2O,H,swpo,0
QAT,K2O,I,swpo,0
COG,K2O,H,swpo,0.36903877970203486
COG,K2O,I,swpo,0
REU,K2O,H,swpo,0
REU,K2O,I,swpo,0
RWA,K2O,H,swpo,0.0014654452331711904
RWA,K2O,I,swpo,0
BLM,K2O,H,swpo,0
BLM,K2O,I,swpo,0
MAF,K2O,H,swpo,0
MAF,K2O,I,swpo,0
SHN,K2O,H,swpo,0
SHN,K2O,I,swpo,0
KNA,K2O,H,swpo,0
KNA,K2O,I,swpo,0
LCA,K2O,H,swpo,0
LCA,K2O,I,swpo,0
SPM,K2O,H,swpo,0
SPM,K2O,I,swpo,0
VCT,K2O,H,swpo,0
VCT,K2O,I,swpo,0
WSM,K2O,H,swpo,0
WSM,K2O,I,swpo,0
SMR,K2O,H,swpo,0
SMR,K2O,I,swpo,0
STP,K2O,H,swpo,0
STP,K2O,I,swpo,0
SAU,K2O,H,swpo,0
SAU,K2O,I,swpo,0
SEN,K2O,H,swpo,0
SEN,K2O,I,swpo,0
SRB,K2O,H,swpo,0
SRB,K2O,I,swpo,0
SYC,K2O,H,swpo,0
SYC,K2O,I,swpo,0
SLE,K2O,H,swpo,0.0024000000953674316
SLE,K2O,I,swpo,0
SGP,K2O,H,swpo,0
SGP,K2O,I,swpo,0
SXM,K2O,H,swpo,0
SXM,K2O,I,swpo,0
SLB,K2O,H,swpo,0
SLB,K2O,I,swpo,0
SOM,K2O,H,swpo,0
SOM,K2O,I,swpo,0
KOR,K2O,H,swpo,32.06184163104467
KOR,K2O,I,swpo,327.6242634964576
SSD,K2O,H,swpo,0.02220000034570694
SSD,K2O,I,swpo,0
LKA,K2O,H,swpo,5.06176978044876
LKA,K2O,I,swpo,0
SDN,K2O,H,swpo,0
SDN,K2O,I,swpo,0
SUR,K2O,H,swpo,0
SUR,K2O,I,swpo,0
SWZ,K2O,H,swpo,0
SWZ,K2O,I,swpo,0
CHE,K2O,H,swpo,0
CHE,K2O,I,swpo,0
SYR,K2O,H,swpo,0
SYR,K2O,I,swpo,0
TWN,K2O,H,swpo,160.71811070413122
TWN,K2O,I,swpo,0
TJK,K2O,H,swpo,0
TJK,K2O,I,swpo,0
TZA,K2O,H,swpo,0.013401969817230328
TZA,K2O,I,swpo,0
TLS,K2O,H,swpo,4.021399991944432
TLS,K2O,I,swpo,0
TGO,K2O,H,swpo,0.9938919566329459
TGO,K2O,I,swpo,0
TKL,K2O,H,swpo,0
TKL,K2O,I,swpo,0
TON,K2O,H,swpo,0
TON,K2O,I,swpo,0
TTO,K2O,H,swpo,0
TTO,K2O,I,swpo,0
TUN,K2O,H,swpo,0
TUN,K2O,I,swpo,0
TKM,K2O,H,swpo,0
TKM,K2O,I,swpo,0
TCA,K2O,H,swpo,0
TCA,K2O,I,swpo,0
TUV,K2O,H,swpo,0
TUV,K2O,I,swpo,0
UGA,K2O,H,swpo,9.122101326641727e-4
UGA,K2O,I,swpo,0
ARE,K2O,H,swpo,0
ARE,K2O,I,swpo,0
URY,K2O,H,swpo,6.947410453094793
URY,K2O,I,swpo,0
VUT,K2O,H,swpo,0
VUT,K2O,I,swpo,0
VEN,K2O,H,swpo,0.052515057327469306
VEN,K2O,I,swpo,5.597278878502471
VIR,K2O,H,swpo,0
VIR,K2O,I,swpo,0
WLF,K2O,H,swpo,0
WLF,K2O,I,swpo,0
ESH,K2O,H,swpo,0
ESH,K2O,I,swpo,0
YEM,K2O,H,swpo,0
YEM,K2O,I,swpo,0
ZMB,K2O,H,swpo,195.64905219209635
ZMB,K2O,I,swpo,0
ZWE,K2O,H,swpo,0
ZWE,K2O,I,swpo,0
AFG,K2O,H,yams,0
AFG,K2O,I,yams,0
ALB,K2O,H,yams,0
ALB,K2O,I,yams,0
DZA,K2O,H,yams,0
DZA,K2O,I,yams,0
ASM,K2O,H,yams,0
ASM,K2O,I,yams,0
AND,K2O,H,yams,0
AND,K2O,I,yams,0
AGO,K2O,H,yams,0.012063434890639489
AGO,K2O,I,yams,0
AIA,K2O,H,yams,0
AIA,K2O,I,yams,0
ATG,K2O,H,yams,0
ATG,K2O,I,yams,0
ARM,K2O,H,yams,0
ARM,K2O,I,yams,0
ABW,K2O,H,yams,0
ABW,K2O,I,yams,0
AZE,K2O,H,yams,0
AZE,K2O,I,yams,0
BHS,K2O,H,yams,0
BHS,K2O,I,yams,0
BHR,K2O,H,yams,0
BHR,K2O,I,yams,0
BRB,K2O,H,yams,0
BRB,K2O,I,yams,0
BLZ,K2O,H,yams,0
BLZ,K2O,I,yams,0
BEN,K2O,H,yams,0
BEN,K2O,I,yams,0
BMU,K2O,H,yams,0
BMU,K2O,I,yams,0
BTN,K2O,H,yams,0
BTN,K2O,I,yams,0
BOL,K2O,H,yams,0
BOL,K2O,I,yams,0
BES,K2O,H,yams,0
BES,K2O,I,yams,0
BIH,K2O,H,yams,0
BIH,K2O,I,yams,0
BWA,K2O,H,yams,0
BWA,K2O,I,yams,0
IOT,K2O,H,yams,0
IOT,K2O,I,yams,0
VGB,K2O,H,yams,0
VGB,K2O,I,yams,0
BRN,K2O,H,yams,0
BRN,K2O,I,yams,0
BFA,K2O,H,yams,1.2781807096199196
BFA,K2O,I,yams,0
BDI,K2O,H,yams,0.00505139809878397
BDI,K2O,I,yams,0
KHM,K2O,H,yams,0
KHM,K2O,I,yams,0
CMR,K2O,H,yams,0
CMR,K2O,I,yams,0
CPV,K2O,H,yams,0
CPV,K2O,I,yams,0
CYM,K2O,H,yams,0
CYM,K2O,I,yams,0
CAF,K2O,H,yams,0.0019081788345806001
CAF,K2O,I,yams,0
TCD,K2O,H,yams,0
TCD,K2O,I,yams,0
CXR,K2O,H,yams,0
CXR,K2O,I,yams,0
CCK,K2O,H,yams,0
CCK,K2O,I,yams,0
COL,K2O,H,yams,0
COL,K2O,I,yams,0
COM,K2O,H,yams,0
COM,K2O,I,yams,0
COK,K2O,H,yams,0
COK,K2O,I,yams,0
CRI,K2O,H,yams,0
CRI,K2O,I,yams,0
CIV,K2O,H,yams,1015.9703029460115
CIV,K2O,I,yams,0
CUB,K2O,H,yams,14.485887985842476
CUB,K2O,I,yams,0
CUW,K2O,H,yams,0
CUW,K2O,I,yams,0
COD,K2O,H,yams,1.8906821078201586
COD,K2O,I,yams,0
DJI,K2O,H,yams,0
DJI,K2O,I,yams,0
DOM,K2O,H,yams,1.8191024655243617
DOM,K2O,I,yams,0
DMA,K2O,H,yams,0
DMA,K2O,I,yams,0
ECU,K2O,H,yams,0
ECU,K2O,I,yams,0
SLV,K2O,H,yams,0
SLV,K2O,I,yams,0
GNQ,K2O,H,yams,0
GNQ,K2O,I,yams,0
ERI,K2O,H,yams,0
ERI,K2O,I,yams,0
ETH,K2O,H,yams,11.589767758530346
ETH,K2O,I,yams,0
FLK,K2O,H,yams,0
FLK,K2O,I,yams,0
FJI,K2O,H,yams,0
FJI,K2O,I,yams,0
GUF,K2O,H,yams,0
GUF,K2O,I,yams,0
PYF,K2O,H,yams,0
PYF,K2O,I,yams,0
GAB,K2O,H,yams,0.018178494297538303
GAB,K2O,I,yams,0
GMB,K2O,H,yams,0
GMB,K2O,I,yams,0
GEO,K2O,H,yams,0
GEO,K2O,I,yams,0
GHA,K2O,H,yams,402.65826769033094
GHA,K2O,I,yams,0
GRL,K2O,H,yams,0
GRL,K2O,I,yams,0
GRD,K2O,H,yams,0
GRD,K2O,I,yams,0
GLP,K2O,H,yams,0
GLP,K2O,I,yams,0
GUM,K2O,H,yams,0
GUM,K2O,I,yams,0
GTM,K2O,H,yams,0
GTM,K2O,I,yams,0
GNB,K2O,H,yams,0
GNB,K2O,I,yams,0
GIN,K2O,H,yams,0.664443551356231
GIN,K2O,I,yams,0
GUY,K2O,H,yams,0
GUY,K2O,I,yams,0
HTI,K2O,H,yams,9.24540001371503
HTI,K2O,I,yams,0
HND,K2O,H,yams,0
HND,K2O,I,yams,0
ISL,K2O,H,yams,0
ISL,K2O,I,yams,0
IRQ,K2O,H,yams,0
IRQ,K2O,I,yams,0
IMN,K2O,H,yams,0
IMN,K2O,I,yams,0
ISR,K2O,H,yams,0
ISR,K2O,I,yams,0
JAM,K2O,H,yams,0
JAM,K2O,I,yams,0
JEY,K2O,H,yams,0
JEY,K2O,I,yams,0
JOR,K2O,H,yams,0
JOR,K2O,I,yams,0
KAZ,K2O,H,yams,0
KAZ,K2O,I,yams,0
KEN,K2O,H,yams,0.6913215071622983
KEN,K2O,I,yams,0
KIR,K2O,H,yams,0
KIR,K2O,I,yams,0
XKO,K2O,H,yams,0
XKO,K2O,I,yams,0
KWT,K2O,H,yams,0
KWT,K2O,I,yams,0
KGZ,K2O,H,yams,0
KGZ,K2O,I,yams,0
LAO,K2O,H,yams,0
LAO,K2O,I,yams,0
LBN,K2O,H,yams,0
LBN,K2O,I,yams,0
LSO,K2O,H,yams,0
LSO,K2O,I,yams,0
LBR,K2O,H,yams,1.4230000027418137
LBR,K2O,I,yams,0
LBY,K2O,H,yams,0
LBY,K2O,I,yams,0
LIE,K2O,H,yams,0
LIE,K2O,I,yams,0
MKD,K2O,H,yams,0
MKD,K2O,I,yams,0
MDG,K2O,H,yams,0
MDG,K2O,I,yams,0
MWI,K2O,H,yams,0
MWI,K2O,I,yams,0
MDV,K2O,H,yams,0
MDV,K2O,I,yams,0
MLI,K2O,H,yams,0.19500862223420354
MLI,K2O,I,yams,0
MHL,K2O,H,yams,0
MHL,K2O,I,yams,0
MTQ,K2O,H,yams,0
MTQ,K2O,I,yams,0
MRT,K2O,H,yams,0
MRT,K2O,I,yams,0
MUS,K2O,H,yams,0
MUS,K2O,I,yams,0
MYT,K2O,H,yams,0
MYT,K2O,I,yams,0
FSM,K2O,H,yams,0
FSM,K2O,I,yams,0
MDA,K2O,H,yams,0
MDA,K2O,I,yams,0
MCO,K2O,H,yams,0
MCO,K2O,I,yams,0
MNG,K2O,H,yams,0
MNG,K2O,I,yams,0
MNE,K2O,H,yams,0
MNE,K2O,I,yams,0
MSR,K2O,H,yams,0
MSR,K2O,I,yams,0
MOZ,K2O,H,yams,0
MOZ,K2O,I,yams,0
MMR,K2O,H,yams,0
MMR,K2O,I,yams,0
"NAM",K2O,H,yams,0
"NAM",K2O,I,yams,0
NRU,K2O,H,yams,0
NRU,K2O,I,yams,0
NPL,K2O,H,yams,0
NPL,K2O,I,yams,0
NCL,K2O,H,yams,0
NCL,K2O,I,yams,0
NIC,K2O,H,yams,0
NIC,K2O,I,yams,0
NER,K2O,H,yams,0
NER,K2O,I,yams,0
NGA,K2O,H,yams,0.622656464998219
NGA,K2O,I,yams,0
NIU,K2O,H,yams,0
NIU,K2O,I,yams,0
NFK,K2O,H,yams,0
NFK,K2O,I,yams,0
PRK,K2O,H,yams,0
PRK,K2O,I,yams,0
MNP,K2O,H,yams,0
MNP,K2O,I,yams,0
NOR,K2O,H,yams,0
NOR,K2O,I,yams,0
OMN,K2O,H,yams,0
OMN,K2O,I,yams,0
PLW,K2O,H,yams,0
PLW,K2O,I,yams,0
PSE,K2O,H,yams,0
PSE,K2O,I,yams,0
PAN,K2O,H,yams,1.8700951308444722
PAN,K2O,I,yams,0
PNG,K2O,H,yams,0
PNG,K2O,I,yams,0
PRY,K2O,H,yams,0
PRY,K2O,I,yams,0
PER,K2O,H,yams,0
PER,K2O,I,yams,0
PCN,K2O,H,yams,0
PCN,K2O,I,yams,0
XMI,K2O,H,yams,0
XMI,K2O,I,yams,0
PRI,K2O,H,yams,0
PRI,K2O,I,yams,0
QAT,K2O,H,yams,0
QAT,K2O,I,yams,0
COG,K2O,H,yams,1.0376883350234645
COG,K2O,I,yams,0
REU,K2O,H,yams,0
REU,K2O,I,yams,0
RWA,K2O,H,yams,9.420719807320854e-4
RWA,K2O,I,yams,0
BLM,K2O,H,yams,0
BLM,K2O,I,yams,0
MAF,K2O,H,yams,0
MAF,K2O,I,yams,0
SHN,K2O,H,yams,0
SHN,K2O,I,yams,0
KNA,K2O,H,yams,0
KNA,K2O,I,yams,0
LCA,K2O,H,yams,0
LCA,K2O,I,yams,0
SPM,K2O,H,yams,0
SPM,K2O,I,yams,0
VCT,K2O,H,yams,0
VCT,K2O,I,yams,0
WSM,K2O,H,yams,0
WSM,K2O,I,yams,0
SMR,K2O,H,yams,0
SMR,K2O,I,yams,0
STP,K2O,H,yams,0
STP,K2O,I,yams,0
SAU,K2O,H,yams,0
SAU,K2O,I,yams,0
SEN,K2O,H,yams,0
SEN,K2O,I,yams,0
SRB,K2O,H,yams,0
SRB,K2O,I,yams,0
SYC,K2O,H,yams,0
SYC,K2O,I,yams,0
SLE,K2O,H,yams,0.002799999952316284
SLE,K2O,I,yams,0
SGP,K2O,H,yams,0
SGP,K2O,I,yams,0
SXM,K2O,H,yams,0
SXM,K2O,I,yams,0
SLB,K2O,H,yams,0
SLB,K2O,I,yams,0
SOM,K2O,H,yams,0
SOM,K2O,I,yams,0
KOR,K2O,H,yams,0
KOR,K2O,I,yams,0
SSD,K2O,H,yams,0.006799999833106995
SSD,K2O,I,yams,0
LKA,K2O,H,yams,0
LKA,K2O,I,yams,0
SDN,K2O,H,yams,0
SDN,K2O,I,yams,0
SUR,K2O,H,yams,0
SUR,K2O,I,yams,0
SWZ,K2O,H,yams,0
SWZ,K2O,I,yams,0
CHE,K2O,H,yams,0
CHE,K2O,I,yams,0
SYR,K2O,H,yams,0
SYR,K2O,I,yams,0
TWN,K2O,H,yams,0
TWN,K2O,I,yams,0
TJK,K2O,H,yams,0
TJK,K2O,I,yams,0
TZA,K2O,H,yams,0
TZA,K2O,I,yams,0
TLS,K2O,H,yams,0
TLS,K2O,I,yams,0
TGO,K2O,H,yams,117.67747021145837
TGO,K2O,I,yams,0
TKL,K2O,H,yams,0
TKL,K2O,I,yams,0
TON,K2O,H,yams,0
TON,K2O,I,yams,0
TTO,K2O,H,yams,0
TTO,K2O,I,yams,0
TUN,K2O,H,yams,0
TUN,K2O,I,yams,0
TKM,K2O,H,yams,0
TKM,K2O,I,yams,0
TCA,K2O,H,yams,0
TCA,K2O,I,yams,0
TUV,K2O,H,yams,0
TUV,K2O,I,yams,0
UGA,K2O,H,yams,0
UGA,K2O,I,yams,0
ARE,K2O,H,yams,0
ARE,K2O,I,yams,0
URY,K2O,H,yams,0
URY,K2O,I,yams,0
VUT,K2O,H,yams,0
VUT,K2O,I,yams,0
VEN,K2O,H,yams,0
VEN,K2O,I,yams,0
VIR,K2O,H,yams,0
VIR,K2O,I,yams,0
WLF,K2O,H,yams,0
WLF,K2O,I,yams,0
ESH,K2O,H,yams,0
ESH,K2O,I,yams,0
YEM,K2O,H,yams,0
YEM,K2O,I,yams,0
ZMB,K2O,H,yams,0.013618843099910008
ZMB,K2O,I,yams,0
ZWE,K2O,H,yams,0
ZWE,K2O,I,yams,0
AFG,K2O,H,orts,0
AFG,K2O,I,orts,0
ALB,K2O,H,orts,0
ALB,K2O,I,orts,0
DZA,K2O,H,orts,0
DZA,K2O,I,orts,0
ASM,K2O,H,orts,0
ASM,K2O,I,orts,0
AND,K2O,H,orts,0
AND,K2O,I,orts,0
AGO,K2O,H,orts,0
AGO,K2O,I,orts,0
AIA,K2O,H,orts,0
AIA,K2O,I,orts,0
ATG,K2O,H,orts,0
ATG,K2O,I,orts,0
ARM,K2O,H,orts,0
ARM,K2O,I,orts,0
ABW,K2O,H,orts,0
ABW,K2O,I,orts,0
AZE,K2O,H,orts,0
AZE,K2O,I,orts,0
BHS,K2O,H,orts,0
BHS,K2O,I,orts,0
BHR,K2O,H,orts,0
BHR,K2O,I,orts,0
BRB,K2O,H,orts,0
BRB,K2O,I,orts,0
BLZ,K2O,H,orts,0
BLZ,K2O,I,orts,0
BEN,K2O,H,orts,0
BEN,K2O,I,orts,0
BMU,K2O,H,orts,0
BMU,K2O,I,orts,0
BTN,K2O,H,orts,0
BTN,K2O,I,orts,0
BOL,K2O,H,orts,0.8820303572623285
BOL,K2O,I,orts,0.16542434519640473
BES,K2O,H,orts,0
BES,K2O,I,orts,0
BIH,K2O,H,orts,0
BIH,K2O,I,orts,0
BWA,K2O,H,orts,0
BWA,K2O,I,orts,0
IOT,K2O,H,orts,0
IOT,K2O,I,orts,0
VGB,K2O,H,orts,0
VGB,K2O,I,orts,0
BRN,K2O,H,orts,0
BRN,K2O,I,orts,0
BFA,K2O,H,orts,0
BFA,K2O,I,orts,0
BDI,K2O,H,orts,4.667491919202626
BDI,K2O,I,orts,0
KHM,K2O,H,orts,0
KHM,K2O,I,orts,0
