Country,Element,Item,combo,product,animal,Unit,Value
Morocco,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,2450000
Morocco,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,41938
Morocco,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,33828
Morocco,Production,"Snails, not sea",snails-meat,meat,snails,tonnes,17468
Mozambique,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,86
Mozambique,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,9600
Mozambique,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,53000
Mozambique,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,15444
Mozambique,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,66289
Mozambique,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,88952
Mozambique,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,2020
Mozambique,Production,"Meat, duck",duck-meat,meat,duck,tonnes,2424
Mozambique,Production,"Meat, goat",goat-meat,meat,goat,tonnes,22730
Mozambique,Production,"Meat, pig",pig-meat,meat,pig,tonnes,124000
Mozambique,Producing Animals/Slaughtered,"Meat, rabbit",rabbit-meat,meat,rabbit,1000 Head,285
Mozambique,Production,"Meat, rabbit",rabbit-meat,meat,rabbit,tonnes,342
Mozambique,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,696
Mozambique,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,793705
Mozambique,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,19991
Myanmar,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,82500
Myanmar,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,561000
Myanmar,Laying,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,1000 Head,8250
Myanmar,Production,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,tonnes,57750
Myanmar,Producing Animals/Slaughtered,"Meat, bird nes",bird nes-meat,meat,bird nes,1000 Head,231
Myanmar,Production,"Meat, bird nes",bird nes-meat,meat,bird nes,tonnes,35
Myanmar,Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,50589
Myanmar,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,429007
Myanmar,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,1150000
Myanmar,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,1500000
Myanmar,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,120087
Myanmar,Production,"Meat, duck",duck-meat,meat,duck,tonnes,144168
Myanmar,Production,"Meat, goat",goat-meat,meat,goat,tonnes,90062
Myanmar,Producing Animals/Slaughtered,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,1000 Head,5864
Myanmar,Production,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,tonnes,9191
Myanmar,Production,"Meat, pig",pig-meat,meat,pig,tonnes,922723
Myanmar,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,7772
Myanmar,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,3
Myanmar,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,9
Myanmar,Production,"Milk, whole fresh buffalo",buffalo-milk,milk,buffalo,tonnes,192134
Myanmar,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,2200000
Myanmar,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,14575
Myanmar,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,4230
Namibia,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,980
Namibia,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,2851
Namibia,Laying,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,1000 Head,27560
Namibia,Production,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,tonnes,1100
Namibia,Producing Animals/Slaughtered,"Meat, bird nes",bird nes-meat,meat,bird nes,1000 Head,92
Namibia,Production,"Meat, bird nes",bird nes-meat,meat,bird nes,tonnes,4598
Namibia,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,36499
Namibia,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,13001
Namibia,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,10401
Namibia,Production,"Meat, game",game-meat,meat,game,tonnes,7387
Namibia,Production,"Meat, goat",goat-meat,meat,goat,tonnes,4123
Namibia,Production,"Meat, pig",pig-meat,meat,pig,tonnes,5345
Namibia,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,9997
Namibia,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,112056
Nauru,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,4
Nauru,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,28
Nauru,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,5
Nauru,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,4
Nauru,Production,"Meat, pig",pig-meat,meat,pig,tonnes,75
Nepal,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,12389
Nepal,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,66916
Nepal,Laying,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,1000 Head,184
Nepal,Production,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,tonnes,979
Nepal,Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,180080
Nepal,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,52470
Nepal,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,74852
Nepal,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,57268
Nepal,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,308
Nepal,Production,"Meat, duck",duck-meat,meat,duck,tonnes,241
Nepal,Production,"Meat, goat",goat-meat,meat,goat,tonnes,67706
Nepal,Production,"Meat, pig",pig-meat,meat,pig,tonnes,24535
Nepal,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,2714
Nepal,Production,"Milk, whole fresh buffalo",buffalo-milk,milk,buffalo,tonnes,1245954
Nepal,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,665285
Nepal,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,125040
Nepal,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,17936
Netherlands,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,46442
Netherlands,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,719564
Netherlands,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,440639
Netherlands,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,621653
Netherlands,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,1034319
Netherlands,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,8413
Netherlands,Production,"Meat, duck",duck-meat,meat,duck,tonnes,17668
Netherlands,Production,"Meat, game",game-meat,meat,game,tonnes,NA
Netherlands,Production,"Meat, goat",goat-meat,meat,goat,tonnes,1780
Netherlands,Production,"Meat, horse",horse-meat,meat,horse,tonnes,378
Netherlands,Production,"Meat, pig",pig-meat,meat,pig,tonnes,1455677
Netherlands,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,12336
Netherlands,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,7930
Netherlands,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,44503
Netherlands,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,14297361
Netherlands,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,246970
Netherlands Antilles (former),Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,72
Netherlands Antilles (former),Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,520
Netherlands Antilles (former),Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,20
Netherlands Antilles (former),Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,390
Netherlands Antilles (former),Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,390
Netherlands Antilles (former),Production,"Meat, goat",goat-meat,meat,goat,tonnes,40
Netherlands Antilles (former),Production,"Meat, pig",pig-meat,meat,pig,tonnes,235
Netherlands Antilles (former),Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,42
Netherlands Antilles (former),Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,389
New Caledonia,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,160
New Caledonia,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,2204
New Caledonia,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,2955
New Caledonia,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,483
New Caledonia,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,880
New Caledonia,Production,"Meat, goat",goat-meat,meat,goat,tonnes,2
New Caledonia,Production,"Meat, pig",pig-meat,meat,pig,tonnes,2876
New Caledonia,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,6
New Caledonia,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,400
New Zealand,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,283
New Zealand,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,3775
New Zealand,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,60000
New Zealand,Laying,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,1000 Head,220
New Zealand,Production,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,tonnes,1800
New Zealand,Production,Meat nes,nes-meat,meat,nes,tonnes,5060
New Zealand,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,641745
New Zealand,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,118245
New Zealand,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,220983
New Zealand,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,375
New Zealand,Production,"Meat, duck",duck-meat,meat,duck,tonnes,677
New Zealand,Production,"Meat, game",game-meat,meat,game,tonnes,17798
New Zealand,Production,"Meat, goat",goat-meat,meat,goat,tonnes,1416
New Zealand,Producing Animals/Slaughtered,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,1000 Head,32
New Zealand,Production,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,tonnes,128
New Zealand,Production,"Meat, horse",horse-meat,meat,horse,tonnes,36
New Zealand,Production,"Meat, pig",pig-meat,meat,pig,tonnes,46741
New Zealand,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,451276
New Zealand,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,251
New Zealand,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,1257
New Zealand,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,21372000
Nicaragua,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,4800
Nicaragua,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,38494
Nicaragua,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,147749
Nicaragua,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,68573
Nicaragua,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,142712
Nicaragua,Production,"Meat, goat",goat-meat,meat,goat,tonnes,40
Nicaragua,Production,"Meat, horse",horse-meat,meat,horse,tonnes,2771
Nicaragua,Production,"Meat, pig",pig-meat,meat,pig,tonnes,11913
Nicaragua,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,26
Nicaragua,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,577573
Niger,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,3650
Niger,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,10000
Niger,Production,"Meat, ass",ass-meat,meat,ass,tonnes,9961
Niger,Production,"Meat, camel",camel-meat,meat,camel,tonnes,11481
Niger,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,59811
Niger,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,23363
Niger,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,18690
Niger,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,NA
Niger,Production,"Meat, duck",duck-meat,meat,duck,tonnes,NA
Niger,Production,"Meat, game",game-meat,meat,game,tonnes,31843
Niger,Production,"Meat, goat",goat-meat,meat,goat,tonnes,30024
Niger,Production,"Meat, horse",horse-meat,meat,horse,tonnes,865
Niger,Production,"Meat, pig",pig-meat,meat,pig,tonnes,1502
Niger,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,19825
Niger,Production,"Milk, whole fresh camel",camel-milk,milk,camel,tonnes,107745
Niger,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,690875
Niger,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,362129
Niger,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,152223
Nigeria,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,115000
Nigeria,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,510000
Nigeria,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,381796
Nigeria,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,198288
Nigeria,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,198288
Nigeria,Production,"Meat, game",game-meat,meat,game,tonnes,188608
Nigeria,Production,"Meat, goat",goat-meat,meat,goat,tonnes,249263
Nigeria,Production,"Meat, pig",pig-meat,meat,pig,tonnes,284170
Nigeria,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,143956
Nigeria,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,528398
Niue,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,NA
Niue,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,3
Niue,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,15
Niue,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,3
Niue,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,24
Niue,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,24
Niue,Production,"Meat, pig",pig-meat,meat,pig,tonnes,62
Niue,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,56
North Macedonia,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,1466
North Macedonia,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,12500
North Macedonia,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,4636
North Macedonia,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,2135
North Macedonia,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,1716
North Macedonia,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,NA
North Macedonia,Production,"Meat, duck",duck-meat,meat,duck,tonnes,NA
North Macedonia,Producing Animals/Slaughtered,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,1000 Head,NA
North Macedonia,Production,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,tonnes,NA
North Macedonia,Production,"Meat, pig",pig-meat,meat,pig,tonnes,13105
North Macedonia,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,3422
North Macedonia,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,NA
North Macedonia,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,NA
North Macedonia,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,394140
North Macedonia,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,19167
North Macedonia,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,35364
Norway,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,4380
Norway,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,69762
Norway,Production,Meat nes,nes-meat,meat,nes,tonnes,1655
Norway,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,85196
Norway,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,64202
Norway,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,90944
Norway,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,277
Norway,Production,"Meat, duck",duck-meat,meat,duck,tonnes,699
Norway,Production,"Meat, game",game-meat,meat,game,tonnes,6812
Norway,Production,"Meat, goat",goat-meat,meat,goat,tonnes,356
Norway,Production,"Meat, horse",horse-meat,meat,horse,tonnes,61
Norway,Production,"Meat, pig",pig-meat,meat,pig,tonnes,137250
Norway,Producing Animals/Slaughtered,"Meat, rabbit",rabbit-meat,meat,rabbit,1000 Head,18
Norway,Production,"Meat, rabbit",rabbit-meat,meat,rabbit,tonnes,35
Norway,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,27445
Norway,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,1037
Norway,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,9319
Norway,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,1544074
Norway,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,21696
Oman,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,1475
Oman,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,21835
Oman,Production,"Meat, camel",camel-meat,meat,camel,tonnes,10589
Oman,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,14449
Oman,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,8118
Oman,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,6495
Oman,Production,"Meat, goat",goat-meat,meat,goat,tonnes,16794
Oman,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,30300
Oman,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,96073
Oman,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,109419
Oman,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,23291
Pakistan,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,480
Pakistan,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,148000
Pakistan,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,802901
Pakistan,Laying,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,1000 Head,4000
Pakistan,Production,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,tonnes,12000
Pakistan,Production,Meat nes,nes-meat,meat,nes,tonnes,23921
Pakistan,Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,922000
Pakistan,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,950000
Pakistan,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,1066000
Pakistan,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,1276000
Pakistan,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,3916
Pakistan,Production,"Meat, duck",duck-meat,meat,duck,tonnes,5091
Pakistan,Production,"Meat, goat",goat-meat,meat,goat,tonnes,335000
Pakistan,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,170000
Pakistan,Production,"Milk, whole fresh buffalo",buffalo-milk,milk,buffalo,tonnes,27298000
Pakistan,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,16115000
Pakistan,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,891000
Pakistan,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,39000
Palestine,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,1735
Palestine,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,25000
Palestine,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,8092
Palestine,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,38979
Palestine,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,64533
Palestine,Production,"Meat, goat",goat-meat,meat,goat,tonnes,3976
Palestine,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,11300
Palestine,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,87956
Palestine,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,20278
Palestine,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,52378
Panama,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,2973
Panama,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,37366
Panama,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,70079
Panama,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,117786
