country,iso3c,SPAM_super,produced,export_prop
Sao Tome and Principe,STP,oilp,22000,0
Sao Tome and Principe,STP,orts,11000,0
Sao Tome and Principe,STP,plnt,42000,0
Sao Tome and Principe,STP,pota,0,0
Sao Tome and Principe,STP,rice,0,0
Sao Tome and Principe,STP,soyb,0,0
Sao Tome and Principe,STP,spis,0,0
Sao Tome and Principe,STP,tnut,0,0
Sao Tome and Principe,STP,vege,3000,0
Sao Tome and Principe,STP,whea,0,0
Sao Tome and Principe,STP,xfru,5000,0
Sao Tome and Principe,STP,xmil,0,0
Sao Tome and Principe,STP,xoil,0,0
Sao Tome and Principe,STP,xpul,0,0
Sao Tome and Principe,STP,yams,2000,0
Saudi Arabia,SAU,bana,0,0.05188679245283019
Saudi Arabia,SAU,barl,638000,0
Saudi Arabia,SAU,cass,0,0
Saudi Arabia,SAU,cnut,0,0
Saudi Arabia,SAU,coco,0,0
Saudi Arabia,SAU,maiz,15000,0.012010443864229765
Saudi Arabia,SAU,ocer,0,0
Saudi Arabia,SAU,oilp,0,0.027613412228796843
Saudi Arabia,SAU,orts,0,0.29411764705882354
Saudi Arabia,SAU,plnt,0,0.005076142131979695
Saudi Arabia,SAU,pota,476000,0.04461942257217848
Saudi Arabia,SAU,rice,0,0.018787878787878787
Saudi Arabia,SAU,sorg,147000,0
Saudi Arabia,SAU,soyb,101000,0.06751592356687898
Saudi Arabia,SAU,spis,0,0.04132231404958678
Saudi Arabia,SAU,sugb,0,0
Saudi Arabia,SAU,sugc,0,0
Saudi Arabia,SAU,swpo,0,0
Saudi Arabia,SAU,tnut,0,0.018867924528301886
Saudi Arabia,SAU,vege,1387000,0.07801418439716312
Saudi Arabia,SAU,whea,621000,0.05054509415262636
Saudi Arabia,SAU,xfru,1729000,0.2601775329048056
Saudi Arabia,SAU,xmil,8000,0
Saudi Arabia,SAU,xoil,47000,0.22163120567375885
Saudi Arabia,SAU,xpul,16000,0.013043478260869565
Saudi Arabia,SAU,yams,0,0
Senegal,SEN,bana,30000,0
Senegal,SEN,barl,0,0.25
Senegal,SEN,cass,338000,0
Senegal,SEN,cnut,4000,0
Senegal,SEN,coco,0,0
Senegal,SEN,maiz,266000,0
Senegal,SEN,ocer,3000,0
Senegal,SEN,oilp,154000,0.019943019943019943
Senegal,SEN,orts,0,0
Senegal,SEN,plnt,0,0
Senegal,SEN,pota,119000,0
Senegal,SEN,rice,711000,0.05090909090909091
Senegal,SEN,sorg,143000,0
Senegal,SEN,soyb,0,0
Senegal,SEN,spis,5000,0
Senegal,SEN,sugb,0,0
Senegal,SEN,sugc,1078000,0
Senegal,SEN,swpo,40000,0.175
Senegal,SEN,tnut,12000,0.125
Senegal,SEN,vege,989000,0.07369255150554675
Senegal,SEN,whea,0,0.0424597364568082
Senegal,SEN,xfru,230000,0.06402439024390244
Senegal,SEN,xmil,569000,0
Senegal,SEN,xoil,1044000,0.14891611687087652
Senegal,SEN,xpul,60000,0.0136986301369863
Senegal,SEN,yams,72000,0
Sierra Leone,SLE,barl,0,0
Sierra Leone,SLE,cass,2242000,0
Sierra Leone,SLE,cnut,5000,0
Sierra Leone,SLE,coco,49000,0.7551020408163265
Sierra Leone,SLE,maiz,22000,0
Sierra Leone,SLE,ocer,11000,0
Sierra Leone,SLE,oilp,376000,0.007425742574257425
Sierra Leone,SLE,orts,3000,1
Sierra Leone,SLE,plnt,45000,0
Sierra Leone,SLE,pota,0,0
Sierra Leone,SLE,rice,897000,0
Sierra Leone,SLE,sorg,30000,0
Sierra Leone,SLE,soyb,0,0
Sierra Leone,SLE,spis,7000,0
Sierra Leone,SLE,sugc,78000,0
Sierra Leone,SLE,swpo,153000,0
Sierra Leone,SLE,tnut,8000,0
Sierra Leone,SLE,vege,381000,0.01909307875894988
Sierra Leone,SLE,whea,0,0
Sierra Leone,SLE,xfru,233000,0.02553191489361702
Sierra Leone,SLE,xmil,44000,0
Sierra Leone,SLE,xoil,25000,0.14285714285714285
Sierra Leone,SLE,xpul,81000,0
Slovenia,SVN,bana,0,0.5975609756097561
Slovenia,SVN,barl,98000,0.1568627450980392
Slovenia,SVN,cass,0,0
Slovenia,SVN,cnut,0,0
Slovenia,SVN,coco,0,0
Slovenia,SVN,maiz,274000,0.5576158940397351
Slovenia,SVN,ocer,40000,0.16923076923076924
Slovenia,SVN,oilp,0,0
Slovenia,SVN,orts,16000,0
Slovenia,SVN,plnt,0,0
Slovenia,SVN,pota,77000,0.13043478260869565
Slovenia,SVN,rice,0,0.65
Slovenia,SVN,sorg,0,0
Slovenia,SVN,soyb,8000,1
Slovenia,SVN,spis,1000,0.6
Slovenia,SVN,sugb,0,1
Slovenia,SVN,sugc,0,0
Slovenia,SVN,swpo,0,0
Slovenia,SVN,tnut,1000,0.16666666666666666
Slovenia,SVN,vege,96000,0.22262773722627738
Slovenia,SVN,whea,141000,0.37748344370860926
Slovenia,SVN,xfru,178000,0.35224586288416077
Slovenia,SVN,xmil,0,0
Slovenia,SVN,xoil,13000,0.4146341463414634
Slovenia,SVN,xpul,3000,0.42857142857142855
Slovenia,SVN,yams,0,0
Slovakia,SVK,bana,0,0.2894736842105263
Slovakia,SVK,barl,545000,0.6500777604976672
Slovakia,SVK,cass,0,0
Slovakia,SVK,cnut,0,0.25
Slovakia,SVK,coco,0,0.7
Slovakia,SVK,maiz,1068000,0.5462962962962963
Slovakia,SVK,ocer,105000,0.29365079365079366
Slovakia,SVK,oilp,0,0
Slovakia,SVK,orts,0,0
Slovakia,SVK,plnt,0,0.09090909090909091
Slovakia,SVK,pota,150000,0.058823529411764705
Slovakia,SVK,rice,0,0.06060606060606061
Slovakia,SVK,sorg,2000,0.5
Slovakia,SVK,soyb,111000,0.47058823529411764
Slovakia,SVK,spis,1000,0
Slovakia,SVK,sugb,1231000,0.025162337662337664
Slovakia,SVK,sugc,0,0
Slovakia,SVK,swpo,0,0
Slovakia,SVK,tnut,0,0.42857142857142855
Slovakia,SVK,vege,100000,0.12293144208037825
Slovakia,SVK,whea,1771000,0.6417764763299171
Slovakia,SVK,xfru,84000,0.15759312320916904
Slovakia,SVK,xmil,1000,0
Slovakia,SVK,xoil,773000,0.4796747967479675
Slovakia,SVK,xpul,26000,0.2647058823529412
South Africa,ZAF,bana,335000,0.015555555555555555
South Africa,ZAF,barl,307000,0.0935412026726058
South Africa,ZAF,cass,0,0
South Africa,ZAF,cnut,0,0
South Africa,ZAF,coco,0,0
South Africa,ZAF,maiz,16903000,0.14809728183118742
South Africa,ZAF,ocer,87000,0.10734463276836158
South Africa,ZAF,oilp,0,0.03614457831325301
South Africa,ZAF,orts,0,0
South Africa,ZAF,plnt,8000,1
South Africa,ZAF,pota,2457000,0.07655310621242485
South Africa,ZAF,rice,3000,0.10467980295566502
South Africa,ZAF,sorg,152000,0.07582938388625593
South Africa,ZAF,soyb,1464000,0.03084223013048636
South Africa,ZAF,spis,17000,0.5102040816326531
South Africa,ZAF,sugb,0,0
South Africa,ZAF,sugc,17388000,0
South Africa,ZAF,swpo,74000,0.04054054054054054
South Africa,ZAF,tnut,22000,1
South Africa,ZAF,vege,2844000,0.12745740498034075
South Africa,ZAF,whea,1567000,0.07683318726263512
South Africa,ZAF,xfru,6507000,0.6165063138905592
South Africa,ZAF,xmil,5000,0.07142857142857142
South Africa,ZAF,xoil,1460000,0.11616438356164384
South Africa,ZAF,xpul,87000,0.20279720279720279
South Africa,ZAF,yams,0,0
Spain,ESP,bana,421000,0.13305898491083676
Spain,ESP,barl,5786000,0.0189716799560077
Spain,ESP,cass,0,0.09090909090909091
Spain,ESP,cnut,0,0.1282051282051282
Spain,ESP,coco,0,0.05925925925925926
Spain,ESP,maiz,3805000,0.046724890829694325
Spain,ESP,ocer,1364000,0.07198228128460686
Spain,ESP,oilp,0,0.031664964249233915
Spain,ESP,orts,8000,0.3333333333333333
Spain,ESP,plnt,14000,1
Spain,ESP,pota,2239000,0.09856314595412151
Spain,ESP,rice,835000,0.375
Spain,ESP,sorg,30000,0.015444015444015444
Spain,ESP,soyb,561000,0.07891461289519541
Spain,ESP,spis,17000,0.8924731182795699
Spain,ESP,sugb,3293000,0
Spain,ESP,sugc,1000,0
Spain,ESP,swpo,62000,0.59375
Spain,ESP,tnut,309000,0.5086092715231788
Spain,ESP,vege,14943000,0.5157458392625132
Spain,ESP,whea,4908000,0.1298480862259187
Spain,ESP,xfru,16426000,0.44676795730545116
Spain,ESP,xmil,2000,0
Spain,ESP,xoil,9757000,0.17888178389899984
Spain,ESP,xpul,476000,0.049575070821529746
Spain,ESP,yams,0,0
Suriname,SUR,bana,63000,0.7301587301587301
Suriname,SUR,barl,0,0
Suriname,SUR,cass,8000,0
Suriname,SUR,cnut,15000,0
Suriname,SUR,coco,0,0
Suriname,SUR,maiz,0,0
Suriname,SUR,ocer,0,0
Suriname,SUR,oilp,1000,0
Suriname,SUR,orts,2000,0
Suriname,SUR,plnt,17000,0
Suriname,SUR,pota,0,0
Suriname,SUR,rice,289000,0.30689655172413793
Suriname,SUR,sorg,0,0
Suriname,SUR,soyb,0,0
Suriname,SUR,spis,0,0
Suriname,SUR,sugc,125000,0
Suriname,SUR,swpo,1000,0
Suriname,SUR,tnut,0,0
Suriname,SUR,vege,27000,0
Suriname,SUR,whea,0,0
Suriname,SUR,xfru,33000,0.05405405405405406
Suriname,SUR,xmil,0,0
Suriname,SUR,xoil,1000,0
Suriname,SUR,xpul,0,0
Tajikistan,TJK,bana,0,0
Tajikistan,TJK,barl,146000,0
Tajikistan,TJK,cass,0,0
Tajikistan,TJK,cnut,0,0
Tajikistan,TJK,coco,0,0
Tajikistan,TJK,maiz,218000,0
Tajikistan,TJK,ocer,3000,0
Tajikistan,TJK,oilp,0,0
Tajikistan,TJK,orts,0,0
Tajikistan,TJK,plnt,0,0
Tajikistan,TJK,pota,783000,0
Tajikistan,TJK,rice,98000,0.08870967741935484
Tajikistan,TJK,sorg,0,0
Tajikistan,TJK,soyb,0,0
Tajikistan,TJK,spis,3000,0
Tajikistan,TJK,sugb,0,0
Tajikistan,TJK,sugc,0,0
Tajikistan,TJK,swpo,0,0
Tajikistan,TJK,tnut,6000,1
Tajikistan,TJK,vege,2530000,0.0260149783208514
Tajikistan,TJK,whea,900000,0
Tajikistan,TJK,xfru,569000,0.1012216404886562
Tajikistan,TJK,xmil,1000,0
Tajikistan,TJK,xoil,265000,0.005263157894736842
Tajikistan,TJK,xpul,79000,0
Swaziland,SWZ,bana,7000,0.7
Swaziland,SWZ,barl,0,0
Swaziland,SWZ,cass,0,0
Swaziland,SWZ,cnut,0,0
Swaziland,SWZ,coco,0,0
Swaziland,SWZ,maiz,90000,0.004761904761904762
Swaziland,SWZ,ocer,0,0
Swaziland,SWZ,oilp,0,0
Swaziland,SWZ,orts,67000,0
Swaziland,SWZ,plnt,2000,1
Swaziland,SWZ,pota,8000,0
Swaziland,SWZ,rice,0,0
Swaziland,SWZ,sorg,1000,0
Swaziland,SWZ,soyb,0,0
Swaziland,SWZ,spis,0,0
Swaziland,SWZ,sugb,0,0
Swaziland,SWZ,sugc,5553000,0
Swaziland,SWZ,swpo,2000,0
Swaziland,SWZ,tnut,1000,1
Swaziland,SWZ,vege,14000,0.030303030303030304
Swaziland,SWZ,whea,1000,0
Swaziland,SWZ,xfru,144000,0.8547486033519553
Swaziland,SWZ,xmil,0,0
Swaziland,SWZ,xoil,4000,0
Swaziland,SWZ,xpul,3000,0
Swaziland,SWZ,yams,0,0
Sweden,SWE,bana,0,0.15165876777251186
Sweden,SWE,barl,1635000,0.3719153936545241
Sweden,SWE,cass,0,0
Sweden,SWE,cnut,0,0.34615384615384615
Sweden,SWE,coco,0,0
Sweden,SWE,maiz,0,0.046153846153846156
Sweden,SWE,ocer,1016000,0.2928709055876686
Sweden,SWE,oilp,0,0.15976331360946747
Sweden,SWE,orts,0,0
Sweden,SWE,plnt,0,0
Sweden,SWE,pota,853000,0.017928286852589643
Sweden,SWE,rice,0,0.03076923076923077
Sweden,SWE,sorg,0,0
Sweden,SWE,soyb,5000,0.24242424242424243
Sweden,SWE,spis,0,0.14285714285714285
Sweden,SWE,sugb,1964000,0
Sweden,SWE,sugc,0,0
Sweden,SWE,swpo,0,0
Sweden,SWE,tnut,0,0.12
Sweden,SWE,vege,340000,0.052478134110787174
Sweden,SWE,whea,3299000,0.2471042471042471
Sweden,SWE,xfru,41000,0.09482758620689655
Sweden,SWE,xmil,0,0
Sweden,SWE,xoil,518000,0.13606437454279444
Sweden,SWE,xpul,193000,0.29064039408866993
Sweden,SWE,yams,0,0
Switzerland,CHE,bana,0,0
Switzerland,CHE,barl,207000,0
Switzerland,CHE,cass,0,0
Switzerland,CHE,cnut,0,0
Switzerland,CHE,coco,0,0.34545454545454546
Switzerland,CHE,maiz,163000,0.002976190476190476
Switzerland,CHE,ocer,75000,0.006756756756756757
Switzerland,CHE,oilp,0,0.030303030303030304
Switzerland,CHE,orts,0,0
Switzerland,CHE,plnt,0,0
Switzerland,CHE,pota,459000,0.017045454545454544
Switzerland,CHE,rice,0,0.02459016393442623
Switzerland,CHE,sorg,0,0
Switzerland,CHE,soyb,9000,0
Switzerland,CHE,spis,0,0
Switzerland,CHE,sugb,1545000,0
Switzerland,CHE,sugc,0,0
Switzerland,CHE,swpo,0,0
Switzerland,CHE,tnut,3000,0.024390243902439025
Switzerland,CHE,vege,427000,0.008383233532934131
Switzerland,CHE,whea,531000,0.055384615384615386
Switzerland,CHE,xfru,405000,0.020902090209020903
Switzerland,CHE,xmil,1000,0
Switzerland,CHE,xoil,171000,0.025280898876404494
Switzerland,CHE,xpul,18000,0
Switzerland,CHE,yams,0,0
Turkmenistan,TKM,bana,0,0
Turkmenistan,TKM,barl,27000,0
Turkmenistan,TKM,cnut,0,0
Turkmenistan,TKM,coco,0,0
Turkmenistan,TKM,maiz,50000,0
Turkmenistan,TKM,ocer,0,0
Turkmenistan,TKM,oilp,0,0
Turkmenistan,TKM,pota,290000,0
Turkmenistan,TKM,rice,130000,0
Turkmenistan,TKM,sorg,0,0
Turkmenistan,TKM,soyb,0,0
Turkmenistan,TKM,spis,0,0
Turkmenistan,TKM,sugb,242000,0
Turkmenistan,TKM,swpo,0,0
Turkmenistan,TKM,tnut,2000,0
Turkmenistan,TKM,vege,919000,0.007291666666666667
Turkmenistan,TKM,whea,1000000,0.023430178069353328
Turkmenistan,TKM,xfru,394000,0.004246284501061571
Turkmenistan,TKM,xmil,0,0
Turkmenistan,TKM,xoil,426000,0.013043478260869565
Turkmenistan,TKM,xpul,13000,0
"China, Taiwan Province of",TWN,bana,356000,0.0028089887640449437
"China, Taiwan Province of",TWN,barl,0,0
"China, Taiwan Province of",TWN,cass,12000,0.3061797752808989
"China, Taiwan Province of",TWN,cnut,20000,0
"China, Taiwan Province of",TWN,coco,0,0
"China, Taiwan Province of",TWN,maiz,193000,4.267121826328142e-4
"China, Taiwan Province of",TWN,ocer,0,0.02564102564102564
"China, Taiwan Province of",TWN,oilp,0,0
"China, Taiwan Province of",TWN,orts,54000,0.017241379310344827
"China, Taiwan Province of",TWN,plnt,0,0
"China, Taiwan Province of",TWN,pota,55000,0.005291005291005291
"China, Taiwan Province of",TWN,rice,1754000,0.015416238437821172
"China, Taiwan Province of",TWN,sorg,2000,0
"China, Taiwan Province of",TWN,soyb,458000,0.004671338004671338
"China, Taiwan Province of",TWN,spis,22000,0.029411764705882353
"China, Taiwan Province of",TWN,sugb,0,0
"China, Taiwan Province of",TWN,sugc,502000,0
"China, Taiwan Province of",TWN,swpo,242000,0
"China, Taiwan Province of",TWN,tnut,102000,0.015503875968992248
"China, Taiwan Province of",TWN,vege,2758000,0.024860161591050343
"China, Taiwan Province of",TWN,whea,31000,0.059961315280464215
"China, Taiwan Province of",TWN,xfru,2242000,0.03909389842893679
"China, Taiwan Province of",TWN,xmil,0,0
"China, Taiwan Province of",TWN,xoil,184000,0.18161925601750548
"China, Taiwan Province of",TWN,xpul,12000,0
"China, Taiwan Province of",TWN,yams,0,0
United Republic of Tanzania,TZA,bana,2534000,3.946329913180742e-4
United Republic of Tanzania,TZA,barl,17000,0
United Republic of Tanzania,TZA,cass,4025000,0.01987577639751553
United Republic of Tanzania,TZA,cnut,558000,0
United Republic of Tanzania,TZA,coco,11000,0.9090909090909091
United Republic of Tanzania,TZA,maiz,6709000,0.0038045068773778167
United Republic of Tanzania,TZA,ocer,51000,0.0196078431372549
United Republic of Tanzania,TZA,oilp,89000,0.00468384074941452
United Republic of Tanzania,TZA,orts,2000,0
United Republic of Tanzania,TZA,plnt,577000,0
United Republic of Tanzania,TZA,pota,583000,0.008503401360544218
United Republic of Tanzania,TZA,rice,1594000,6.269592476489029e-4
United Republic of Tanzania,TZA,sorg,755000,0
United Republic of Tanzania,TZA,soyb,6000,0.08333333333333333
United Republic of Tanzania,TZA,spis,19000,0.15789473684210525
United Republic of Tanzania,TZA,sugb,0,0
United Republic of Tanzania,TZA,sugc,3061000,0
United Republic of Tanzania,TZA,swpo,5441000,0
United Republic of Tanzania,TZA,tnut,292000,1
United Republic of Tanzania,TZA,vege,2619000,0.007224334600760456
United Republic of Tanzania,TZA,whea,50000,0.0715307582260372
United Republic of Tanzania,TZA,xfru,1603000,0.017294626312538603
United Republic of Tanzania,TZA,xmil,309000,0
United Republic of Tanzania,TZA,xoil,2097000,0.04616087751371115
United Republic of Tanzania,TZA,xpul,2146000,0.07453703703703704
United Republic of Tanzania,TZA,yams,11000,0
Thailand,THA,bana,1000000,0.028769841269841268
Thailand,THA,barl,140000,0.2341880341880342
Thailand,THA,cass,30495000,0.8952511415525114
Thailand,THA,cnut,790000,0.24616626311541565
Thailand,THA,coco,0,0
Thailand,THA,maiz,4821000,0.11822958771220696
Thailand,THA,ocer,321000,0.7014492753623188
Thailand,THA,oilp,16937000,0.02498821310702499
Thailand,THA,orts,399000,0.024875621890547265
Thailand,THA,plnt,0,0
Thailand,THA,pota,107000,0.015444015444015444
Thailand,THA,rice,31222000,0.563412219347833
Thailand,THA,sorg,36000,0.1111111111111111
Thailand,THA,soyb,470000,0.022974231605091586
Thailand,THA,spis,440000,0.1798165137614679
Thailand,THA,sugb,0,0
Thailand,THA,sugc,93088000,3.007744943228814e-4
Thailand,THA,swpo,0,0
Thailand,THA,tnut,78000,0.49645390070921985
Thailand,THA,vege,2978000,0.15878378378378377
Thailand,THA,whea,1000,0.09745079057760568
Thailand,THA,xfru,10028000,0.44417543532917403
Thailand,THA,xmil,0,0.16666666666666666
Thailand,THA,xoil,226000,0.13615023474178403
Thailand,THA,xpul,209000,0.2289156626506024
Thailand,THA,yams,0,0
Togo,TGO,bana,26000,0
Togo,TGO,barl,0,0
Togo,TGO,cass,1042000,0.0019175455417066154
Togo,TGO,cnut,16000,0
Togo,TGO,coco,47000,0.10638297872340426
Togo,TGO,maiz,855000,0
Togo,TGO,ocer,4000,0
Togo,TGO,oilp,178000,0.13125
Togo,TGO,orts,20000,0.25
Togo,TGO,pota,0,0
Togo,TGO,rice,141000,0.006369426751592357
Togo,TGO,sorg,276000,0
Togo,TGO,soyb,2000,1
Togo,TGO,spis,3000,0
Togo,TGO,sugc,0,0
Togo,TGO,swpo,9000,0
Togo,TGO,tnut,7000,1
Togo,TGO,vege,153000,0.08379888268156424
Togo,TGO,whea,0,0.05673758865248227
Togo,TGO,xfru,43000,0.08163265306122448
Togo,TGO,xmil,26000,0
Togo,TGO,xoil,137000,0.3854748603351955
Togo,TGO,xpul,221000,0
Togo,TGO,yams,827000,0
Trinidad and Tobago,TTO,bana,3000,0
Trinidad and Tobago,TTO,barl,0,0
Trinidad and Tobago,TTO,cass,1000,0
Trinidad and Tobago,TTO,cnut,20000,0.04
Trinidad and Tobago,TTO,coco,0,0
Trinidad and Tobago,TTO,maiz,3000,0
Trinidad and Tobago,TTO,ocer,0,0
Trinidad and Tobago,TTO,oilp,0,0
Trinidad and Tobago,TTO,orts,7000,0
Trinidad and Tobago,TTO,plnt,5000,0
Trinidad and Tobago,TTO,pota,0,0
Trinidad and Tobago,TTO,rice,2000,0
Trinidad and Tobago,TTO,sorg,0,0
Trinidad and Tobago,TTO,soyb,0,0
Trinidad and Tobago,TTO,spis,0,0
Trinidad and Tobago,TTO,sugc,0,0
Trinidad and Tobago,TTO,swpo,0,0
Trinidad and Tobago,TTO,tnut,0,0.5
Trinidad and Tobago,TTO,vege,15000,0.037037037037037035
Trinidad and Tobago,TTO,whea,8000,0.1875
Trinidad and Tobago,TTO,xfru,66000,0.1744186046511628
Trinidad and Tobago,TTO,xmil,0,0
Trinidad and Tobago,TTO,xoil,3000,0.16129032258064516
Trinidad and Tobago,TTO,xpul,3000,0
Trinidad and Tobago,TTO,yams,0,0
Oman,OMN,bana,18000,0
Oman,OMN,barl,2000,0
Oman,OMN,cass,0,0
Oman,OMN,cnut,0,0.16666666666666666
Oman,OMN,coco,0,0
Oman,OMN,maiz,19000,0.09019607843137255
Oman,OMN,ocer,1000,1
Oman,OMN,oilp,0,0.25510204081632654
Oman,OMN,orts,0,0
Oman,OMN,plnt,0,0.5
Oman,OMN,pota,16000,0.025974025974025976
Oman,OMN,rice,0,0.017699115044247787
Oman,OMN,sorg,49000,0
Oman,OMN,soyb,0,0
Oman,OMN,spis,0,0.047619047619047616
Oman,OMN,sugb,0,0
Oman,OMN,sugc,1000,0
Oman,OMN,swpo,0,0
Oman,OMN,tnut,0,0.25
Oman,OMN,vege,771000,0.1118546845124283
Oman,OMN,whea,4000,0.46522781774580335
Oman,OMN,xfru,404000,0.055762081784386616
Oman,OMN,xmil,0,0
Oman,OMN,xoil,9000,0.9647058823529412
Oman,OMN,xpul,0,0.225
Oman,OMN,yams,0,0
Tunisia,TUN,bana,0,0
Tunisia,TUN,barl,478000,0
Tunisia,TUN,cass,0,0
Tunisia,TUN,cnut,0,0
Tunisia,TUN,coco,0,0
Tunisia,TUN,maiz,0,0.020626432391138275
Tunisia,TUN,ocer,55000,0
Tunisia,TUN,oilp,0,0
Tunisia,TUN,orts,0,0
Tunisia,TUN,plnt,0,0
Tunisia,TUN,pota,420000,0.0021929824561403508
Tunisia,TUN,rice,0,0.030303030303030304
Tunisia,TUN,sorg,1000,0
Tunisia,TUN,soyb,86000,0.011315417256011316
Tunisia,TUN,spis,33000,0.4444444444444444
Tunisia,TUN,sugb,77000,0
Tunisia,TUN,sugc,0,0
Tunisia,TUN,swpo,0,0
Tunisia,TUN,tnut,69000,0.01282051282051282
Tunisia,TUN,vege,3633000,0.03306010928961749
Tunisia,TUN,whea,1104000,0.0552648790058862
Tunisia,TUN,xfru,1523000,0.09740259740259741
Tunisia,TUN,xmil,0,0
Tunisia,TUN,xoil,811000,0.18253079507278835
Tunisia,TUN,xpul,106000,0.015873015873015872
Turkey,TUR,bana,369000,0
Turkey,TUR,barl,7100000,0.0011904761904761906
Turkey,TUR,cass,0,0
Turkey,TUR,cnut,0,0
Turkey,TUR,coco,0,0.024
Turkey,TUR,maiz,5951000,0.08998133167392657
Turkey,TUR,ocer,773000,0.06940874035989718
Turkey,TUR,oilp,0,0.00436046511627907
Turkey,TUR,orts,1000,0
Turkey,TUR,plnt,0,0
Turkey,TUR,pota,4800000,0.05881139083780437
Turkey,TUR,rice,900000,0.06899109792284866
Turkey,TUR,sorg,0,0
Turkey,TUR,soyb,331000,0.05013093901982791
Turkey,TUR,spis,247000,0.15845070422535212
Turkey,TUR,sugb,21149000,0
Turkey,TUR,sugc,0,0.3333333333333333
Turkey,TUR,swpo,0,0
Turkey,TUR,tnut,1119000,0.4220408163265306
Turkey,TUR,vege,30763000,0.06618481184973908
Turkey,TUR,whea,21500000,0.24173476272584152
Turkey,TUR,xfru,16968000,0.2838237854779732
Turkey,TUR,xmil,5000,0
Turkey,TUR,xoil,7490000,0.08105792911446622
Turkey,TUR,xpul,1198000,0.19050310910118712
United Arab Emirates,ARE,bana,0,0.0273224043715847
United Arab Emirates,ARE,barl,0,0.03764705882352941
United Arab Emirates,ARE,cass,0,0
United Arab Emirates,ARE,cnut,0,0.07142857142857142
United Arab Emirates,ARE,coco,0,0
United Arab Emirates,ARE,maiz,17000,0.09814323607427056
United Arab Emirates,ARE,ocer,0,0.15300546448087432
United Arab Emirates,ARE,oilp,0,0.19047619047619047
United Arab Emirates,ARE,orts,0,0
United Arab Emirates,ARE,plnt,0,0.12
United Arab Emirates,ARE,pota,0,0.0529595015576324
United Arab Emirates,ARE,rice,0,0.29644670050761424
United Arab Emirates,ARE,sorg,0,0
United Arab Emirates,ARE,soyb,3000,0.19736842105263158
United Arab Emirates,ARE,spis,0,0.40131578947368424
United Arab Emirates,ARE,sugb,0,0
United Arab Emirates,ARE,sugc,0,0
United Arab Emirates,ARE,swpo,0,0
United Arab Emirates,ARE,tnut,1000,0.6212121212121212
United Arab Emirates,ARE,vege,361000,0.08670520231213873
United Arab Emirates,ARE,whea,0,0.1904047976011994
United Arab Emirates,ARE,xfru,384000,0.32660455486542445
United Arab Emirates,ARE,xmil,0,0.05555555555555555
United Arab Emirates,ARE,xoil,410000,0.31047865459249674
United Arab Emirates,ARE,xpul,0,0.4318181818181818
United Arab Emirates,ARE,yams,0,0
Uganda,UGA,bana,540000,0.001851851851851852
Uganda,UGA,barl,0,0
Uganda,UGA,cass,2729000,0.01912666907253699
Uganda,UGA,cnut,0,0
Uganda,UGA,coco,35000,0.8
Uganda,UGA,maiz,2632000,0.15238817285822592
Uganda,UGA,ocer,31000,0.45161290322580644
Uganda,UGA,oilp,0,0.12209302325581395
Uganda,UGA,orts,0,0
Uganda,UGA,plnt,3490000,2.8653295128939826e-4
Uganda,UGA,pota,173000,0.07291666666666667
Uganda,UGA,rice,239000,0.04308390022675737
Uganda,UGA,sorg,411000,0.18501170960187355
Uganda,UGA,soyb,55000,0.14285714285714285
Uganda,UGA,spis,5000,0.2857142857142857
Uganda,UGA,sugb,0,0
Uganda,UGA,sugc,4000000,0
Uganda,UGA,swpo,1930000,5.181347150259067e-4
Uganda,UGA,tnut,0,0
Uganda,UGA,vege,1463000,0.052980132450331126
Uganda,UGA,whea,22000,0.07851239669421488
Uganda,UGA,xfru,77000,0.32222222222222224
Uganda,UGA,xmil,211000,0.41232227488151657
Uganda,UGA,xoil,962000,0.036511156186612576
Uganda,UGA,xpul,1056000,0.2492970946579194
Uganda,UGA,yams,0,0
United Kingdom of Great Britain and Northern Ireland,GBR,bana,0,0.03795233892321271
United Kingdom of Great Britain and Northern Ireland,GBR,barl,7169000,0.18268971104509857
United Kingdom of Great Britain and Northern Ireland,GBR,cass,0,0.06666666666666667
United Kingdom of Great Britain and Northern Ireland,GBR,cnut,0,0.06
United Kingdom of Great Britain and Northern Ireland,GBR,coco,0,0.008130081300813009
United Kingdom of Great Britain and Northern Ireland,GBR,maiz,25000,0.0950149126544525
United Kingdom of Great Britain and Northern Ireland,GBR,ocer,1025000,0.20810810810810812
United Kingdom of Great Britain and Northern Ireland,GBR,oilp,0,0.08597285067873303
United Kingdom of Great Britain and Northern Ireland,GBR,orts,0,0
United Kingdom of Great Britain and Northern Ireland,GBR,plnt,0,0.36363636363636365
United Kingdom of Great Britain and Northern Ireland,GBR,pota,6218000,0.04745240761478164
United Kingdom of Great Britain and Northern Ireland,GBR,rice,0,0.1172680412371134
United Kingdom of Great Britain and Northern Ireland,GBR,sorg,0,0.045454545454545456
United Kingdom of Great Britain and Northern Ireland,GBR,soyb,122000,0.039777983348751156
United Kingdom of Great Britain and Northern Ireland,GBR,spis,0,0.15625
United Kingdom of Great Britain and Northern Ireland,GBR,sugb,8918000,0
United Kingdom of Great Britain and Northern Ireland,GBR,sugc,0,0
United Kingdom of Great Britain and Northern Ireland,GBR,swpo,0,0.09554140127388536
United Kingdom of Great Britain and Northern Ireland,GBR,tnut,0,0.09090909090909091
