"iso3c","category1_production","category2_production","tonnes"
"BLM","swpo_produce","human_crop",0
"BLR","swpo_produce","human_crop",0
"BLZ","swpo_produce","human_crop",42.1359228938818
"BMU","swpo_produce","human_crop",139.567232131958
"BOL","swpo_produce","human_crop",5328.73813283443
"BRA","swpo_produce","human_crop",797135.597573757
"BRB","swpo_produce","human_crop",850.974491119385
"BRN","swpo_produce","human_crop",249.336715549231
"BTN","swpo_produce","human_crop",68.7179477848113
"BWA","swpo_produce","human_crop",0
"CAF","swpo_produce","human_crop",205.000003814697
"CAN","swpo_produce","human_crop",0
"CCK","swpo_produce","human_crop",0
"CHE","swpo_produce","human_crop",0
"CHL","swpo_produce","human_crop",15396.0463030338
"CHN","swpo_produce","human_crop",58792403.4512994
"CIV","swpo_produce","human_crop",53174.3919468224
"CMR","swpo_produce","human_crop",394885.039723054
"COD","swpo_produce","human_crop",421771.684487447
"COG","swpo_produce","human_crop",9856.18142685294
"COK","swpo_produce","human_crop",0
"COL","swpo_produce","human_crop",13.3999996185303
"COM","swpo_produce","human_crop",0
"CPV","swpo_produce","human_crop",5324.02549529076
"CRI","swpo_produce","human_crop",154.150613464415
"CUB","swpo_produce","human_crop",507567.766603574
"CUW","swpo_produce","human_crop",0
"CXR","swpo_produce","human_crop",0
"CYM","swpo_produce","human_crop",3
"CYP","swpo_produce","human_crop",0
"CZE","swpo_produce","human_crop",0
"DEU","swpo_produce","human_crop",0
"DJI","swpo_produce","human_crop",0
"DMA","swpo_produce","human_crop",2281.35232543945
"DNK","swpo_produce","human_crop",0
"DOM","swpo_produce","human_crop",45699.0710077286
"DZA","swpo_produce","human_crop",0
"ECU","swpo_produce","human_crop",3928.16643148661
"EGY","swpo_produce","human_crop",320301.764776349
"ERI","swpo_produce","human_crop",0
"ESH","swpo_produce","human_crop",0
"ESP","swpo_produce","human_crop",62918.0873583555
"EST","swpo_produce","human_crop",0
"ETH","swpo_produce","human_crop",1464726.03053069
"FIN","swpo_produce","human_crop",0
"FJI","swpo_produce","human_crop",7887.90437817574
"FLK","swpo_produce","human_crop",0
"FRA","swpo_produce","human_crop",0
"FRO","swpo_produce","human_crop",0
"FSM","swpo_produce","human_crop",3096.7141494751
"GAB","swpo_produce","human_crop",4240.29409620166
"GBR","swpo_produce","human_crop",0
"GEO","swpo_produce","human_crop",0
"GGY","swpo_produce","human_crop",0
"GHA","swpo_produce","human_crop",148267.133697271
"GIB","swpo_produce","human_crop",0
"GIN","swpo_produce","human_crop",134973.197990298
"GLP","swpo_produce","human_crop",1614.09167146683
"GMB","swpo_produce","human_crop",11.6000003814697
"GNB","swpo_produce","human_crop",0
"GNQ","swpo_produce","human_crop",104424.752165288
"GRC","swpo_produce","human_crop",1925.6161146909
"GRD","swpo_produce","human_crop",1469.55523532629
"GRL","swpo_produce","human_crop",0
"GTM","swpo_produce","human_crop",215.05713224411
"GUF","swpo_produce","human_crop",0
"GUM","swpo_produce","human_crop",103.853227615356
"GUY","swpo_produce","human_crop",3755.90581084043
"HKG","swpo_produce","human_crop",0
"HND","swpo_produce","human_crop",7701.44137588143
"HRV","swpo_produce","human_crop",0
"HTI","swpo_produce","human_crop",574355.649673581
"HUN","swpo_produce","human_crop",0
"IDN","swpo_produce","human_crop",1963195.71457395
"IMN","swpo_produce","human_crop",0
"IND","swpo_produce","human_crop",1447864.24759001
"IOT","swpo_produce","human_crop",0
"IRL","swpo_produce","human_crop",0
"IRN","swpo_produce","human_crop",0
"IRQ","swpo_produce","human_crop",0
"ISL","swpo_produce","human_crop",0
"ISR","swpo_produce","human_crop",43948.5719594955
"ITA","swpo_produce","human_crop",8695.30605299771
"JAM","swpo_produce","human_crop",44946.0038388968
"JEY","swpo_produce","human_crop",0
"JOR","swpo_produce","human_crop",0
"JPN","swpo_produce","human_crop",865849.042509764
"KAZ","swpo_produce","human_crop",36.5
"KEN","swpo_produce","human_crop",710910.277862802
"KGZ","swpo_produce","human_crop",0
"KHM","swpo_produce","human_crop",36366.5817251503
"KIR","swpo_produce","human_crop",0
"KNA","swpo_produce","human_crop",198.768686294556
"KOR","swpo_produce","human_crop",325330.089459896
"KWT","swpo_produce","human_crop",0
"LAO","swpo_produce","human_crop",216696.817355901
"LBN","swpo_produce","human_crop",0
"LBR","swpo_produce","human_crop",25149.4892792702
"LBY","swpo_produce","human_crop",0
"LCA","swpo_produce","human_crop",562.644233822823
"LIE","swpo_produce","human_crop",0
"LKA","swpo_produce","human_crop",41177.6279667467
"LSO","swpo_produce","human_crop",20.3000001907349
"LTU","swpo_produce","human_crop",0
"LUX","swpo_produce","human_crop",0
"LVA","swpo_produce","human_crop",0
"MAC","swpo_produce","human_crop",0
"MAF","swpo_produce","human_crop",0
"MAR","swpo_produce","human_crop",20867.0515779257
"MCO","swpo_produce","human_crop",0
"MDA","swpo_produce","human_crop",0
"MDG","swpo_produce","human_crop",1100155.32560284
"MDV","swpo_produce","human_crop",36.39999935776
"MEX","swpo_produce","human_crop",74455.1967191249
"MHL","swpo_produce","human_crop",0
"MKD","swpo_produce","human_crop",0
"MLI","swpo_produce","human_crop",1114707.18870425
"MLT","swpo_produce","human_crop",0
"MMR","swpo_produce","human_crop",65992.371486038
"MNE","swpo_produce","human_crop",0
"MNG","swpo_produce","human_crop",1993.2999420166
"MNP","swpo_produce","human_crop",0
"MOZ","swpo_produce","human_crop",1045200.08161759
"MRT","swpo_produce","human_crop",2490.64143616706
"MSR","swpo_produce","human_crop",30.2111107110977
"MTQ","swpo_produce","human_crop",128.136800527573
"MUS","swpo_produce","human_crop",600.40450334549
"MWI","swpo_produce","human_crop",2137.94483757019
"MYS","swpo_produce","human_crop",37526.9429645836
"MYT","swpo_produce","human_crop",0
"NAM","swpo_produce","human_crop",0
"NCL","swpo_produce","human_crop",1302.08202409744
"NER","swpo_produce","human_crop",141719.7262941
"NFK","swpo_produce","human_crop",0
"NGA","swpo_produce","human_crop",3889562.19585617
"NIC","swpo_produce","human_crop",3
"NIU","swpo_produce","human_crop",251
"NLD","swpo_produce","human_crop",0
"NOR","swpo_produce","human_crop",0
"NPL","swpo_produce","human_crop",40.2999992370605
"NRU","swpo_produce","human_crop",0
"NZL","swpo_produce","human_crop",12481.9615020752
"OMN","swpo_produce","human_crop",0
"PAK","swpo_produce","human_crop",13106.5802159831
"PAN","swpo_produce","human_crop",0
"PCN","swpo_produce","human_crop",0
"PER","swpo_produce","human_crop",268194.732182622
"PHL","swpo_produce","human_crop",535496.71119348
"PLW","swpo_produce","human_crop",0
"PNG","swpo_produce","human_crop",719874.517653346
"POL","swpo_produce","human_crop",0
"PRI","swpo_produce","human_crop",1051.44405712187
"PRK","swpo_produce","human_crop",433050.165143728
"PRT","swpo_produce","human_crop",25098.6132703274
"PRY","swpo_produce","human_crop",53096.1513840109
"PSE","swpo_produce","human_crop",0
"PYF","swpo_produce","human_crop",0
"QAT","swpo_produce","human_crop",0
"REU","swpo_produce","human_crop",0
"ROU","swpo_produce","human_crop",0
"RUS","swpo_produce","human_crop",0
"RWA","swpo_produce","human_crop",1075454.17526531
"SAU","swpo_produce","human_crop",0
"SDN","swpo_produce","human_crop",234999.996658325
"SEN","swpo_produce","human_crop",32671.3006032705
"SGP","swpo_produce","human_crop",0
"SHN","swpo_produce","human_crop",0
"SJM","swpo_produce","human_crop",0
"SLB","swpo_produce","human_crop",104583.259327173
"SLE","swpo_produce","human_crop",146891.270953357
"SLV","swpo_produce","human_crop",730.198150269687
"SMR","swpo_produce","human_crop",0
"SOM","swpo_produce","human_crop",8141.46151018143
"SPM","swpo_produce","human_crop",0
"SRB","swpo_produce","human_crop",0
"SSD","swpo_produce","human_crop",0
"STP","swpo_produce","human_crop",0
"SUR","swpo_produce","human_crop",620.831070184708
"SVK","swpo_produce","human_crop",0
"SVN","swpo_produce","human_crop",0
"SWE","swpo_produce","human_crop",0
"SWZ","swpo_produce","human_crop",2389.44169121981
"SXM","swpo_produce","human_crop",0
"SYC","swpo_produce","human_crop",0
"SYR","swpo_produce","human_crop",0
"TCA","swpo_produce","human_crop",0
"TCD","swpo_produce","human_crop",424287.905291557
"TGO","swpo_produce","human_crop",8256.72787094116
"THA","swpo_produce","human_crop",854.400001913309
"TJK","swpo_produce","human_crop",0
"TKL","swpo_produce","human_crop",0
"TKM","swpo_produce","human_crop",0
"TLS","swpo_produce","human_crop",9380.596860677
"TON","swpo_produce","human_crop",6351.63188171387
"TTO","swpo_produce","human_crop",144.696198493242
"TUN","swpo_produce","human_crop",0
"TUR","swpo_produce","human_crop",0
"TUV","swpo_produce","human_crop",0
"TWN","swpo_produce","human_crop",771143.952531099
"TZA","swpo_produce","human_crop",4255589.96622425
"UGA","swpo_produce","human_crop",2270152.26240571
"UKR","swpo_produce","human_crop",0
"URY","swpo_produce","human_crop",80001.5674714148
"USA","swpo_produce","human_crop",1584344.71054032
"UZB","swpo_produce","human_crop",0
"VCT","swpo_produce","human_crop",2092.27913808823
"VEN","swpo_produce","human_crop",15579.436510846
"VGB","swpo_produce","human_crop",0
"VIR","swpo_produce","human_crop",0
"VNM","swpo_produce","human_crop",1329796.66918626
"VUT","swpo_produce","human_crop",0
"WLF","swpo_produce","human_crop",0
"WSM","swpo_produce","human_crop",0
"XKO","swpo_produce","human_crop",0
"XMI","swpo_produce","human_crop",0
"YEM","swpo_produce","human_crop",346.345947265625
"ZAF","swpo_produce","human_crop",69541.9241938516
"ZMB","swpo_produce","human_crop",162998.82032565
"ZWE","swpo_produce","human_crop",3117.68101945519
"ABW","tnut_produce","human_crop",0
"AFG","tnut_produce","human_crop",37805.9962367602
"AGO","tnut_produce","human_crop",2343.99315943569
"AIA","tnut_produce","human_crop",0
"ALA","tnut_produce","human_crop",0
"ALB","tnut_produce","human_crop",13841.4022365212
"AND","tnut_produce","human_crop",0
"ARE","tnut_produce","human_crop",670.388044655323
"ARG","tnut_produce","human_crop",191062.024121724
"ARM","tnut_produce","human_crop",6868.75685155392
"ASM","tnut_produce","human_crop",0
"ATG","tnut_produce","human_crop",0
"AUS","tnut_produce","human_crop",128763.593496829
"AUT","tnut_produce","human_crop",8916.6635825783
"AZE","tnut_produce","human_crop",65962.9529008567
"BDI","tnut_produce","human_crop",5.80000025779009
"BEL","tnut_produce","human_crop",355.157842867076
"BEN","tnut_produce","human_crop",181860.099863291
"BES","tnut_produce","human_crop",0
"BFA","tnut_produce","human_crop",176158.464557081
"BGD","tnut_produce","human_crop",393329.852815926
"BGR","tnut_produce","human_crop",1990.28014489636
"BHR","tnut_produce","human_crop",158.399993896484
"BHS","tnut_produce","human_crop",0
"BIH","tnut_produce","human_crop",3193.05015311763
"BLM","tnut_produce","human_crop",0
"BLR","tnut_produce","human_crop",20433.618170023
"BLZ","tnut_produce","human_crop",0
"BMU","tnut_produce","human_crop",0
"BOL","tnut_produce","human_crop",63204.6770506501
"BRA","tnut_produce","human_crop",331436.030431569
"BRB","tnut_produce","human_crop",0
"BRN","tnut_produce","human_crop",0
"BTN","tnut_produce","human_crop",9154.79287649691
"BWA","tnut_produce","human_crop",0
"CAF","tnut_produce","human_crop",0
"CAN","tnut_produce","human_crop",0
"CCK","tnut_produce","human_crop",0
"CHE","tnut_produce","human_crop",2466.69606336951
"CHL","tnut_produce","human_crop",126023.857356325
"CHN","tnut_produce","human_crop",3777854.02599052
"CIV","tnut_produce","human_crop",777145.890112519
"CMR","tnut_produce","human_crop",50391.3595352545
"COD","tnut_produce","human_crop",0
"COG","tnut_produce","human_crop",0
"COK","tnut_produce","human_crop",0
"COL","tnut_produce","human_crop",48631.5332645774
"COM","tnut_produce","human_crop",0
"CPV","tnut_produce","human_crop",0
"CRI","tnut_produce","human_crop",33.2486019684002
"CUB","tnut_produce","human_crop",0
"CUW","tnut_produce","human_crop",0
"CXR","tnut_produce","human_crop",0
"CYM","tnut_produce","human_crop",0
"CYP","tnut_produce","human_crop",375.417879275978
"CZE","tnut_produce","human_crop",111.754714676877
"DEU","tnut_produce","human_crop",18353.0425580852
"DJI","tnut_produce","human_crop",0
"DMA","tnut_produce","human_crop",0
"DNK","tnut_produce","human_crop",24.3169797062874
"DOM","tnut_produce","human_crop",736.173763871193
"DZA","tnut_produce","human_crop",48678.2855927944
"ECU","tnut_produce","human_crop",0
"EGY","tnut_produce","human_crop",27904.5488922931
"ERI","tnut_produce","human_crop",0
"ESH","tnut_produce","human_crop",0
"ESP","tnut_produce","human_crop",319467.332828879
"EST","tnut_produce","human_crop",0
"ETH","tnut_produce","human_crop",51245.3414297663
"FIN","tnut_produce","human_crop",0.100000001490116
"FJI","tnut_produce","human_crop",0
"FLK","tnut_produce","human_crop",0
"FRA","tnut_produce","human_crop",47185.2021485418
"FRO","tnut_produce","human_crop",0
"FSM","tnut_produce","human_crop",0
"GAB","tnut_produce","human_crop",0
"GBR","tnut_produce","human_crop",0
"GEO","tnut_produce","human_crop",30057.7499671578
"GGY","tnut_produce","human_crop",0
"GHA","tnut_produce","human_crop",109961.675220862
"GIB","tnut_produce","human_crop",0
"GIN","tnut_produce","human_crop",10942.4365935177
"GLP","tnut_produce","human_crop",10.223684489727
"GMB","tnut_produce","human_crop",2668.08241248131
"GNB","tnut_produce","human_crop",160391.514549613
"GNQ","tnut_produce","human_crop",0
"GRC","tnut_produce","human_crop",113884.801684782
"GRD","tnut_produce","human_crop",0
"GRL","tnut_produce","human_crop",0
"GTM","tnut_produce","human_crop",32413.5406847224
"GUF","tnut_produce","human_crop",0
"GUM","tnut_produce","human_crop",165.585635185242
"GUY","tnut_produce","human_crop",0
"HKG","tnut_produce","human_crop",0
"HND","tnut_produce","human_crop",2065.1310653165
"HRV","tnut_produce","human_crop",6415.39890532196
"HTI","tnut_produce","human_crop",0
"HUN","tnut_produce","human_crop",9352.36699166894
"IDN","tnut_produce","human_crop",383206.180204786
"IMN","tnut_produce","human_crop",0
"IND","tnut_produce","human_crop",1524881.01692131
"IOT","tnut_produce","human_crop",0
"IRL","tnut_produce","human_crop",0
"IRN","tnut_produce","human_crop",1610732.82491332
"IRQ","tnut_produce","human_crop",4135.85985282063
"ISL","tnut_produce","human_crop",0
"ISR","tnut_produce","human_crop",15821.8461161852
"ITA","tnut_produce","human_crop",291672.190551713
"JAM","tnut_produce","human_crop",0
"JEY","tnut_produce","human_crop",0
"JOR","tnut_produce","human_crop",3924.83212572336
"JPN","tnut_produce","human_crop",17943.02730163
"KAZ","tnut_produce","human_crop",2280.21812945604
"KEN","tnut_produce","human_crop",38638.8090005592
"KGZ","tnut_produce","human_crop",15235.1391421482
"KHM","tnut_produce","human_crop",3600.31389297917
"KIR","tnut_produce","human_crop",31.4711995124817
"KNA","tnut_produce","human_crop",0
"KOR","tnut_produce","human_crop",70228.3972425461
"KWT","tnut_produce","human_crop",0
"LAO","tnut_produce","human_crop",0
"LBN","tnut_produce","human_crop",38409.5853562355
"LBR","tnut_produce","human_crop",2767.65715105552
"LBY","tnut_produce","human_crop",30315.8693452328
"LCA","tnut_produce","human_crop",0
"LIE","tnut_produce","human_crop",0
"LKA","tnut_produce","human_crop",65021.8706440702
"LSO","tnut_produce","human_crop",0.133333340287209
"LTU","tnut_produce","human_crop",0
"LUX","tnut_produce","human_crop",24.050000667572
"LVA","tnut_produce","human_crop",0
"MAC","tnut_produce","human_crop",0
"MAF","tnut_produce","human_crop",0
"MAR","tnut_produce","human_crop",130180.199575529
"MCO","tnut_produce","human_crop",0
"MDA","tnut_produce","human_crop",19987.4621927738
"MDG","tnut_produce","human_crop",11273.2065543793
"MDV","tnut_produce","human_crop",0
"MEX","tnut_produce","human_crop",275935.212424368
"MHL","tnut_produce","human_crop",0
"MKD","tnut_produce","human_crop",3272.18142993003
"MLI","tnut_produce","human_crop",9593.07465362549
"MLT","tnut_produce","human_crop",0
"MMR","tnut_produce","human_crop",268274.027146034
"MNE","tnut_produce","human_crop",717.615075275302
"MNG","tnut_produce","human_crop",5067.0496500507
"MNP","tnut_produce","human_crop",0
"MOZ","tnut_produce","human_crop",130789.674559355
"MRT","tnut_produce","human_crop",3.39999998360872
"MSR","tnut_produce","human_crop",0
"MTQ","tnut_produce","human_crop",0
"MUS","tnut_produce","human_crop",2.60807180218399
"MWI","tnut_produce","human_crop",5926.85390415788
"MYS","tnut_produce","human_crop",16551.1616542557
"MYT","tnut_produce","human_crop",0
"NAM","tnut_produce","human_crop",0
"NCL","tnut_produce","human_crop",0
"NER","tnut_produce","human_crop",0
"NFK","tnut_produce","human_crop",0
"NGA","tnut_produce","human_crop",273016.001522124
"NIC","tnut_produce","human_crop",0.266666676849127
"NIU","tnut_produce","human_crop",0
"NLD","tnut_produce","human_crop",0
"NOR","tnut_produce","human_crop",0
"NPL","tnut_produce","human_crop",21868.7865071073
"NRU","tnut_produce","human_crop",0
"NZL","tnut_produce","human_crop",0
"OMN","tnut_produce","human_crop",6.46666642278433
"PAK","tnut_produce","human_crop",39517.3505500238
"PAN","tnut_produce","human_crop",0
"PCN","tnut_produce","human_crop",0
"PER","tnut_produce","human_crop",34093.8504919782
"PHL","tnut_produce","human_crop",117156.992979046
"PLW","tnut_produce","human_crop",0
"PNG","tnut_produce","human_crop",5540.28084094822
"POL","tnut_produce","human_crop",12757.8230070993
"PRI","tnut_produce","human_crop",0
"PRK","tnut_produce","human_crop",26389.2856905758
"PRT","tnut_produce","human_crop",67901.9405355453
"PRY","tnut_produce","human_crop",28444.2666711248
