iso3c,country,animal,system_1,system_2,product,tonnes_per_head,gapfilled,gf_int,gf_int_prod
GNQ,Equatorial Guinea,sheep,non-dairy,All systems,meat,0.004909446825153266,NA,0.004909446825153266,0.004909446825153266
ERI,Eritrea,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
ERI,Eritrea,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
ERI,Eritrea,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
ERI,Eritrea,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
ERI,Eritrea,cows,dairy,All systems,milk,0.04785501257856355,NA,0.06358992047552756,0.04785501257856355
ERI,Eritrea,cows,dairy,All systems,meat,0.015734907896964006,NA,0.06358992047552756,0.015734907896964006
ERI,Eritrea,cows,non-dairy,All systems,milk,0,NA,0.06358992047552756,0.04785501257856355
ERI,Eritrea,cows,non-dairy,All systems,meat,0,NA,0.06358992047552756,0.015734907896964006
ERI,Eritrea,goats,dairy,All systems,milk,0.01968991254769636,NA,0.026693340784805883,0.01968991254769636
ERI,Eritrea,goats,dairy,All systems,meat,0.0034527238606933525,NA,0.026693340784805883,0.00700342823710952
ERI,Eritrea,goats,non-dairy,All systems,milk,0,NA,0.026693340784805883,0.01968991254769636
ERI,Eritrea,goats,non-dairy,All systems,meat,0.003550704376416168,NA,0.026693340784805883,0.00700342823710952
ERI,Eritrea,sheep,dairy,All systems,milk,0.010531223276243801,NA,0.01889651069770435,0.010531223276243801
ERI,Eritrea,sheep,dairy,All systems,meat,0.004182646189999587,NA,0.01889651069770435,0.008365287421460551
ERI,Eritrea,sheep,non-dairy,All systems,milk,0,NA,0.01889651069770435,0.010531223276243801
ERI,Eritrea,sheep,non-dairy,All systems,meat,0.004182641231460964,NA,0.01889651069770435,0.008365287421460551
EST,Estonia,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
EST,Estonia,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
EST,Estonia,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
EST,Estonia,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
EST,Estonia,cows,dairy,All systems,milk,2.505730003070121,NA,2.5940822889112316,2.505730003070121
EST,Estonia,cows,dairy,All systems,meat,0.08835228584111064,NA,2.5940822889112316,0.08835228584111064
EST,Estonia,cows,non-dairy,All systems,milk,0,NA,2.5940822889112316,2.505730003070121
EST,Estonia,cows,non-dairy,All systems,meat,0,NA,2.5940822889112316,0.08835228584111064
EST,Estonia,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
EST,Estonia,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
EST,Estonia,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
EST,Estonia,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
EST,Estonia,sheep,dairy,All systems,milk,0,NA,0.011963028430894055,0
EST,Estonia,sheep,dairy,All systems,meat,0,NA,0.011963028430894055,0.011963028430894055
EST,Estonia,sheep,non-dairy,All systems,milk,0,NA,0.011963028430894055,0
EST,Estonia,sheep,non-dairy,All systems,meat,0.011963028430894055,NA,0.011963028430894055,0.011963028430894055
ETH,Ethiopia,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
ETH,Ethiopia,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
ETH,Ethiopia,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
ETH,Ethiopia,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
ETH,Ethiopia,cows,dairy,All systems,milk,0.0925740304952589,NA,0.12134696744990363,0.0925740304952589
ETH,Ethiopia,cows,dairy,All systems,meat,0.015230296547260743,NA,0.12134696744990363,0.02877293695464472
ETH,Ethiopia,cows,non-dairy,All systems,milk,0,NA,0.12134696744990363,0.0925740304952589
ETH,Ethiopia,cows,non-dairy,All systems,meat,0.013542640407383977,NA,0.12134696744990363,0.02877293695464472
ETH,Ethiopia,goats,dairy,All systems,milk,0.021270065275149956,NA,0.028338078392450807,0.021270065275149956
ETH,Ethiopia,goats,dairy,All systems,meat,0.0033531683466635205,NA,0.028338078392450807,0.007068013117300853
ETH,Ethiopia,goats,non-dairy,All systems,milk,0,NA,0.028338078392450807,0.021270065275149956
ETH,Ethiopia,goats,non-dairy,All systems,meat,0.003714844770637332,NA,0.028338078392450807,0.007068013117300853
ETH,Ethiopia,sheep,dairy,All systems,milk,0.0105819515649625,NA,0.019149628614228677,0.0105819515649625
ETH,Ethiopia,sheep,dairy,All systems,meat,0.004283838447480218,NA,0.019149628614228677,0.008567677049266177
ETH,Ethiopia,sheep,non-dairy,All systems,milk,0,NA,0.019149628614228677,0.0105819515649625
ETH,Ethiopia,sheep,non-dairy,All systems,meat,0.004283838601785959,NA,0.019149628614228677,0.008567677049266177
FLK,Falkland Islands,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
FLK,Falkland Islands,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
FLK,Falkland Islands,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
FLK,Falkland Islands,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
FLK,Falkland Islands,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
FLK,Falkland Islands,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
FLK,Falkland Islands,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
FLK,Falkland Islands,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
FLK,Falkland Islands,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
FLK,Falkland Islands,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
FLK,Falkland Islands,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
FLK,Falkland Islands,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
FLK,Falkland Islands,sheep,dairy,All systems,milk,0,NA,0.007213790210611878,0
FLK,Falkland Islands,sheep,dairy,All systems,meat,0,NA,0.007213790210611878,0.007213790210611878
FLK,Falkland Islands,sheep,non-dairy,All systems,milk,0,NA,0.007213790210611878,0
FLK,Falkland Islands,sheep,non-dairy,All systems,meat,0.007213790210611878,NA,0.007213790210611878,0.007213790210611878
FRO,Faroe Islands,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
FRO,Faroe Islands,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
FRO,Faroe Islands,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
FRO,Faroe Islands,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
FRO,Faroe Islands,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
FRO,Faroe Islands,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
FRO,Faroe Islands,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
FRO,Faroe Islands,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
FRO,Faroe Islands,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
FRO,Faroe Islands,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
FRO,Faroe Islands,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
FRO,Faroe Islands,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
FRO,Faroe Islands,sheep,dairy,All systems,milk,0,NA,0.01196311304087251,0
FRO,Faroe Islands,sheep,dairy,All systems,meat,0,NA,0.01196311304087251,0.01196311304087251
FRO,Faroe Islands,sheep,non-dairy,All systems,milk,0,NA,0.01196311304087251,0
FRO,Faroe Islands,sheep,non-dairy,All systems,meat,0.01196311304087251,NA,0.01196311304087251,0.01196311304087251
FJI,Fiji,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
FJI,Fiji,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
FJI,Fiji,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
FJI,Fiji,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
FJI,Fiji,cows,dairy,All systems,milk,0.6879417247809961,NA,0.8255270851013453,0.6879417247809961
FJI,Fiji,cows,dairy,All systems,meat,0.06729940259849616,NA,0.8255270851013453,0.13758536032034924
FJI,Fiji,cows,non-dairy,All systems,milk,0,NA,0.8255270851013453,0.6879417247809961
FJI,Fiji,cows,non-dairy,All systems,meat,0.07028595772185306,NA,0.8255270851013453,0.13758536032034924
FJI,Fiji,goats,dairy,All systems,milk,0,NA,0.012608423984015358,0
FJI,Fiji,goats,dairy,All systems,meat,0,NA,0.012608423984015358,0.012608423984015358
FJI,Fiji,goats,non-dairy,All systems,milk,0,NA,0.012608423984015358,0
FJI,Fiji,goats,non-dairy,All systems,meat,0.012608423984015358,NA,0.012608423984015358,0.012608423984015358
FJI,Fiji,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
FJI,Fiji,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
FJI,Fiji,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
FJI,Fiji,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
FIN,Finland,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
FIN,Finland,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
FIN,Finland,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
FIN,Finland,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
FIN,Finland,cows,dairy,All systems,milk,2.870948232016503,NA,3.0496226563721023,2.870948232016503
FIN,Finland,cows,dairy,All systems,meat,0.0906521370253247,NA,3.0496226563721023,0.1786744243555993
FIN,Finland,cows,non-dairy,All systems,milk,0,NA,3.0496226563721023,2.870948232016503
FIN,Finland,cows,non-dairy,All systems,meat,0.0880222873302746,NA,3.0496226563721023,0.1786744243555993
FIN,Finland,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
FIN,Finland,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
FIN,Finland,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
FIN,Finland,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
FIN,Finland,sheep,dairy,All systems,milk,0,NA,0.011963066502889537,0
FIN,Finland,sheep,dairy,All systems,meat,0,NA,0.011963066502889537,0.011963066502889537
FIN,Finland,sheep,non-dairy,All systems,milk,0,NA,0.011963066502889537,0
FIN,Finland,sheep,non-dairy,All systems,meat,0.011963066502889537,NA,0.011963066502889537,0.011963066502889537
FRA,France,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
FRA,France,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
FRA,France,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
FRA,France,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
FRA,France,cows,dairy,All systems,milk,2.010379438161081,NA,2.1841191679037806,2.010379438161081
FRA,France,cows,dairy,All systems,meat,0.08556636133273225,NA,2.1841191679037806,0.1737397297426997
FRA,France,cows,non-dairy,All systems,milk,0,NA,2.1841191679037806,2.010379438161081
FRA,France,cows,non-dairy,All systems,meat,0.08817336840996742,NA,2.1841191679037806,0.1737397297426997
FRA,France,goats,dairy,All systems,milk,0.30147087085700347,NA,0.31344217632451593,0.30147087085700347
FRA,France,goats,dairy,All systems,meat,0.011971305467512483,NA,0.31344217632451593,0.011971305467512483
FRA,France,goats,non-dairy,All systems,milk,0,NA,0.31344217632451593,0.30147087085700347
FRA,France,goats,non-dairy,All systems,meat,0,NA,0.31344217632451593,0.011971305467512483
FRA,France,sheep,dairy,All systems,milk,0.07779979627094454,NA,0.10252949124757164,0.07779979627094454
FRA,France,sheep,dairy,All systems,meat,0.012364846957919022,NA,0.10252949124757164,0.024729694976627106
FRA,France,sheep,non-dairy,All systems,milk,0,NA,0.10252949124757164,0.07779979627094454
FRA,France,sheep,non-dairy,All systems,meat,0.012364848018708083,NA,0.10252949124757164,0.024729694976627106
GUF,French Guiana,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
GUF,French Guiana,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
GUF,French Guiana,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
GUF,French Guiana,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
GUF,French Guiana,cows,dairy,All systems,milk,0,NA,0.03471464359634003,0
GUF,French Guiana,cows,dairy,All systems,meat,0,NA,0.03471464359634003,0.03471464359634003
GUF,French Guiana,cows,non-dairy,All systems,milk,0,NA,0.03471464359634003,0
GUF,French Guiana,cows,non-dairy,All systems,meat,0.03471464359634003,NA,0.03471464359634003,0.03471464359634003
GUF,French Guiana,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
GUF,French Guiana,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
GUF,French Guiana,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
GUF,French Guiana,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
GUF,French Guiana,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
GUF,French Guiana,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
GUF,French Guiana,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
GUF,French Guiana,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
PYF,French Polynesia,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
PYF,French Polynesia,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
PYF,French Polynesia,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
PYF,French Polynesia,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
PYF,French Polynesia,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
PYF,French Polynesia,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
PYF,French Polynesia,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
PYF,French Polynesia,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
PYF,French Polynesia,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
PYF,French Polynesia,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
PYF,French Polynesia,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
PYF,French Polynesia,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
PYF,French Polynesia,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
PYF,French Polynesia,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
PYF,French Polynesia,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
PYF,French Polynesia,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
GAB,Gabon,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
GAB,Gabon,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
GAB,Gabon,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
GAB,Gabon,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
GAB,Gabon,cows,dairy,All systems,milk,0.08444939997716804,NA,0.10743915449802058,0.08444939997716804
GAB,Gabon,cows,dairy,All systems,meat,0.022989754520852536,NA,0.10743915449802058,0.022989754520852536
GAB,Gabon,cows,non-dairy,All systems,milk,0,NA,0.10743915449802058,0.08444939997716804
GAB,Gabon,cows,non-dairy,All systems,meat,0,NA,0.10743915449802058,0.022989754520852536
GAB,Gabon,goats,dairy,All systems,milk,0,NA,0.003393195531130375,0
GAB,Gabon,goats,dairy,All systems,meat,0,NA,0.003393195531130375,0.003393195531130375
GAB,Gabon,goats,non-dairy,All systems,milk,0,NA,0.003393195531130375,0
GAB,Gabon,goats,non-dairy,All systems,meat,0.003393195531130375,NA,0.003393195531130375,0.003393195531130375
